alt,dis,fob,gateway_time,lat,lon,posPointName,sAlt,type
152,0,70000,2026-04-27 04:46:09,37.933,23.951999999999998,POS,,ACARS
289.56,0,70000,2026-04-27 04:46:20,37.925219444444444,23.945600000000002,POS,-1.0,ADSB
518.1600000000001,0,70000,2026-04-27 04:46:34,37.914138888888886,23.937569444444446,POS,-1.0,ADSB
754.38,0,70000,2026-04-27 04:46:54,37.90127777777778,23.928808333333336,POS,-1.0,ADSB
967.74,0,70000,2026-04-27 04:47:10,37.88975,23.920997222222223,POS,-1.0,ADSB
1150.6200000000001,0,70000,2026-04-27 04:47:26,37.877288888888884,23.91243888888889,POS,-1.0,ADSB
1310.64,0,70000,2026-04-27 04:47:48,37.85687777777778,23.898727777777776,POS,-1.0,ADSB
1737.3600000000001,0,70000,2026-04-27 04:48:18,37.82447777777778,23.877108333333332,POS,-1.0,ADSB
1988.8200000000002,0,70000,2026-04-27 04:48:42,37.79999722222222,23.86105,POS,-1.0,ADSB
2103.12,0,70000,2026-04-27 04:48:58,37.77927777777778,23.85638888888889,POS,-1.0,ADSB
2400.3,0,70000,2026-04-27 04:49:16,37.755519444444445,23.86738888888889,POS,-1.0,ADSB
2819.4,0,70000,2026-04-27 04:49:42,37.72805833333334,23.890297222222223,POS,-1.0,ADSB
3406.1400000000003,0,70000,2026-04-27 04:50:16,37.69101944444445,23.92123888888889,POS,-1.0,ADSB
3718.5600000000004,0,70000,2026-04-27 04:50:34,37.672488888888886,23.93897777777778,POS,-1.0,ADSB
3970.02,0,70000,2026-04-27 04:50:56,37.65591944444444,23.97508888888889,POS,-1.0,ADSB
4267.2,0,70000,2026-04-27 04:51:28,37.63948888888889,24.032649999999997,POS,-1.0,ADSB
4792.9800000000005,0,70000,2026-04-27 04:51:58,37.62107777777778,24.095758333333333,POS,-1.0,ADSB
5387.34,0,70000,2026-04-27 04:52:28,37.60079722222222,24.164550000000002,POS,-1.0,ADSB
5897.88,0,70000,2026-04-27 04:52:58,37.580019444444446,24.23443888888889,POS,-1.0,ADSB
6355.08,0,70000,2026-04-27 04:53:28,37.560297222222225,24.30127777777778,POS,-1.0,ADSB
6850.38,0,70000,2026-04-27 04:53:56,37.538558333333334,24.3746,POS,-1.0,ADSB
7322.820000000001,0,70000,2026-04-27 04:54:28,37.51546944444444,24.451938888888886,POS,-1.0,ADSB
7734.3,0,70000,2026-04-27 04:54:58,37.49372777777778,24.524638888888887,POS,-1.0,ADSB
8183.88,0,70000,2026-04-27 04:55:30,37.46918888888889,24.606627777777778,POS,-1.0,ADSB
8534,0,67100,2026-04-27 04:56:00,37.439,24.707,POS,,ACARS
8526.78,0,67100,2026-04-27 04:56:00,37.44488888888889,24.687450000000002,POS,-1.0,ADSB
8778.24,0,67100,2026-04-27 04:56:30,37.42091944444444,24.76688888888889,POS,-1.0,ADSB
9113.52,0,67100,2026-04-27 04:57:00,37.39522777777778,24.851969444444443,POS,-1.0,ADSB
9509.76,0,67100,2026-04-27 04:57:30,37.36962777777778,24.936447222222224,POS,-1.0,ADSB
10005.060000000001,0,67100,2026-04-27 04:58:00,37.34387777777778,25.021299999999997,POS,-1.0,ADSB
10416.54,0,67100,2026-04-27 04:58:28,37.31803888888889,25.105969444444447,POS,-1.0,ADSB
10828.02,0,67100,2026-04-27 04:59:00,37.29313888888888,25.187558333333335,POS,-1.0,ADSB
11170.92,0,67100,2026-04-27 04:59:30,37.26855833333333,25.267419444444446,POS,-1.0,ADSB
11285.220000000001,0,67100,2026-04-27 05:00:00,37.243088888888884,25.35023888888889,POS,-1.0,ADSB
11277.6,0,67100,2026-04-27 05:00:32,37.21675,25.4355,POS,-1.0,ADSB
11277.6,0,67100,2026-04-27 05:01:08,37.18697777777778,25.531697222222224,POS,-1.0,ADSB
11277.6,0,67100,2026-04-27 05:01:40,37.15948888888889,25.62047777777778,POS,-1.0,ADSB
11277.6,0,67100,2026-04-27 05:02:10,37.13131944444444,25.710927777777776,POS,-1.0,ADSB
11277.6,0,67100,2026-04-27 05:02:42,37.10599722222222,25.7919,POS,-1.0,ADSB
11430.0,0,67100,2026-04-27 05:03:12,37.08045833333333,25.87355833333333,POS,-1.0,ADSB
11757.66,0,67100,2026-04-27 05:03:44,37.053308333333334,25.960047222222222,POS,-1.0,ADSB
11887.2,0,67100,2026-04-27 05:04:20,37.02103888888889,26.062319444444444,POS,-1.0,ADSB
11887.2,0,67100,2026-04-27 05:04:50,36.99668888888888,26.139277777777775,POS,-1.0,ADSB
11887.2,0,67100,2026-04-27 05:05:22,36.972519444444444,26.215600000000002,POS,-1.0,ADSB
11887.2,0,67100,2026-04-27 05:05:52,36.94605833333333,26.2987,POS,-1.0,ADSB
11887,0,65500,2026-04-27 05:06:01,36.932,26.343999999999998,POS,,ACARS
11887.2,0,65500,2026-04-27 05:06:22,36.91991944444444,26.380627777777775,POS,-1.0,ADSB
11887.2,0,65500,2026-04-27 05:06:50,36.8947,26.4598,POS,-1.0,ADSB
11887.2,0,65500,2026-04-27 05:07:22,36.86837777777778,26.541977777777777,POS,-1.0,ADSB
11887.2,0,65500,2026-04-27 05:07:52,36.84282777777778,26.621247222222223,POS,-1.0,ADSB
11887.2,0,65500,2026-04-27 05:08:22,36.816969444444446,26.701347222222225,POS,-1.0,ADSB
11887.2,0,65500,2026-04-27 05:08:52,36.790419444444446,26.783619444444444,POS,-1.0,ADSB
11887.2,0,65500,2026-04-27 05:09:22,36.76546944444444,26.860488888888888,POS,-1.0,ADSB
11887.2,0,65500,2026-04-27 05:09:54,36.73887777777777,26.942197222222223,POS,-1.0,ADSB
11887.2,0,65500,2026-04-27 05:10:24,36.712677777777785,27.022627777777778,POS,-1.0,ADSB
11887.2,0,65500,2026-04-27 05:11:00,36.68152777777778,27.117819444444443,POS,-1.0,ADSB
11887.2,0,65500,2026-04-27 05:11:30,36.65513888888889,27.196069444444447,POS,-1.0,ADSB
11887.2,0,65500,2026-04-27 05:12:00,36.62692777777778,27.275488888888887,POS,-1.0,ADSB
11887.2,0,65500,2026-04-27 05:12:30,36.59769722222222,27.35743888888889,POS,-1.0,ADSB
11887.2,0,65500,2026-04-27 05:13:02,36.57013888888889,27.435319444444442,POS,-1.0,ADSB
11887.2,0,65500,2026-04-27 05:13:38,36.54212777777778,27.51468888888889,POS,-1.0,ADSB
11887.2,0,65500,2026-04-27 05:14:02,36.51487777777778,27.59205,POS,-1.0,ADSB
11887.2,0,65500,2026-04-27 05:14:32,36.487700000000004,27.668838888888892,POS,-1.0,ADSB
11887.2,0,65500,2026-04-27 05:15:02,36.459247222222224,27.749008333333332,POS,-1.0,ADSB
11887.2,0,65500,2026-04-27 05:15:32,36.43210833333333,27.82497777777778,POS,-1.0,ADSB
11887,0,64600,2026-04-27 05:16:00,36.399,27.918,POS,,ACARS
11887.2,0,64600,2026-04-27 05:16:08,36.40062777777778,27.913058333333332,POS,-1.0,ADSB
11887.2,0,64600,2026-04-27 05:16:36,36.37238888888889,27.992127777777778,POS,-1.0,ADSB
11887.2,0,64600,2026-04-27 05:16:56,36.36098888888889,28.04482777777778,POS,-1.0,ADSB
11887.2,0,64600,2026-04-27 05:17:18,36.3631,28.103658333333332,POS,-1.0,ADSB
11887.2,0,64600,2026-04-27 05:17:38,36.37833888888889,28.15462777777778,POS,-1.0,ADSB
11887.2,0,64600,2026-04-27 05:18:12,36.42037777777777,28.237077777777777,POS,-1.0,ADSB
11887.2,0,64600,2026-04-27 05:18:44,36.46091944444444,28.313658333333333,POS,-1.0,ADSB
11887.2,0,64600,2026-04-27 05:19:18,36.49634722222223,28.380547222222223,POS,-1.0,ADSB
11887.2,0,64600,2026-04-27 05:19:48,36.532288888888885,28.4488,POS,-1.0,ADSB
11887.2,0,64600,2026-04-27 05:20:16,36.56807777777777,28.518447222222225,POS,-1.0,ADSB
11887.2,0,64600,2026-04-27 05:20:42,36.59627777777778,28.579438888888888,POS,-1.0,ADSB
11887.2,0,64600,2026-04-27 05:21:14,36.63106944444445,28.656008333333336,POS,-1.0,ADSB
11887.2,0,64600,2026-04-27 05:21:46,36.66370833333333,28.727069444444442,POS,-1.0,ADSB
11887.2,0,64600,2026-04-27 05:22:02,36.68883888888889,28.769819444444447,POS,-1.0,ADSB
11887.2,0,64600,2026-04-27 05:22:24,36.71872777777778,28.805327777777777,POS,-1.0,ADSB
11887.2,0,64600,2026-04-27 05:23:04,36.79255833333333,28.868100000000002,POS,-1.0,ADSB
11887.2,0,64600,2026-04-27 05:23:34,36.84681944444444,28.912808333333334,POS,-1.0,ADSB
11887.2,0,64600,2026-04-27 05:24:04,36.89991944444444,28.95627777777778,POS,-1.0,ADSB
11887.2,0,64600,2026-04-27 05:24:34,36.95493888888889,29.001627777777777,POS,-1.0,ADSB
11887.2,0,64600,2026-04-27 05:25:04,37.007999999999996,29.045688888888886,POS,-1.0,ADSB
11887.2,0,64600,2026-04-27 05:25:34,37.06196944444444,29.090627777777776,POS,-1.0,ADSB
11887,0,63400,2026-04-27 05:26:01,37.122,29.141000000000002,POS,,ACARS
11887.2,0,63400,2026-04-27 05:26:02,37.11651944444444,29.136219444444443,POS,-1.0,ADSB
11887.2,0,63400,2026-04-27 05:26:34,37.17058888888889,29.181438888888888,POS,-1.0,ADSB
11887.2,0,63400,2026-04-27 05:27:04,37.22465833333333,29.226850000000002,POS,-1.0,ADSB
11887.2,0,63400,2026-04-27 05:27:34,37.27802777777777,29.271608333333333,POS,-1.0,ADSB
11887.2,0,63400,2026-04-27 05:28:08,37.33542777777778,29.31952777777778,POS,-1.0,ADSB
11887.2,0,63400,2026-04-27 05:28:38,37.389538888888886,29.365169444444444,POS,-1.0,ADSB
11887.2,0,63400,2026-04-27 05:29:08,37.44391944444444,29.411450000000002,POS,-1.0,ADSB
11887.2,0,63400,2026-04-27 05:29:40,37.497708333333335,29.45702777777778,POS,-1.0,ADSB
11887.2,0,63400,2026-04-27 05:30:08,37.552527777777776,29.503127777777777,POS,-1.0,ADSB
11887.2,0,63400,2026-04-27 05:30:38,37.60615833333334,29.548258333333333,POS,-1.0,ADSB
11887.2,0,63400,2026-04-27 05:31:08,37.66019722222222,29.594058333333333,POS,-1.0,ADSB
11887.2,0,63400,2026-04-27 05:31:40,37.71522777777778,29.64045833333333,POS,-1.0,ADSB
11887.2,0,63400,2026-04-27 05:32:12,37.776758333333326,29.692769444444444,POS,-1.0,ADSB
11887.2,0,63400,2026-04-27 05:32:42,37.83187777777778,29.738938888888885,POS,-1.0,ADSB
11887.2,0,63400,2026-04-27 05:33:14,37.88955833333333,29.785847222222223,POS,-1.0,ADSB
11887.2,0,63400,2026-04-27 05:33:42,37.94462777777778,29.83073888888889,POS,-1.0,ADSB
11887.2,0,63400,2026-04-27 05:34:14,37.996627777777775,29.87335,POS,-1.0,ADSB
11887.2,0,63400,2026-04-27 05:34:44,38.05142777777778,29.918458333333334,POS,-1.0,ADSB
11887.2,0,63400,2026-04-27 05:35:14,38.10621944444445,29.963808333333336,POS,-1.0,ADSB
11887.2,0,63400,2026-04-27 05:35:44,38.16072777777778,30.008919444444444,POS,-1.0,ADSB
11856,0,62300,2026-04-27 05:36:01,38.206,30.047,POS,,ACARS
11887.2,0,62300,2026-04-27 05:36:14,38.21561944444445,30.0545,POS,-1.0,ADSB
11887.2,0,62300,2026-04-27 05:36:44,38.27096944444444,30.100377777777776,POS,-1.0,ADSB
11887.2,0,62300,2026-04-27 05:37:14,38.326077777777776,30.146127777777778,POS,-1.0,ADSB
11887.2,0,62300,2026-04-27 05:37:44,38.380358333333334,30.191208333333336,POS,-1.0,ADSB
11887.2,0,62300,2026-04-27 05:38:14,38.43438888888888,30.236169444444446,POS,-1.0,ADSB
11887.2,0,62300,2026-04-27 05:38:44,38.49036944444444,30.282977777777777,POS,-1.0,ADSB
11887.2,0,62300,2026-04-27 05:39:16,38.54515833333333,30.328919444444445,POS,-1.0,ADSB
11887.2,0,62300,2026-04-27 05:39:44,38.600008333333335,30.374869444444442,POS,-1.0,ADSB
11887.2,0,62300,2026-04-27 05:40:14,38.65436944444445,30.420588888888886,POS,-1.0,ADSB
11887.2,0,62300,2026-04-27 05:40:46,38.70925833333333,30.466797222222223,POS,-1.0,ADSB
11887.2,0,62300,2026-04-27 05:41:16,38.769077777777774,30.518188888888886,POS,-1.0,ADSB
11887.2,0,62300,2026-04-27 05:41:32,38.79290833333334,30.54680833333333,POS,-1.0,ADSB
11887.2,0,62300,2026-04-27 05:41:56,38.82353888888888,30.605647222222224,POS,-1.0,ADSB
11887.2,0,62300,2026-04-27 05:42:34,38.85426944444444,30.69573888888889,POS,-1.0,ADSB
11887.2,0,62300,2026-04-27 05:43:04,38.88042777777778,30.77545,POS,-1.0,ADSB
11887.2,0,62300,2026-04-27 05:43:32,38.90515,30.85095,POS,-1.0,ADSB
11887.2,0,62300,2026-04-27 05:44:04,38.931238888888885,30.93033888888889,POS,-1.0,ADSB
11887.2,0,62300,2026-04-27 05:44:32,38.957569444444445,31.010047222222223,POS,-1.0,ADSB
11887.2,0,62300,2026-04-27 05:45:04,38.985219444444446,31.09392777777778,POS,-1.0,ADSB
11887.2,0,62300,2026-04-27 05:45:34,39.010869444444445,31.172119444444444,POS,-1.0,ADSB
11856,0,61300,2026-04-27 05:46:01,39.041000000000004,31.264,POS,,ACARS
11887.2,0,61300,2026-04-27 05:46:04,39.03735833333333,31.252869444444446,POS,-1.0,ADSB
11887.2,0,61300,2026-04-27 05:46:34,39.0631,31.331969444444443,POS,-1.0,ADSB
11887.2,0,61300,2026-04-27 05:47:06,39.089908333333334,31.414669444444442,POS,-1.0,ADSB
11887.2,0,61300,2026-04-27 05:47:34,39.11555833333333,31.493769444444446,POS,-1.0,ADSB
11887.2,0,61300,2026-04-27 05:48:04,39.142047222222224,31.575677777777777,POS,-1.0,ADSB
11887.2,0,61300,2026-04-27 05:48:34,39.1674,31.654358333333334,POS,-1.0,ADSB
11887.2,0,61300,2026-04-27 05:49:06,39.19262777777777,31.732988888888887,POS,-1.0,ADSB
11887.2,0,61300,2026-04-27 05:49:36,39.21941944444445,31.81665,POS,-1.0,ADSB
11887.2,0,61300,2026-04-27 05:50:06,39.24530833333333,31.897827777777774,POS,-1.0,ADSB
11887.2,0,61300,2026-04-27 05:50:34,39.270808333333335,31.977919444444442,POS,-1.0,ADSB
11887.2,0,61300,2026-04-27 05:51:06,39.29641944444444,32.05858888888889,POS,-1.0,ADSB
11887.2,0,61300,2026-04-27 05:51:36,39.321088888888895,32.13677777777777,POS,-1.0,ADSB
11887.2,0,61300,2026-04-27 05:52:58,39.38932777777777,32.354438888888886,POS,-1.0,ADSB
11887.2,0,61300,2026-04-27 05:53:28,39.41391944444444,32.43523888888889,POS,-1.0,ADSB
11887.2,0,61300,2026-04-27 05:54:02,39.43651944444444,32.52848888888889,POS,-1.0,ADSB
11887.2,0,61300,2026-04-27 05:55:22,39.44242777777777,32.65237777777778,POS,-1.0,ADSB
11856,0,60200,2026-04-27 05:56:00,39.477000000000004,32.882,POS,,ACARS
11887.2,0,60200,2026-04-27 06:05:14,39.627138888888894,34.41938888888889,POS,-1.0,ADSB
11856,0,59200,2026-04-27 06:06:01,39.647999999999996,34.615,POS,,ACARS
11887,0,58300,2026-04-27 06:16:01,39.786,36.382,POS,,ACARS
11887.2,0,58300,2026-04-27 06:18:04,39.788358333333335,36.73009999999999,POS,-1.0,ADSB
11887.2,0,58300,2026-04-27 06:19:14,39.79270833333333,36.92516944444444,POS,-1.0,ADSB
11887.2,0,58300,2026-04-27 06:19:48,39.80112777777778,37.03436944444445,POS,-1.0,ADSB
11887.2,0,58300,2026-04-27 06:25:44,39.883119444444446,38.10424999999999,POS,-1.0,ADSB
11856,0,57200,2026-04-27 06:26:01,39.888,38.175,POS,,ACARS
11887.2,0,57200,2026-04-27 06:26:14,39.88965833333333,38.19521944444445,POS,-1.0,ADSB
