alt,dat,dep,des,dist,eta,etd,flyTime,ful,grs,important,lat,lon,name,time,tripfuel
10698,2026-04-19 00:00:00.0,LGAV,ZHEC,4752.232,15:05,05:10,595,31500,481,false,44.55027777777778,87.2838888888889,UGPEL,0,70953
10698,2026-04-19 00:00:00.0,LGAV,ZHEC,4792.976,15:05,05:10,595,31300,483,false,44.33361111111111,87.6836111111111,VARMI,0,70953
10698,2026-04-19 00:00:00.0,LGAV,ZHEC,4822.608,15:05,05:10,595,31100,481,false,44.16777777777778,87.98333333333333,FKG,0,70953
10698,2026-04-19 00:00:00.0,LGAV,ZHEC,4961.508,15:05,05:10,595,30300,505,false,44.41694444444445,89.685,ADPET,0,70953
10698,2026-04-19 00:00:00.0,LGAV,ZHEC,5074.48,15:05,05:10,595,29600,501,false,44.117222222222225,91.0338888888889,ESGIV,0,70953
10698,2026-04-19 00:00:00.0,LGAV,ZHEC,5107.816,15:05,05:10,595,29400,504,false,44.01888888888889,91.41777777777777,DAKPA,0,70953
10698,2026-04-19 00:00:00.0,LGAV,ZHEC,5241.16,15:05,05:10,595,28700,508,false,43.63583333333333,92.98388888888888,RIMDU,0,70953
10698,2026-04-19 00:00:00.0,LGAV,ZHEC,5420.804,15:05,05:10,595,27700,514,false,43.11833333333333,95.0838888888889,BATUS,0,70953
10698,2026-04-19 00:00:00.0,LGAV,ZHEC,5518.96,15:05,05:10,595,27100,492,false,42.384166666666665,95.76666666666667,LIKMI,0,70953
10698,2026-04-19 00:00:00.0,LGAV,ZHEC,5543.036,15:05,05:10,595,26000,522,false,42.28527777777778,98.30222222222223,BOTKI,0,70953
10698,2026-04-19 00:00:00.0,LGAV,ZHEC,5583.78,15:05,05:10,595,24800,526,false,42.11805555555556,101.035,POPIB,0,70953
10698,2026-04-19 00:00:00.0,LGAV,ZHEC,5730.088,15:05,05:10,595,24000,530,false,41.66861111111111,102.70083333333334,BUVEM,0,70953
10698,2026-04-19 00:00:00.0,LGAV,ZHEC,5756.016,15:05,05:10,595,23800,533,false,41.58583333333333,102.98444444444445,NOLOM,0,70953
10698,2026-04-19 00:00:00.0,LGAV,ZHEC,5783.796,15:05,05:10,595,23700,473,false,41.350833333333334,102.98416666666667,IPDAT,0,70953
10698,2026-04-19 00:00:00.0,LGAV,ZHEC,5904.176,15:05,05:10,595,22900,468,false,40.2675,102.985,P538,0,70953
10698,2026-04-19 00:00:00.0,LGAV,ZHEC,5993.072,15:05,05:10,595,22300,460,false,39.467777777777776,102.98527777777778,DAMRO,0,70953
10698,2026-04-19 00:00:00.0,LGAV,ZHEC,6006.036,15:05,05:10,595,22300,460,false,39.35138888888889,102.98527777777778,ELRUB,0,70953
10698,2026-04-19 00:00:00.0,LGAV,ZHEC,6185.68,15:05,05:10,595,21300,523,false,38.76694444444445,104.91805555555555,TUNVA,0,70953
10698,2026-04-19 00:00:00.0,LGAV,ZHEC,6200.496,15:05,05:10,595,21200,527,false,38.73361111111111,105.08416666666666,OPULI,0,70953
10698,2026-04-19 00:00:00.0,LGAV,ZHEC,6281.984,15:05,05:10,595,20800,528,false,38.46805555555556,105.9675,P137,0,70953
10698,2026-04-19 00:00:00.0,LGAV,ZHEC,6294.948,15:05,05:10,595,20700,532,false,38.43361111111111,106.10222222222222,NIRUV,0,70953
10698,2026-04-19 00:00:00.0,LGAV,ZHEC,6322.728,15:05,05:10,595,20600,533,false,38.33555555555556,106.40166666666667,YHD,0,70953
10698,2026-04-19 00:00:00.0,LGAV,ZHEC,6441.256,15:05,05:10,595,20000,539,false,38.2,107.75,MIMOK,0,70953
10698,2026-04-19 00:00:00.0,LGAV,ZHEC,6491.26,15:05,05:10,595,19700,540,false,38.135555555555555,108.30111111111111,LUVES,0,70953
10698,2026-04-19 00:00:00.0,LGAV,ZHEC,6576.452,15:05,05:10,595,19300,541,false,38.05222222222222,109.26777777777778,OKISO,0,70953
10698,2026-04-19 00:00:00.0,LGAV,ZHEC,6698.684,15:05,05:10,595,18700,543,false,37.91888888888889,110.6525,APOGO,0,70953
10698,2026-04-19 00:00:00.0,LGAV,ZHEC,6772.764,15:05,05:10,595,18300,545,false,37.85138888888889,111.5,LEBOM,0,70953
10698,2026-04-19 00:00:00.0,LGAV,ZHEC,6791.284,15:05,05:10,595,18200,546,false,37.83361111111111,111.71666666666667,OMKAK,0,70953
10698,2026-04-19 00:00:00.0,LGAV,ZHEC,6846.844,15:05,05:10,595,18000,546,false,37.768055555555556,112.35027777777778,GODON,0,70953
10698,2026-04-19 00:00:00.0,LGAV,ZHEC,6870.92,15:05,05:10,595,17900,546,false,37.75,112.61694444444444,AGVUR,0,70953
10089,2026-04-19 00:00:00.0,LGAV,ZHEC,6885.736,15:05,05:10,595,17800,479,false,37.617777777777775,112.65194444444444,EXORI,0,70953
10089,2026-04-19 00:00:00.0,LGAV,ZHEC,6950.556,15:05,05:10,595,17400,477,false,37.05083333333334,112.85,ANPIG,0,70953
10089,2026-04-19 00:00:00.0,LGAV,ZHEC,7043.156,15:05,05:10,595,16900,475,false,36.23444444444444,113.11666666666666,SQ,0,70953
10089,2026-04-19 00:00:00.0,LGAV,ZHEC,7089.456,15:05,05:10,595,16600,478,false,35.83555555555556,113.285,PADNO,0,70953
10089,2026-04-19 00:00:00.0,LGAV,ZHEC,7117.236,15:05,05:10,595,16400,476,false,35.60194444444444,113.38583333333334,TAMIX,0,70953
10089,2026-04-19 00:00:00.0,LGAV,ZHEC,7137.608,15:05,05:10,595,16300,475,false,35.43555555555555,113.4675,NOPIN,0,70953
10089,2026-04-19 00:00:00.0,LGAV,ZHEC,7206.132,15:05,05:10,595,15900,472,false,34.852222222222224,113.71888888888888,ISNAG,0,70953
10089,2026-04-19 00:00:00.0,LGAV,ZHEC,7245.024,15:05,05:10,595,15600,464,false,34.51694444444445,113.835,CGO,0,70953
10089,2026-04-19 00:00:00.0,LGAV,ZHEC,7324.66,15:05,05:10,595,15100,461,false,33.8175,114.05166666666666,P295,0,70953
10089,2026-04-19 00:00:00.0,LGAV,ZHEC,7376.516,15:05,05:10,595,14800,460,false,33.36666666666667,114.20055555555555,KAMDA,0,70953
10089,2026-04-19 00:00:00.0,LGAV,ZHEC,7400.592,15:05,05:10,595,14700,496,false,33.28388888888889,114.45083333333334,IGMIG,0,70953
10089,2026-04-19 00:00:00.0,LGAV,ZHEC,7426.52,15:05,05:10,595,14500,496,false,33.20111111111111,114.7025,DUDBI,0,70953
10089,2026-04-19 00:00:00.0,LGAV,ZHEC,7461.708,15:05,05:10,595,14300,446,false,32.88361111111111,114.68333333333334,ATMEM,0,70953
10089,2026-04-19 00:00:00.0,LGAV,ZHEC,7485.784,15:05,05:10,595,14100,448,false,32.651666666666664,114.65222222222222,P123,0,70953
10089,2026-04-19 00:00:00.0,LGAV,ZHEC,7517.268,15:05,05:10,595,13900,448,false,32.38333333333333,114.63388888888889,ENLAB,0,70953
10089,2026-04-19 00:00:00.0,LGAV,ZHEC,7626.536,15:05,05:10,595,13200,444,false,31.384444444444444,114.53444444444445,TOD,0,70953
0,2026-04-19 00:00:00.0,LGAV,ZHEC,7643.204,15:05,05:10,595,13100,467,false,31.235277777777778,114.51833333333333,AVLEN,0,70953
0,2026-04-19 00:00:00.0,LGAV,ZHEC,7685.8,15:05,05:10,595,13100,412,false,30.86722222222222,114.46722222222222,DHP,0,70953
0,2026-04-19 00:00:00.0,LGAV,ZHEC,7743.212,15:05,05:10,595,13000,375,false,30.601944444444445,114.98416666666667,MOU,0,70953
0,2026-04-19 00:00:00.0,LGAV,ZHEC,7756.176,15:05,05:10,595,12900,280,false,30.485833333333332,114.96666666666667,AGUXI,0,70953
0,2026-04-19 00:00:00.0,LGAV,ZHEC,7791.364,15:05,05:10,595,12800,266,false,30.184166666666666,114.90055555555556,EC404,0,70953
0,2026-04-19 00:00:00.0,LGAV,ZHEC,7811.736,15:05,05:10,595,12500,133,false,30.342777777777776,115.02972222222222,ZHEC,1776582300000,70953
