alt,dis,fob,gateway_time,lat,lon,posPointName,sAlt,type
10096.5,0,69300,2026-04-15 22:57:09,37.39306944444444,25.536777777777775,POS,-1.0,ADSB
10309.86,0,69300,2026-04-15 22:57:39,37.36133888888889,25.60918888888889,POS,-1.0,ADSB
10485.12,0,69300,2026-04-15 22:58:09,37.32875,25.683108333333333,POS,-1.0,ADSB
10637.52,0,69300,2026-04-15 22:58:39,37.29400833333333,25.761947222222222,POS,-1.0,ADSB
10668.0,0,69300,2026-04-15 22:59:09,37.26154722222223,25.83563888888889,POS,-1.0,ADSB
10668.0,0,69300,2026-04-15 22:59:49,37.21842777777778,25.932938888888888,POS,-1.0,ADSB
10683.24,0,69300,2026-04-15 23:00:23,37.18224722222222,26.01442777777778,POS,-1.0,ADSB
10774.68,0,69300,2026-04-15 23:00:53,37.15105833333333,26.084469444444444,POS,-1.0,ADSB
10896.6,0,69300,2026-04-15 23:01:23,37.119277777777775,26.15563888888889,POS,-1.0,ADSB
11018.52,0,69300,2026-04-15 23:01:53,37.08671944444445,26.228369444444446,POS,-1.0,ADSB
11033,0,67600,2026-04-15 23:01:59,37.075,26.253999999999998,POS,,ACARS
11140.44,0,67600,2026-04-15 23:02:25,37.05436944444445,26.300669444444445,POS,-1.0,ADSB
11262.36,0,67600,2026-04-15 23:02:53,37.02282777777778,26.37098888888889,POS,-1.0,ADSB
11277.6,0,67600,2026-04-15 23:03:29,36.98477777777778,26.455619444444444,POS,-1.0,ADSB
11277.6,0,67600,2026-04-15 23:04:03,36.9473,26.538608333333336,POS,-1.0,ADSB
11277.6,0,67600,2026-04-15 23:04:35,36.91331944444445,26.61359722222222,POS,-1.0,ADSB
11277.6,0,67600,2026-04-15 23:05:03,36.88310833333333,26.680419444444443,POS,-1.0,ADSB
11277.6,0,67600,2026-04-15 23:05:33,36.848369444444444,26.756969444444444,POS,-1.0,ADSB
11277.6,0,67600,2026-04-15 23:06:05,36.81760833333334,26.82443888888889,POS,-1.0,ADSB
11277.6,0,67600,2026-04-15 23:06:37,36.7819,26.902708333333333,POS,-1.0,ADSB
11277.6,0,67600,2026-04-15 23:07:05,36.74977777777778,26.973008333333333,POS,-1.0,ADSB
11277.6,0,67600,2026-04-15 23:07:37,36.71731944444445,27.04387777777778,POS,-1.0,ADSB
11277.6,0,67600,2026-04-15 23:08:07,36.68650833333333,27.112369444444443,POS,-1.0,ADSB
11277.6,0,67600,2026-04-15 23:08:37,36.657088888888886,27.18829722222222,POS,-1.0,ADSB
11277.6,0,67600,2026-04-15 23:09:07,36.63018888888889,27.265319444444444,POS,-1.0,ADSB
11277.6,0,67600,2026-04-15 23:09:35,36.60332777777778,27.341877777777775,POS,-1.0,ADSB
11277.6,0,67600,2026-04-15 23:10:07,36.57686944444445,27.417177777777777,POS,-1.0,ADSB
11277.6,0,67600,2026-04-15 23:10:37,36.54955833333334,27.494508333333332,POS,-1.0,ADSB
11277.6,0,67600,2026-04-15 23:11:09,36.523538888888886,27.568027777777775,POS,-1.0,ADSB
11277.6,0,67600,2026-04-15 23:11:37,36.496769444444446,27.643600000000003,POS,-1.0,ADSB
11277,0,66500,2026-04-15 23:11:58,36.472,27.714,POS,,ACARS
11277.6,0,66500,2026-04-15 23:12:09,36.470188888888885,27.718269444444445,POS,-1.0,ADSB
11277.6,0,66500,2026-04-15 23:12:37,36.44141944444444,27.798919444444444,POS,-1.0,ADSB
11277.6,0,66500,2026-04-15 23:13:07,36.41491944444444,27.873119444444445,POS,-1.0,ADSB
11277.6,0,66500,2026-04-15 23:13:37,36.38795,27.94824722222222,POS,-1.0,ADSB
11277.6,0,66500,2026-04-15 23:13:59,36.36872777777778,28.002319444444446,POS,-1.0,ADSB
11277.6,0,66500,2026-04-15 23:14:27,36.35935,28.081227777777777,POS,-1.0,ADSB
11277.6,0,66500,2026-04-15 23:14:47,36.36977777777778,28.134208333333333,POS,-1.0,ADSB
11277.6,0,66500,2026-04-15 23:15:25,36.414877777777775,28.227269444444445,POS,-1.0,ADSB
11277.6,0,66500,2026-04-15 23:16:01,36.459269444444445,28.31073888888889,POS,-1.0,ADSB
11277.6,0,66500,2026-04-15 23:16:37,36.503908333333335,28.394619444444444,POS,-1.0,ADSB
11277.6,0,66500,2026-04-15 23:17:07,36.540888888888894,28.46517777777778,POS,-1.0,ADSB
11277.6,0,66500,2026-04-15 23:17:37,36.57678888888889,28.536577777777776,POS,-1.0,ADSB
11277.6,0,66500,2026-04-15 23:18:07,36.612208333333335,28.613888888888887,POS,-1.0,ADSB
11277.6,0,66500,2026-04-15 23:18:35,36.64555,28.687169444444443,POS,-1.0,ADSB
11277.6,0,66500,2026-04-15 23:18:57,36.66802777777777,28.734797222222223,POS,-1.0,ADSB
11277.6,0,66500,2026-04-15 23:19:17,36.70096944444444,28.784469444444444,POS,-1.0,ADSB
11277.6,0,66500,2026-04-15 23:19:35,36.731319444444445,28.816677777777777,POS,-1.0,ADSB
11277.6,0,66500,2026-04-15 23:20:13,36.79553888888889,28.87054722222222,POS,-1.0,ADSB
11277.6,0,66500,2026-04-15 23:20:41,36.851527777777775,28.916888888888888,POS,-1.0,ADSB
11277.6,0,66500,2026-04-15 23:21:12,36.916577777777775,28.970477777777777,POS,-1.0,ADSB
11277.6,0,66500,2026-04-15 23:21:44,36.97352777777778,29.017519444444446,POS,-1.0,ADSB
11277,0,65600,2026-04-15 23:21:58,37.016,29.052,POS,,ACARS
11277.6,0,65600,2026-04-15 23:22:12,37.030677777777775,29.064808333333332,POS,-1.0,ADSB
11277.6,0,65600,2026-04-15 23:22:42,37.08630833333333,29.110958333333333,POS,-1.0,ADSB
11277.6,0,65600,2026-04-15 23:23:14,37.14644722222222,29.16117777777778,POS,-1.0,ADSB
11277.6,0,65600,2026-04-15 23:23:44,37.201569444444445,29.20744722222222,POS,-1.0,ADSB
11277.6,0,65600,2026-04-15 23:24:14,37.258827777777775,29.255577777777777,POS,-1.0,ADSB
11277.6,0,65600,2026-04-15 23:24:44,37.316319444444446,29.30363888888889,POS,-1.0,ADSB
11277.6,0,65600,2026-04-15 23:25:12,37.37328888888889,29.351438888888886,POS,-1.0,ADSB
11277.6,0,65600,2026-04-15 23:25:44,37.42986944444444,29.399358333333335,POS,-1.0,ADSB
11277.6,0,65600,2026-04-15 23:26:16,37.491258333333334,29.451538888888887,POS,-1.0,ADSB
11277.6,0,65600,2026-04-15 23:26:46,37.54888888888889,29.500038888888888,POS,-1.0,ADSB
11277.6,0,65600,2026-04-15 23:27:16,37.60615833333334,29.548308333333335,POS,-1.0,ADSB
11277.6,0,65600,2026-04-15 23:27:46,37.66291944444445,29.59628888888889,POS,-1.0,ADSB
11277.6,0,65600,2026-04-15 23:28:16,37.719588888888886,29.64432777777778,POS,-1.0,ADSB
11277.6,0,65600,2026-04-15 23:28:46,37.775838888888885,29.692038888888888,POS,-1.0,ADSB
11285.220000000001,0,65600,2026-04-15 23:29:18,37.8403,29.74595,POS,-1.0,ADSB
11277.6,0,65600,2026-04-15 23:29:50,37.89565833333333,29.790858333333333,POS,-1.0,ADSB
11277.6,0,65600,2026-04-15 23:30:20,37.95370833333334,29.838208333333334,POS,-1.0,ADSB
11277.6,0,65600,2026-04-15 23:30:50,38.00924722222222,29.883708333333335,POS,-1.0,ADSB
11277.6,0,65600,2026-04-15 23:31:20,38.06414722222222,29.928858333333334,POS,-1.0,ADSB
11277.6,0,65600,2026-04-15 23:31:50,38.118088888888884,29.973569444444447,POS,-1.0,ADSB
11277,0,64600,2026-04-15 23:31:58,38.146,29.997,POS,,ACARS
11277.6,0,64600,2026-04-15 23:32:20,38.17341944444444,30.019497222222224,POS,-1.0,ADSB
11277.6,0,64600,2026-04-15 23:32:50,38.22865,30.065277777777776,POS,-1.0,ADSB
11277.6,0,64600,2026-04-15 23:33:20,38.28475,30.11178888888889,POS,-1.0,ADSB
11277.6,0,64600,2026-04-15 23:33:50,38.34130833333333,30.158719444444444,POS,-1.0,ADSB
11277.6,0,64600,2026-04-15 23:34:24,38.40101944444445,30.20842777777778,POS,-1.0,ADSB
11277.6,0,64600,2026-04-15 23:34:54,38.45782777777777,30.255858333333332,POS,-1.0,ADSB
11277.6,0,64600,2026-04-15 23:35:22,38.51377777777778,30.302608333333332,POS,-1.0,ADSB
11277.6,0,64600,2026-04-15 23:35:52,38.57006944444444,30.349669444444444,POS,-1.0,ADSB
11277.6,0,64600,2026-04-15 23:36:22,38.62508888888889,30.395869444444447,POS,-1.0,ADSB
11277.6,0,64600,2026-04-15 23:36:52,38.682119444444446,30.443908333333336,POS,-1.0,ADSB
11277.6,0,64600,2026-04-15 23:37:22,38.73662777777778,30.489869444444444,POS,-1.0,ADSB
11277.6,0,64600,2026-04-15 23:37:44,38.77493888888889,30.52508888888889,POS,-1.0,ADSB
11277.6,0,64600,2026-04-15 23:38:02,38.80137777777777,30.561219444444443,POS,-1.0,ADSB
11277.6,0,64600,2026-04-15 23:38:18,38.82091944444444,30.60002777777778,POS,-1.0,ADSB
11277.6,0,64600,2026-04-15 23:38:58,38.85947777777778,30.71184722222222,POS,-1.0,ADSB
11277.6,0,64600,2026-04-15 23:39:28,38.88628888888889,30.79308888888889,POS,-1.0,ADSB
11277.6,0,64600,2026-04-15 23:39:58,38.91319722222222,30.874877777777776,POS,-1.0,ADSB
11285.220000000001,0,64600,2026-04-15 23:40:28,38.940219444444445,30.95713888888889,POS,-1.0,ADSB
11277.6,0,64600,2026-04-15 23:41:02,38.96822777777778,31.04223888888889,POS,-1.0,ADSB
11285.220000000001,0,64600,2026-04-15 23:41:30,38.99515,31.124269444444444,POS,-1.0,ADSB
11247,0,63300,2026-04-15 23:41:58,39.026,31.22,POS,,ACARS
11277.6,0,63300,2026-04-15 23:42:00,39.02375833333333,31.211299999999998,POS,-1.0,ADSB
11277.6,0,63300,2026-04-15 23:42:32,39.050669444444445,31.293719444444445,POS,-1.0,ADSB
11277.6,0,63300,2026-04-15 23:43:02,39.076997222222225,31.37473888888889,POS,-1.0,ADSB
11277.6,0,63300,2026-04-15 23:43:34,39.10335833333333,31.456008333333333,POS,-1.0,ADSB
11277.6,0,63300,2026-04-15 23:44:04,39.13302777777778,31.547538888888887,POS,-1.0,ADSB
11277.6,0,63300,2026-04-15 23:44:36,39.15913888888889,31.62853888888889,POS,-1.0,ADSB
11277.6,0,63300,2026-04-15 23:45:08,39.18996944444445,31.72462777777778,POS,-1.0,ADSB
11277.6,0,63300,2026-04-15 23:45:40,39.216797222222226,31.808347222222224,POS,-1.0,ADSB
11277.6,0,63300,2026-04-15 23:46:08,39.243988888888886,31.893427777777777,POS,-1.0,ADSB
11277.6,0,63300,2026-04-15 23:46:40,39.26983888888889,31.97490833333333,POS,-1.0,ADSB
11277.6,0,63300,2026-04-15 23:47:10,39.296400000000006,32.05887777777778,POS,-1.0,ADSB
11277.6,0,63300,2026-04-15 23:47:40,39.32331944444445,32.143969444444444,POS,-1.0,ADSB
11277.6,0,63300,2026-04-15 23:48:10,39.34955,32.22731944444445,POS,-1.0,ADSB
11277.6,0,63300,2026-04-15 23:48:40,39.376349999999995,32.31243888888889,POS,-1.0,ADSB
11285.220000000001,0,63300,2026-04-15 23:49:10,39.40291944444445,32.39754722222222,POS,-1.0,ADSB
11277.6,0,63300,2026-04-15 23:49:42,39.42612777777778,32.47886944444444,POS,-1.0,ADSB
11277.6,0,63300,2026-04-15 23:50:12,39.443758333333335,32.57604722222222,POS,-1.0,ADSB
11247,0,62200,2026-04-15 23:51:58,39.481,32.923,POS,,ACARS
11277.6,0,62200,2026-04-15 23:56:58,39.57082777777778,33.81495833333334,POS,-1.0,ADSB
11277.6,0,62200,2026-04-15 23:57:26,39.58019722222222,33.90886944444444,POS,-1.0,ADSB
11269.980000000001,0,62200,2026-04-15 23:57:58,39.58931944444444,34.00094722222222,POS,-1.0,ADSB
11277.6,0,62200,2026-04-15 23:58:28,39.59833888888888,34.091947222222224,POS,-1.0,ADSB
11277.6,0,62200,2026-04-15 23:58:58,39.60767777777778,34.18695,POS,-1.0,ADSB
11277.6,0,62200,2026-04-15 23:59:28,39.61646944444445,34.277458333333335,POS,-1.0,ADSB
11277.6,0,62200,2026-04-15 23:59:58,39.62530833333333,34.371677777777776,POS,-1.0,ADSB
11277.6,0,62200,2026-04-16 00:00:28,39.633827777777775,34.46673888888889,POS,-1.0,ADSB
11277.6,0,62200,2026-04-16 00:00:58,39.64201944444444,34.557919444444444,POS,-1.0,ADSB
11277.6,0,62200,2026-04-16 00:01:28,39.65053888888889,34.6535,POS,-1.0,ADSB
11247,0,61400,2026-04-16 00:01:57,39.661,34.765,POS,,ACARS
11277.6,0,61400,2026-04-16 00:02:02,39.65963888888889,34.75697777777778,POS,-1.0,ADSB
11277.6,0,61400,2026-04-16 00:02:42,39.67036944444444,34.87835833333333,POS,-1.0,ADSB
11277.6,0,61400,2026-04-16 00:05:28,39.714019444444446,35.3832,POS,-1.0,ADSB
11277.6,0,61400,2026-04-16 00:05:58,39.72362777777778,35.495327777777774,POS,-1.0,ADSB
11277.6,0,61400,2026-04-16 00:06:58,39.74010833333334,35.68902777777778,POS,-1.0,ADSB
11277.6,0,61400,2026-04-16 00:07:32,39.74876944444445,35.79394722222222,POS,-1.0,ADSB
11277.6,0,61400,2026-04-16 00:08:10,39.757888888888886,35.90673888888889,POS,-1.0,ADSB
11277.6,0,61400,2026-04-16 00:09:10,39.77292777777778,36.099177777777776,POS,-1.0,ADSB
11277.6,0,61400,2026-04-16 00:09:40,39.77999722222222,36.195858333333334,POS,-1.0,ADSB
11277,0,60300,2026-04-16 00:11:58,39.788,36.66,POS,,ACARS
11277.6,0,60300,2026-04-16 00:12:06,39.78833888888889,36.658569444444446,POS,-1.0,ADSB
11277.6,0,60300,2026-04-16 00:12:36,39.78912777777777,36.75609722222222,POS,-1.0,ADSB
11277.6,0,60300,2026-04-16 00:13:14,39.79133888888889,36.884027777777774,POS,-1.0,ADSB
11277.6,0,60300,2026-04-16 00:14:56,39.814819444444446,37.20077777777777,POS,-1.0,ADSB
11277.6,0,60300,2026-04-16 00:17:56,39.85862777777778,37.77642777777778,POS,-1.0,ADSB
11277.6,0,60300,2026-04-16 00:19:10,39.87710833333333,38.0152,POS,-1.0,ADSB
11277.6,0,60300,2026-04-16 00:19:52,39.88683888888889,38.142938888888885,POS,-1.0,ADSB
11277.6,0,60300,2026-04-16 00:20:20,39.89405833333333,38.24,POS,-1.0,ADSB
11277.6,0,60300,2026-04-16 00:20:52,39.90174722222223,38.34634722222222,POS,-1.0,ADSB
11277.6,0,60300,2026-04-16 00:21:23,39.9084,38.440727777777774,POS,-1.0,ADSB
11247,0,59400,2026-04-16 00:21:58,39.916000000000004,38.57,POS,,ACARS
11277.6,0,59400,2026-04-16 00:22:07,39.917427777777775,38.57189722222222,POS,-1.0,ADSB
11277.6,0,59400,2026-04-16 00:23:05,39.92887777777778,38.73991944444444,POS,-1.0,ADSB
11277.6,0,59400,2026-04-16 00:24:07,39.939508333333336,38.954100000000004,POS,-1.0,ADSB
11277.6,0,59400,2026-04-16 00:25:07,39.94242777777777,39.1064,POS,-1.0,ADSB
11277.6,0,59400,2026-04-16 00:26:05,39.945819444444446,39.28916944444445,POS,-1.0,ADSB
11277.6,0,59400,2026-04-16 00:27:03,39.94806944444444,39.44372777777778,POS,-1.0,ADSB
11277.6,0,59400,2026-04-16 00:27:35,39.94985833333333,39.59624722222222,POS,-1.0,ADSB
11247,0,58400,2026-04-16 00:31:58,39.955,40.446000000000005,POS,,ACARS
11277.6,0,58400,2026-04-16 00:32:37,39.957458333333335,40.540108333333336,POS,-1.0,ADSB
11277.6,0,58400,2026-04-16 00:33:11,39.95818888888889,40.651177777777775,POS,-1.0,ADSB
11277.6,0,58400,2026-04-16 00:34:03,39.95887777777777,40.80224722222222,POS,-1.0,ADSB
11277.6,0,58400,2026-04-16 00:34:33,39.959197222222215,40.89586944444444,POS,-1.0,ADSB
11277.6,0,58400,2026-04-16 00:35:03,39.959197222222215,40.98772777777778,POS,-1.0,ADSB
11277.6,0,58400,2026-04-16 00:35:33,39.95908888888889,41.07899722222223,POS,-1.0,ADSB
11277.6,0,58400,2026-04-16 00:36:03,39.95936944444445,41.17475833333334,POS,-1.0,ADSB
11277.6,0,58400,2026-04-16 00:36:39,39.9641,41.280519444444444,POS,-1.0,ADSB
11269.980000000001,0,58400,2026-04-16 00:37:09,39.97082777777778,41.37377777777778,POS,-1.0,ADSB
11285.220000000001,0,58400,2026-04-16 00:37:43,39.978500000000004,41.48093888888889,POS,-1.0,ADSB
11277.6,0,58400,2026-04-16 00:38:29,39.98895,41.63109722222222,POS,-1.0,ADSB
11277.6,0,58400,2026-04-16 00:39:01,39.99544722222222,41.724758333333334,POS,-1.0,ADSB
11277.6,0,58400,2026-04-16 00:39:35,40.00326944444444,41.83611944444444,POS,-1.0,ADSB
11277.6,0,58400,2026-04-16 00:40:07,40.00986944444445,41.928958333333334,POS,-1.0,ADSB
11277.6,0,58400,2026-04-16 00:40:37,40.01627777777778,42.02007777777778,POS,-1.0,ADSB
11277.6,0,58400,2026-04-16 00:41:07,40.02268888888889,42.112427777777775,POS,-1.0,ADSB
11277.6,0,58400,2026-04-16 00:41:37,40.02891944444444,42.20341944444444,POS,-1.0,ADSB
11247,0,57400,2026-04-16 00:41:59,40.035,42.291000000000004,POS,,ACARS
11277.6,0,57400,2026-04-16 00:42:07,40.035047222222225,42.29485833333333,POS,-1.0,ADSB
11277.6,0,57400,2026-04-16 00:42:39,40.04111944444445,42.38724722222222,POS,-1.0,ADSB
11277.6,0,57400,2026-04-16 00:43:09,40.047177777777776,42.47955,POS,-1.0,ADSB
11277.6,0,57400,2026-04-16 00:43:37,40.05293888888889,42.571327777777775,POS,-1.0,ADSB
11277.6,0,57400,2026-04-16 00:44:07,40.05866944444444,42.66417777777778,POS,-1.0,ADSB
11277.6,0,57400,2026-04-16 00:44:37,40.064388888888885,42.75647777777778,POS,-1.0,ADSB
11277.6,0,57400,2026-04-16 00:45:09,40.06997777777778,42.84954722222222,POS,-1.0,ADSB
11277.6,0,57400,2026-04-16 00:45:37,40.075469444444444,42.94213888888889,POS,-1.0,ADSB
11277.6,0,57400,2026-04-16 00:46:09,40.080777777777776,43.03235,POS,-1.0,ADSB
11277.6,0,57400,2026-04-16 00:46:39,40.08631944444444,43.12732777777778,POS,-1.0,ADSB
11277.6,0,57400,2026-04-16 00:47:09,40.09157777777778,43.219649999999994,POS,-1.0,ADSB
11277.6,0,57400,2026-04-16 00:47:39,40.097119444444445,43.31670833333333,POS,-1.0,ADSB
11277.6,0,57400,2026-04-16 00:48:09,40.10192777777778,43.403077777777774,POS,-1.0,ADSB
11277.6,0,57400,2026-04-16 00:48:39,40.107058333333335,43.49737777777778,POS,-1.0,ADSB
11277.6,0,57400,2026-04-16 00:49:09,40.11196944444444,43.59112777777778,POS,-1.0,ADSB
11269.980000000001,0,57400,2026-04-16 00:49:45,40.119369444444445,43.68230833333333,POS,-1.0,ADSB
11277.6,0,57400,2026-04-16 00:50:27,40.13863888888889,43.827149999999996,POS,-1.0,ADSB
11277.6,0,57400,2026-04-16 00:50:57,40.15108888888889,43.915219444444446,POS,-1.0,ADSB
11277,0,56500,2026-04-16 00:51:57,40.181000000000004,44.123,POS,,ACARS
11277.6,0,56500,2026-04-16 00:54:55,40.249969444444446,44.632508333333334,POS,-1.0,ADSB
11285.220000000001,0,56500,2026-04-16 00:55:23,40.262147222222225,44.71778888888889,POS,-1.0,ADSB
11285.220000000001,0,56500,2026-04-16 00:55:53,40.275099999999995,44.80828888888889,POS,-1.0,ADSB
11277.6,0,56500,2026-04-16 00:56:23,40.28727777777778,44.89489722222223,POS,-1.0,ADSB
11277.6,0,56500,2026-04-16 00:56:55,40.299908333333335,44.98455833333333,POS,-1.0,ADSB
11277.6,0,56500,2026-04-16 00:57:23,40.313188888888895,45.080019444444446,POS,-1.0,ADSB
11277.6,0,56500,2026-04-16 00:57:55,40.325358333333334,45.169069444444446,POS,-1.0,ADSB
11277.6,0,56500,2026-04-16 00:58:25,40.33703888888889,45.253477777777775,POS,-1.0,ADSB
11277.6,0,56500,2026-04-16 00:58:55,40.34925833333333,45.34264722222222,POS,-1.0,ADSB
11277.6,0,56500,2026-04-16 00:59:25,40.36138888888889,45.43194722222223,POS,-1.0,ADSB
11277.6,0,56500,2026-04-16 00:59:57,40.373308333333334,45.519727777777774,POS,-1.0,ADSB
11277.6,0,56500,2026-04-16 01:00:25,40.386069444444445,45.61423888888889,POS,-1.0,ADSB
11277.6,0,56500,2026-04-16 01:00:55,40.398538888888886,45.70430833333334,POS,-1.0,ADSB
11277.6,0,56500,2026-04-16 01:01:27,40.41222777777777,45.7957,POS,-1.0,ADSB
11277,0,55500,2026-04-16 01:01:57,40.431000000000004,45.913,POS,,ACARS
11277.6,0,55500,2026-04-16 01:02:25,40.438658333333336,45.97539722222222,POS,-1.0,ADSB
11277.6,0,55500,2026-04-16 01:02:55,40.45142777777778,46.06360833333333,POS,-1.0,ADSB
11277.6,0,55500,2026-04-16 01:03:25,40.46428888888889,46.15478888888889,POS,-1.0,ADSB
11277.6,0,55500,2026-04-16 01:03:55,40.476977777777776,46.24638888888889,POS,-1.0,ADSB
11277.6,0,55500,2026-04-16 01:04:25,40.489469444444445,46.33593888888889,POS,-1.0,ADSB
11277.6,0,55500,2026-04-16 01:04:55,40.501749999999994,46.42422777777778,POS,-1.0,ADSB
11277.6,0,55500,2026-04-16 01:05:25,40.51436944444445,46.51542777777778,POS,-1.0,ADSB
11277.6,0,55500,2026-04-16 01:05:55,40.52705,46.60741944444444,POS,-1.0,ADSB
11277.6,0,55500,2026-04-16 01:06:41,40.53959722222222,46.69915833333334,POS,-1.0,ADSB
11277.6,0,55500,2026-04-16 01:07:25,40.56421944444445,46.87999722222222,POS,-1.0,ADSB
11277.6,0,55500,2026-04-16 01:07:55,40.57655833333333,46.970977777777776,POS,-1.0,ADSB
11277.6,0,55500,2026-04-16 01:08:25,40.588988888888885,47.06236944444444,POS,-1.0,ADSB
11277.6,0,55500,2026-04-16 01:08:49,40.59941944444444,47.13135,POS,-1.0,ADSB
11277.6,0,55500,2026-04-16 01:09:09,40.61631944444444,47.18767777777778,POS,-1.0,ADSB
11277.6,0,55500,2026-04-16 01:09:39,40.654447222222224,47.26098888888889,POS,-1.0,ADSB
11277.6,0,55500,2026-04-16 01:10:09,40.696427777777785,47.32847777777778,POS,-1.0,ADSB
11277.6,0,55500,2026-04-16 01:11:01,40.77126944444445,47.446469444444446,POS,-1.0,ADSB
11277.6,0,55500,2026-04-16 01:11:31,40.81471944444444,47.512119444444444,POS,-1.0,ADSB
11277,0,54500,2026-04-16 01:11:58,40.864,47.587,POS,,ACARS
11277.6,0,54500,2026-04-16 01:12:01,40.85814722222222,47.57818888888889,POS,-1.0,ADSB
11277.6,0,54500,2026-04-16 01:12:31,40.902738888888884,47.64690833333333,POS,-1.0,ADSB
11277.6,0,54500,2026-04-16 01:13:01,40.945819444444446,47.71380833333333,POS,-1.0,ADSB
11277.6,0,54500,2026-04-16 01:13:31,40.98905833333333,47.78140833333334,POS,-1.0,ADSB
11277.6,0,54500,2026-04-16 01:14:01,41.03276944444445,47.84988888888889,POS,-1.0,ADSB
11277.6,0,54500,2026-04-16 01:14:57,41.10621944444445,47.976438888888886,POS,-1.0,ADSB
11277.6,0,54500,2026-04-16 01:15:27,41.14567777777778,48.04772777777778,POS,-1.0,ADSB
11247,0,53600,2026-04-16 01:29:11,41.662000000000006,49.007999999999996,POS,,ACARS
11277.6,0,53600,2026-04-16 01:29:43,42.25816944444445,50.133427777777776,POS,-1.0,ADSB
11277.6,0,53600,2026-04-16 01:30:23,42.31022777777778,50.2308,POS,-1.0,ADSB
11277.6,0,53600,2026-04-16 01:31:21,42.3614,50.32680833333334,POS,-1.0,ADSB
11277.6,0,53600,2026-04-16 01:34:55,42.67545833333333,50.88381944444444,POS,-1.0,ADSB
11277.6,0,53600,2026-04-16 01:35:27,42.71684722222222,50.95656944444444,POS,-1.0,ADSB
