alt,an,dis,fi,gateway_time,lat,lon,posPointName,sAlt,type
10668.0,B-2079,0,I99806,2026-04-20 05:47:15,39.03826944444444,31.99505,POS,-1.0,ADSB
10668.0,B-2079,0,I99806,2026-04-20 05:47:47,39.05794722222222,32.10765833333333,POS,-1.0,ADSB
10668.0,B-2079,0,I99806,2026-04-20 05:48:17,39.07277777777778,32.19165,POS,-1.0,ADSB
10668.0,B-2079,0,I99806,2026-04-20 05:48:49,39.08747777777778,32.27621944444444,POS,-1.0,ADSB
10668.0,B-2079,0,I99806,2026-04-20 05:49:17,39.102488888888885,32.36297777777778,POS,-1.0,ADSB
10668.0,B-2079,0,I99806,2026-04-20 05:49:47,39.11653888888889,32.44420833333333,POS,-1.0,ADSB
10668.0,B-2079,0,I99806,2026-04-20 05:50:17,39.13119722222222,32.52961944444444,POS,-1.0,ADSB
10668.0,B-2079,0,I99806,2026-04-20 05:51:47,39.17412777777778,32.784277777777774,POS,-1.0,ADSB
10668.0,B-2079,0,I99806,2026-04-20 05:52:15,39.18836944444445,32.870177777777776,POS,-1.0,ADSB
10668.0,B-2079,0,I99806,2026-04-20 05:52:45,39.202619444444444,32.95598888888889,POS,-1.0,ADSB
10668.0,B-2079,0,I99806,2026-04-20 05:53:17,39.21718888888889,33.04253888888889,POS,-1.0,ADSB
10668.0,B-2079,0,I99806,2026-04-20 05:53:49,39.23217777777778,33.13135833333333,POS,-1.0,ADSB
10668.0,B-2079,0,I99806,2026-04-20 05:54:17,39.24663888888889,33.21769722222223,POS,-1.0,ADSB
10668.0,B-2079,0,I99806,2026-04-20 05:54:47,39.26078888888889,33.30283888888889,POS,-1.0,ADSB
10668.0,B-2079,0,I99806,2026-04-20 05:55:19,39.27448888888889,33.3866,POS,-1.0,ADSB
10668,,0,,2026-04-20 05:55:45,39.29,33.484,POS,,ACARS
10668.0,B-2079,0,I99806,2026-04-20 05:55:47,39.288938888888886,33.47527777777778,POS,-1.0,ADSB
10668.0,B-2079,0,I99806,2026-04-20 05:56:19,39.302327777777776,33.55822777777777,POS,-1.0,ADSB
10668.0,B-2079,0,I99806,2026-04-20 05:56:49,39.31595,33.64293888888889,POS,-1.0,ADSB
10668.0,B-2079,0,I99806,2026-04-20 05:57:17,39.33011944444444,33.73180833333333,POS,-1.0,ADSB
10668.0,B-2079,0,I99806,2026-04-20 05:57:47,39.343897222222225,33.81872777777778,POS,-1.0,ADSB
10668.0,B-2079,0,I99806,2026-04-20 05:58:19,39.357508333333335,33.90463888888889,POS,-1.0,ADSB
10668.0,B-2079,0,I99806,2026-04-20 05:58:47,39.371319444444445,33.99267777777778,POS,-1.0,ADSB
