gateway_time,alt,fob,dis,lat,lon,posPointName,sAlt,type
2026-04-27 04:46:09,152,70000,0,37.933,23.951999999999998,POS,,ACARS
2026-04-27 04:46:20,289.56,70000,0,37.925219444444444,23.945600000000002,POS,-1.0,ADSB
2026-04-27 04:46:34,518.1600000000001,70000,0,37.914138888888886,23.937569444444446,POS,-1.0,ADSB
2026-04-27 04:46:54,754.38,70000,0,37.90127777777778,23.928808333333336,POS,-1.0,ADSB
2026-04-27 04:47:10,967.74,70000,0,37.88975,23.920997222222223,POS,-1.0,ADSB
2026-04-27 04:47:26,1150.6200000000001,70000,0,37.877288888888884,23.91243888888889,POS,-1.0,ADSB
2026-04-27 04:47:48,1310.64,70000,0,37.85687777777778,23.898727777777776,POS,-1.0,ADSB
2026-04-27 04:48:18,1737.3600000000001,70000,0,37.82447777777778,23.877108333333332,POS,-1.0,ADSB
2026-04-27 04:48:42,1988.8200000000002,70000,0,37.79999722222222,23.86105,POS,-1.0,ADSB
2026-04-27 04:48:58,2103.12,70000,0,37.77927777777778,23.85638888888889,POS,-1.0,ADSB
2026-04-27 04:49:16,2400.3,70000,0,37.755519444444445,23.86738888888889,POS,-1.0,ADSB
2026-04-27 04:49:42,2819.4,70000,0,37.72805833333334,23.890297222222223,POS,-1.0,ADSB
2026-04-27 04:50:16,3406.1400000000003,70000,0,37.69101944444445,23.92123888888889,POS,-1.0,ADSB
2026-04-27 04:50:34,3718.5600000000004,70000,0,37.672488888888886,23.93897777777778,POS,-1.0,ADSB
2026-04-27 04:50:56,3970.02,70000,0,37.65591944444444,23.97508888888889,POS,-1.0,ADSB
2026-04-27 04:51:28,4267.2,70000,0,37.63948888888889,24.032649999999997,POS,-1.0,ADSB
2026-04-27 04:51:58,4792.9800000000005,70000,0,37.62107777777778,24.095758333333333,POS,-1.0,ADSB
2026-04-27 04:52:28,5387.34,70000,0,37.60079722222222,24.164550000000002,POS,-1.0,ADSB
2026-04-27 04:52:58,5897.88,70000,0,37.580019444444446,24.23443888888889,POS,-1.0,ADSB
2026-04-27 04:53:28,6355.08,70000,0,37.560297222222225,24.30127777777778,POS,-1.0,ADSB
2026-04-27 04:53:56,6850.38,70000,0,37.538558333333334,24.3746,POS,-1.0,ADSB
2026-04-27 04:54:28,7322.820000000001,70000,0,37.51546944444444,24.451938888888886,POS,-1.0,ADSB
2026-04-27 04:54:58,7734.3,70000,0,37.49372777777778,24.524638888888887,POS,-1.0,ADSB
2026-04-27 04:55:30,8183.88,70000,0,37.46918888888889,24.606627777777778,POS,-1.0,ADSB
2026-04-27 04:56:00,8534,67100,0,37.439,24.707,POS,,ACARS
2026-04-27 04:56:00,8526.78,67100,0,37.44488888888889,24.687450000000002,POS,-1.0,ADSB
2026-04-27 04:56:30,8778.24,67100,0,37.42091944444444,24.76688888888889,POS,-1.0,ADSB
2026-04-27 04:57:00,9113.52,67100,0,37.39522777777778,24.851969444444443,POS,-1.0,ADSB
2026-04-27 04:57:30,9509.76,67100,0,37.36962777777778,24.936447222222224,POS,-1.0,ADSB
2026-04-27 04:58:00,10005.060000000001,67100,0,37.34387777777778,25.021299999999997,POS,-1.0,ADSB
2026-04-27 04:58:28,10416.54,67100,0,37.31803888888889,25.105969444444447,POS,-1.0,ADSB
2026-04-27 04:59:00,10828.02,67100,0,37.29313888888888,25.187558333333335,POS,-1.0,ADSB
2026-04-27 04:59:30,11170.92,67100,0,37.26855833333333,25.267419444444446,POS,-1.0,ADSB
2026-04-27 05:00:00,11285.220000000001,67100,0,37.243088888888884,25.35023888888889,POS,-1.0,ADSB
2026-04-27 05:00:32,11277.6,67100,0,37.21675,25.4355,POS,-1.0,ADSB
2026-04-27 05:01:08,11277.6,67100,0,37.18697777777778,25.531697222222224,POS,-1.0,ADSB
2026-04-27 05:01:40,11277.6,67100,0,37.15948888888889,25.62047777777778,POS,-1.0,ADSB
