alt,dat,dep,des,dist,eta,etd,flyTime,ful,grs,important,lat,lon,name,time,tripfuel
0,2026-04-02 00:00:00.0,LGAV,ZHEC,22.224,19:06,09:10,596,74900,337,false,37.80083333333334,23.766666666666666,AV210,0,77711
0,2026-04-02 00:00:00.0,LGAV,ZHEC,42.596,19:06,09:10,596,74200,372,false,37.668055555555554,23.585833333333333,AV212,0,77711
0,2026-04-02 00:00:00.0,LGAV,ZHEC,77.784,19:06,09:10,596,73200,445,false,37.60166666666667,23.98472222222222,AV216,0,77711
8839,2026-04-02 00:00:00.0,LGAV,ZHEC,101.86,19:06,09:10,596,72500,478,false,37.55166666666667,24.251666666666665,TOC,0,77711
8839,2026-04-02 00:00:00.0,LGAV,ZHEC,105.564,19:06,09:10,596,72500,478,false,37.55111111111111,24.285833333333333,KEA,0,77711
8839,2026-04-02 00:00:00.0,LGAV,ZHEC,174.088,19:06,09:10,596,72000,476,false,37.352222222222224,25.03361111111111,VARIX,0,77711
8839,2026-04-02 00:00:00.0,LGAV,ZHEC,205.572,19:06,09:10,596,71700,479,false,37.26833333333333,25.352222222222224,RIPLI,0,77711
8839,2026-04-02 00:00:00.0,LGAV,ZHEC,220.388,19:06,09:10,596,71600,475,false,37.21861111111111,25.501944444444444,PIDAX,0,77711
8839,2026-04-02 00:00:00.0,LGAV,ZHEC,290.764,19:06,09:10,596,71100,476,false,36.96888888888889,26.235833333333332,AKINA,0,77711
8839,2026-04-02 00:00:00.0,LGAV,ZHEC,316.692,19:06,09:10,596,70900,478,false,36.88444444444445,26.516666666666666,LURUS,0,77711
8839,2026-04-02 00:00:00.0,LGAV,ZHEC,333.36,19:06,09:10,596,70700,478,false,36.818888888888885,26.684166666666666,KOPAR,0,77711
8839,2026-04-02 00:00:00.0,LGAV,ZHEC,375.956,19:06,09:10,596,70400,480,false,36.66833333333334,27.11916666666667,USINI,0,77711
8839,2026-04-02 00:00:00.0,LGAV,ZHEC,435.22,19:06,09:10,596,69900,482,false,36.4525,27.719166666666666,CODIC,0,77711
8839,2026-04-02 00:00:00.0,LGAV,ZHEC,470.408,19:06,09:10,596,69700,485,false,36.33444444444444,28.069166666666668,RDS,0,77711
