alt,dat,dep,des,dist,eta,etd,flyTime,ful,grs,important,lat,lon,name,time,tripfuel
11278,2026-04-22 00:00:00.0,LGAV,ZHEC,2139.06,08:31,22:40,591,53100,517,false,40.38472222222222,45.63472222222222,PEMAN,0,71349
11278,2026-04-22 00:00:00.0,LGAV,ZHEC,2272.404,08:31,22:40,591,52200,514,false,40.60111111111111,47.18333333333333,EDATA,0,71349
11278,2026-04-22 00:00:00.0,LGAV,ZHEC,2296.48,08:31,22:40,591,52100,509,false,40.73444444444444,47.385555555555555,LIMTI,0,71349
11278,2026-04-22 00:00:00.0,LGAV,ZHEC,2350.188,08:31,22:40,591,51800,509,false,41.05138888888889,47.884166666666665,BEKIR,0,71349
11278,2026-04-22 00:00:00.0,LGAV,ZHEC,2359.448,08:31,22:40,591,51700,509,false,41.10166666666667,47.96888888888889,LEYLA,0,71349
11278,2026-04-22 00:00:00.0,LGAV,ZHEC,2418.712,08:31,22:40,591,51300,509,false,41.41777777777778,48.550555555555555,OKTAT,0,71349
11278,2026-04-22 00:00:00.0,LGAV,ZHEC,2437.232,08:31,22:40,591,51200,506,false,41.51833333333333,48.73416666666667,LEKBA,0,71349
11278,2026-04-22 00:00:00.0,LGAV,ZHEC,2494.644,08:31,22:40,591,50900,508,false,41.801944444444445,49.30083333333334,ABTEK,0,71349
11278,2026-04-22 00:00:00.0,LGAV,ZHEC,2613.172,08:31,22:40,591,50100,508,false,42.43388888888889,50.46722222222222,GASBI,0,71349
11887,2026-04-22 00:00:00.0,LGAV,ZHEC,2653.916,08:31,22:40,591,48700,516,false,43.65138888888889,52.66861111111111,ARLIF,0,71349
11887,2026-04-22 00:00:00.0,LGAV,ZHEC,2696.512,08:31,22:40,591,48400,518,false,43.88361111111111,53.10138888888889,RELGE,0,71349
11887,2026-04-22 00:00:00.0,LGAV,ZHEC,2846.524,08:31,22:40,591,47500,519,false,44.651944444444446,54.63388888888889,TITIL,0,71349
11887,2026-04-22 00:00:00.0,LGAV,ZHEC,2909.492,08:31,22:40,591,47100,519,false,45.08361111111111,55.16916666666667,MASAV,0,71349
11887,2026-04-22 00:00:00.0,LGAV,ZHEC,2931.716,08:31,22:40,591,45900,522,false,45.73416666666667,57.666666666666664,DIVNO,0,71349
11887,2026-04-22 00:00:00.0,LGAV,ZHEC,3100.248,08:31,22:40,591,44900,525,false,46.218333333333334,59.7175,ABDUN,0,71349
11887,2026-04-22 00:00:00.0,LGAV,ZHEC,3142.844,08:31,22:40,591,43600,529,false,46.818333333333335,62.5675,RITET,0,71349
11887,2026-04-22 00:00:00.0,LGAV,ZHEC,3298.412,08:31,22:40,591,42700,533,false,47.185,64.53416666666666,ARKAM,0,71349
11887,2026-04-22 00:00:00.0,LGAV,ZHEC,3335.452,08:31,22:40,591,42500,535,false,47.268055555555556,65.00083333333333,BAGED,0,71349
11887,2026-04-22 00:00:00.0,LGAV,ZHEC,3400.272,08:31,22:40,591,42100,534,false,47.4025,65.835,TIROK,0,71349
11887,2026-04-22 00:00:00.0,LGAV,ZHEC,3468.796,08:31,22:40,591,41700,537,false,47.55222222222222,66.71722222222222,ABURA,0,71349
11887,2026-04-22 00:00:00.0,LGAV,ZHEC,3548.432,08:31,22:40,591,41300,538,false,47.7175,67.75194444444445,ALZIS,0,71349
11887,2026-04-22 00:00:00.0,LGAV,ZHEC,3628.068,08:31,22:40,591,40900,537,false,47.81722222222222,68.81666666666666,AMASO,0,71349
11887,2026-04-22 00:00:00.0,LGAV,ZHEC,3765.116,08:31,22:40,591,40100,532,false,47.76833333333333,70.63361111111111,DERAD,0,71349
11887,2026-04-22 00:00:00.0,LGAV,ZHEC,3854.012,08:31,22:40,591,39600,533,false,47.719166666666666,71.81833333333333,UNABO,0,71349
11887,2026-04-22 00:00:00.0,LGAV,ZHEC,3879.94,08:31,22:40,591,37500,542,false,47.31666666666667,77.0513888888889,MADEV,0,71349
11887,2026-04-22 00:00:00.0,LGAV,ZHEC,4039.212,08:31,22:40,591,36600,549,false,47.184444444444445,79.13583333333334,RUDIZ,0,71349
11887,2026-04-22 00:00:00.0,LGAV,ZHEC,4092.92,08:31,22:40,591,36300,549,false,47.13388888888889,79.85222222222222,GOMAL,0,71349
11887,2026-04-22 00:00:00.0,LGAV,ZHEC,4179.964,08:31,22:40,591,35900,546,false,47.035,81.0025,BURID,0,71349
11887,2026-04-22 00:00:00.0,LGAV,ZHEC,4250.34,08:31,22:40,591,35500,542,false,46.95166666666667,81.91833333333334,GILAK,0,71349
11887,2026-04-22 00:00:00.0,LGAV,ZHEC,4324.42,08:31,22:40,591,35100,544,false,46.8525,82.88416666666667,SARIN,0,71349
10698,2026-04-22 00:00:00.0,LGAV,ZHEC,4367.016,08:31,22:40,591,35000,537,false,46.65138888888889,83.36694444444444,TCH,0,71349
10698,2026-04-22 00:00:00.0,LGAV,ZHEC,4441.096,08:31,22:40,591,34600,534,false,46.2525,84.13555555555556,OSUPO,0,71349
10698,2026-04-22 00:00:00.0,LGAV,ZHEC,4544.808,08:31,22:40,591,34000,535,false,45.685833333333335,85.2175,SALMO,0,71349
10698,2026-04-22 00:00:00.0,LGAV,ZHEC,4702.228,08:31,22:40,591,33100,537,false,44.833333333333336,86.8,OMKEN,0,71349
10698,2026-04-22 00:00:00.0,LGAV,ZHEC,4722.6,08:31,22:40,591,33000,537,false,44.7175,86.985,IKARA,0,71349
10698,2026-04-22 00:00:00.0,LGAV,ZHEC,4752.232,08:31,22:40,591,32800,537,false,44.55027777777778,87.2838888888889,UGPEL,0,71349
10698,2026-04-22 00:00:00.0,LGAV,ZHEC,4792.976,08:31,22:40,591,32600,535,false,44.33361111111111,87.6836111111111,VARMI,0,71349
10698,2026-04-22 00:00:00.0,LGAV,ZHEC,4822.608,08:31,22:40,591,32400,534,false,44.16777777777778,87.98333333333333,FKG,0,71349
10698,2026-04-22 00:00:00.0,LGAV,ZHEC,4961.508,08:31,22:40,591,31600,498,false,44.41694444444445,89.685,ADPET,0,71349
10698,2026-04-22 00:00:00.0,LGAV,ZHEC,5074.48,08:31,22:40,591,30900,514,false,44.117222222222225,91.0338888888889,ESGIV,0,71349
10698,2026-04-22 00:00:00.0,LGAV,ZHEC,5107.816,08:31,22:40,591,30800,509,false,44.01888888888889,91.41777777777777,DAKPA,0,71349
10698,2026-04-22 00:00:00.0,LGAV,ZHEC,5241.16,08:31,22:40,591,30000,509,false,43.63583333333333,92.98388888888888,RIMDU,0,71349
10698,2026-04-22 00:00:00.0,LGAV,ZHEC,5420.804,08:31,22:40,591,28900,504,false,43.11833333333333,95.0838888888889,BATUS,0,71349
10698,2026-04-22 00:00:00.0,LGAV,ZHEC,5518.96,08:31,22:40,591,28300,499,false,42.384166666666665,95.76666666666667,LIKMI,0,71349
10698,2026-04-22 00:00:00.0,LGAV,ZHEC,5543.036,08:31,22:40,591,27100,495,false,42.28527777777778,98.30222222222223,BOTKI,0,71349
10698,2026-04-22 00:00:00.0,LGAV,ZHEC,5583.78,08:31,22:40,591,25700,488,false,42.11805555555556,101.035,POPIB,0,71349
10698,2026-04-22 00:00:00.0,LGAV,ZHEC,5730.088,08:31,22:40,591,24900,488,false,41.66861111111111,102.70083333333334,BUVEM,0,71349
10698,2026-04-22 00:00:00.0,LGAV,ZHEC,5756.016,08:31,22:40,591,24700,486,false,41.58583333333333,102.98444444444445,NOLOM,0,71349
10698,2026-04-22 00:00:00.0,LGAV,ZHEC,5783.796,08:31,22:40,591,24500,472,false,41.350833333333334,102.98416666666667,IPDAT,0,71349
10698,2026-04-22 00:00:00.0,LGAV,ZHEC,5904.176,08:31,22:40,591,23800,472,false,40.2675,102.985,P538,0,71349
10698,2026-04-22 00:00:00.0,LGAV,ZHEC,5993.072,08:31,22:40,591,23200,472,false,39.467777777777776,102.98527777777778,DAMRO,0,71349
10698,2026-04-22 00:00:00.0,LGAV,ZHEC,6006.036,08:31,22:40,591,23200,472,false,39.35138888888889,102.98527777777778,ELRUB,0,71349
10698,2026-04-22 00:00:00.0,LGAV,ZHEC,6185.68,08:31,22:40,591,22100,481,false,38.76694444444445,104.91805555555555,TUNVA,0,71349
10698,2026-04-22 00:00:00.0,LGAV,ZHEC,6200.496,08:31,22:40,591,22000,482,false,38.73361111111111,105.08416666666666,OPULI,0,71349
10698,2026-04-22 00:00:00.0,LGAV,ZHEC,6281.984,08:31,22:40,591,21500,484,false,38.46805555555556,105.9675,P137,0,71349
10698,2026-04-22 00:00:00.0,LGAV,ZHEC,6294.948,08:31,22:40,591,21400,485,false,38.43361111111111,106.10222222222222,NIRUV,0,71349
10698,2026-04-22 00:00:00.0,LGAV,ZHEC,6322.728,08:31,22:40,591,21300,486,false,38.33555555555556,106.40166666666667,YHD,0,71349
10698,2026-04-22 00:00:00.0,LGAV,ZHEC,6441.256,08:31,22:40,591,20600,484,false,38.2,107.75,MIMOK,0,71349
10698,2026-04-22 00:00:00.0,LGAV,ZHEC,6491.26,08:31,22:40,591,20300,483,false,38.135555555555555,108.30111111111111,LUVES,0,71349
10698,2026-04-22 00:00:00.0,LGAV,ZHEC,6576.452,08:31,22:40,591,19800,483,false,38.05222222222222,109.26777777777778,OKISO,0,71349
10698,2026-04-22 00:00:00.0,LGAV,ZHEC,6698.684,08:31,22:40,591,19000,485,false,37.91888888888889,110.6525,APOGO,0,71349
10698,2026-04-22 00:00:00.0,LGAV,ZHEC,6772.764,08:31,22:40,591,18600,486,false,37.85138888888889,111.5,LEBOM,0,71349
10698,2026-04-22 00:00:00.0,LGAV,ZHEC,6791.284,08:31,22:40,591,18500,487,false,37.83361111111111,111.71666666666667,OMKAK,0,71349
10698,2026-04-22 00:00:00.0,LGAV,ZHEC,6846.844,08:31,22:40,591,18200,487,false,37.768055555555556,112.35027777777778,GODON,0,71349
10698,2026-04-22 00:00:00.0,LGAV,ZHEC,6870.92,08:31,22:40,591,18000,487,false,37.75,112.61694444444444,AGVUR,0,71349
10089,2026-04-22 00:00:00.0,LGAV,ZHEC,6885.736,08:31,22:40,591,18000,466,false,37.617777777777775,112.65194444444444,EXORI,0,71349
10089,2026-04-22 00:00:00.0,LGAV,ZHEC,6950.556,08:31,22:40,591,17600,466,false,37.05083333333334,112.85,ANPIG,0,71349
10089,2026-04-22 00:00:00.0,LGAV,ZHEC,7043.156,08:31,22:40,591,17000,467,false,36.23444444444444,113.11666666666666,SQ,0,71349
10089,2026-04-22 00:00:00.0,LGAV,ZHEC,7089.456,08:31,22:40,591,16700,471,false,35.83555555555556,113.285,PADNO,0,71349
10089,2026-04-22 00:00:00.0,LGAV,ZHEC,7117.236,08:31,22:40,591,16600,471,false,35.60194444444444,113.38583333333334,TAMIX,0,71349
10089,2026-04-22 00:00:00.0,LGAV,ZHEC,7137.608,08:31,22:40,591,16400,471,false,35.43555555555555,113.4675,NOPIN,0,71349
10089,2026-04-22 00:00:00.0,LGAV,ZHEC,7206.132,08:31,22:40,591,16000,468,false,34.852222222222224,113.71888888888888,ISNAG,0,71349
10089,2026-04-22 00:00:00.0,LGAV,ZHEC,7245.024,08:31,22:40,591,15800,464,false,34.51694444444445,113.835,CGO,0,71349
10089,2026-04-22 00:00:00.0,LGAV,ZHEC,7324.66,08:31,22:40,591,15300,459,false,33.8175,114.05166666666666,P295,0,71349
10089,2026-04-22 00:00:00.0,LGAV,ZHEC,7376.516,08:31,22:40,591,14900,456,false,33.36666666666667,114.20055555555555,KAMDA,0,71349
10089,2026-04-22 00:00:00.0,LGAV,ZHEC,7400.592,08:31,22:40,591,14800,513,false,33.28388888888889,114.45083333333334,IGMIG,0,71349
10089,2026-04-22 00:00:00.0,LGAV,ZHEC,7426.52,08:31,22:40,591,14700,512,false,33.20111111111111,114.7025,DUDBI,0,71349
10089,2026-04-22 00:00:00.0,LGAV,ZHEC,7461.708,08:31,22:40,591,14400,431,false,32.88361111111111,114.68333333333334,ATMEM,0,71349
10089,2026-04-22 00:00:00.0,LGAV,ZHEC,7485.784,08:31,22:40,591,14200,432,false,32.651666666666664,114.65222222222222,P123,0,71349
10089,2026-04-22 00:00:00.0,LGAV,ZHEC,7517.268,08:31,22:40,591,14000,432,false,32.38333333333333,114.63388888888889,ENLAB,0,71349
10089,2026-04-22 00:00:00.0,LGAV,ZHEC,7620.98,08:31,22:40,591,13300,433,false,31.434444444444445,114.55,TOD,0,71349
0,2026-04-22 00:00:00.0,LGAV,ZHEC,7643.204,08:31,22:40,591,13200,453,false,31.235277777777778,114.51833333333333,AVLEN,0,71349
0,2026-04-22 00:00:00.0,LGAV,ZHEC,7685.8,08:31,22:40,591,13100,415,false,30.86722222222222,114.46722222222222,DHP,0,71349
0,2026-04-22 00:00:00.0,LGAV,ZHEC,7743.212,08:31,22:40,591,13000,371,false,30.601944444444445,114.98416666666667,MOU,0,71349
0,2026-04-22 00:00:00.0,LGAV,ZHEC,7756.176,08:31,22:40,591,13000,294,false,30.485833333333332,114.96666666666667,AGUXI,0,71349
0,2026-04-22 00:00:00.0,LGAV,ZHEC,7791.364,08:31,22:40,591,12900,271,false,30.184166666666666,114.90055555555556,EC404,0,71349
0,2026-04-22 00:00:00.0,LGAV,ZHEC,7811.736,08:31,22:40,591,12600,131,false,30.342777777777776,115.02972222222222,ZHEC,1776817860000,71349
