alt,dat,dep,des,dist,eta,etd,flyTime,ful,grs,important,lat,lon,name,time,tripfuel
11887,2026-04-05 00:00:00.0,LGAV,ZHEC,1272.324,12:20,02:10,610,60000,515,false,39.71888888888889,35.56777777777778,USFAF,0,73325
11887,2026-04-05 00:00:00.0,LGAV,ZHEC,1329.736,12:20,02:10,610,59600,514,false,39.78333333333333,36.235,ZACUF,0,73325
11887,2026-04-05 00:00:00.0,LGAV,ZHEC,1385.296,12:20,02:10,610,59200,514,false,39.784444444444446,36.885,SIV,0,73325
11887,2026-04-05 00:00:00.0,LGAV,ZHEC,1431.596,12:20,02:10,610,58900,514,false,39.833333333333336,37.41916666666667,OTSOV,0,73325
11887,2026-04-05 00:00:00.0,LGAV,ZHEC,1477.896,12:20,02:10,610,58600,514,false,39.867777777777775,37.96805555555556,UTURI,0,73325
11887,2026-04-05 00:00:00.0,LGAV,ZHEC,1555.68,12:20,02:10,610,58100,513,false,39.93388888888889,38.88388888888889,EZN,0,73325
11887,2026-04-05 00:00:00.0,LGAV,ZHEC,1574.2,12:20,02:10,610,58000,513,false,39.934444444444445,39.10027777777778,INTAB,0,73325
11887,2026-04-05 00:00:00.0,LGAV,ZHEC,1614.944,12:20,02:10,610,57800,515,false,39.935833333333335,39.56861111111111,ORHAN,0,73325
11887,2026-04-05 00:00:00.0,LGAV,ZHEC,1644.576,12:20,02:10,610,57600,515,false,39.95027777777778,39.916666666666664,ARKIN,0,73325
11887,2026-04-05 00:00:00.0,LGAV,ZHEC,1709.396,12:20,02:10,610,57200,515,false,39.95111111111111,40.6525,DAMAT,0,73325
11887,2026-04-05 00:00:00.0,LGAV,ZHEC,1755.696,12:20,02:10,610,56900,515,false,39.95111111111111,41.20111111111111,ERZ,0,73325
11887,2026-04-05 00:00:00.0,LGAV,ZHEC,1801.996,12:20,02:10,610,56600,514,false,39.98555555555556,41.735,ALVAR,0,73325
11887,2026-04-05 00:00:00.0,LGAV,ZHEC,1861.26,12:20,02:10,610,56200,514,false,40.03527777777778,42.43333333333333,YAVUZ,0,73325
11887,2026-04-05 00:00:00.0,LGAV,ZHEC,1903.856,12:20,02:10,610,55900,513,false,40.06805555555555,42.93388888888889,BIRZU,0,73325
11887,2026-04-05 00:00:00.0,LGAV,ZHEC,1940.896,12:20,02:10,610,55700,513,false,40.1,43.367222222222225,ELTOX,0,73325
11887,2026-04-05 00:00:00.0,LGAV,ZHEC,1966.824,12:20,02:10,610,55500,512,false,40.1025,43.6525,INDUR,0,73325
11887,2026-04-05 00:00:00.0,LGAV,ZHEC,2046.46,12:20,02:10,610,55000,510,false,40.235,44.56861111111111,REBGI,0,73325
11887,2026-04-05 00:00:00.0,LGAV,ZHEC,2139.06,12:20,02:10,610,54400,508,false,40.38472222222222,45.63472222222222,PEMAN,0,73325
11887,2026-04-05 00:00:00.0,LGAV,ZHEC,2272.404,12:20,02:10,610,53600,509,false,40.60111111111111,47.18333333333333,EDATA,0,73325
11887,2026-04-05 00:00:00.0,LGAV,ZHEC,2296.48,12:20,02:10,610,53400,500,false,40.73444444444444,47.385555555555555,LIMTI,0,73325
11887,2026-04-05 00:00:00.0,LGAV,ZHEC,2350.188,12:20,02:10,610,53100,498,false,41.05138888888889,47.884166666666665,BEKIR,0,73325
11887,2026-04-05 00:00:00.0,LGAV,ZHEC,2359.448,12:20,02:10,610,53000,498,false,41.10166666666667,47.96888888888889,LEYLA,0,73325
11887,2026-04-05 00:00:00.0,LGAV,ZHEC,2418.712,12:20,02:10,610,52700,497,false,41.41777777777778,48.550555555555555,OKTAT,0,73325
11887,2026-04-05 00:00:00.0,LGAV,ZHEC,2437.232,12:20,02:10,610,52500,497,false,41.51833333333333,48.73416666666667,LEKBA,0,73325
11887,2026-04-05 00:00:00.0,LGAV,ZHEC,2494.644,12:20,02:10,610,52200,496,false,41.801944444444445,49.30083333333334,ABTEK,0,73325
11887,2026-04-05 00:00:00.0,LGAV,ZHEC,2613.172,12:20,02:10,610,51400,496,false,42.43388888888889,50.46722222222222,GASBI,0,73325
11887,2026-04-05 00:00:00.0,LGAV,ZHEC,2653.916,12:20,02:10,610,49900,495,false,43.65138888888889,52.66861111111111,ARLIF,0,73325
11887,2026-04-05 00:00:00.0,LGAV,ZHEC,2696.512,12:20,02:10,610,49700,493,false,43.88361111111111,53.10138888888889,RELGE,0,73325
11887,2026-04-05 00:00:00.0,LGAV,ZHEC,2846.524,12:20,02:10,610,48700,493,false,44.651944444444446,54.63388888888889,TITIL,0,73325
11887,2026-04-05 00:00:00.0,LGAV,ZHEC,2909.492,12:20,02:10,610,48300,496,false,45.08361111111111,55.16916666666667,MASAV,0,73325
11887,2026-04-05 00:00:00.0,LGAV,ZHEC,2931.716,12:20,02:10,610,47000,496,false,45.73416666666667,57.666666666666664,DIVNO,0,73325
11887,2026-04-05 00:00:00.0,LGAV,ZHEC,3100.248,12:20,02:10,610,46000,498,false,46.218333333333334,59.7175,ABDUN,0,73325
11887,2026-04-05 00:00:00.0,LGAV,ZHEC,3142.844,12:20,02:10,610,44600,500,false,46.818333333333335,62.5675,RITET,0,73325
11887,2026-04-05 00:00:00.0,LGAV,ZHEC,3298.412,12:20,02:10,610,43600,503,false,47.185,64.53416666666666,ARKAM,0,73325
11887,2026-04-05 00:00:00.0,LGAV,ZHEC,3335.452,12:20,02:10,610,43400,505,false,47.268055555555556,65.00083333333333,BAGED,0,73325
11887,2026-04-05 00:00:00.0,LGAV,ZHEC,3400.272,12:20,02:10,610,43000,504,false,47.4025,65.835,TIROK,0,73325
11887,2026-04-05 00:00:00.0,LGAV,ZHEC,3468.796,12:20,02:10,610,42600,506,false,47.55222222222222,66.71722222222222,ABURA,0,73325
11887,2026-04-05 00:00:00.0,LGAV,ZHEC,3548.432,12:20,02:10,610,42100,507,false,47.7175,67.75194444444445,DZG,0,73325
11887,2026-04-05 00:00:00.0,LGAV,ZHEC,3628.068,12:20,02:10,610,41700,504,false,47.81722222222222,68.81666666666666,AMASO,0,73325
11887,2026-04-05 00:00:00.0,LGAV,ZHEC,3765.116,12:20,02:10,610,40800,500,false,47.76833333333333,70.63361111111111,DERAD,0,73325
11887,2026-04-05 00:00:00.0,LGAV,ZHEC,3854.012,12:20,02:10,610,40300,502,false,47.719166666666666,71.81833333333333,UNABO,0,73325
11887,2026-04-05 00:00:00.0,LGAV,ZHEC,3879.94,12:20,02:10,610,38000,500,false,47.31666666666667,77.0513888888889,MADEV,0,73325
11887,2026-04-05 00:00:00.0,LGAV,ZHEC,4039.212,12:20,02:10,610,37000,499,false,47.184444444444445,79.13583333333334,RUDIZ,0,73325
11887,2026-04-05 00:00:00.0,LGAV,ZHEC,4092.92,12:20,02:10,610,36700,497,false,47.13388888888889,79.85222222222222,GOMAL,0,73325
11887,2026-04-05 00:00:00.0,LGAV,ZHEC,4179.964,12:20,02:10,610,36200,498,false,47.035,81.0025,BURID,0,73325
11887,2026-04-05 00:00:00.0,LGAV,ZHEC,4250.34,12:20,02:10,610,35800,500,false,46.95166666666667,81.91833333333334,GILAK,0,73325
11887,2026-04-05 00:00:00.0,LGAV,ZHEC,4324.42,12:20,02:10,610,35400,501,false,46.8525,82.88416666666667,SARIN,0,73325
10698,2026-04-05 00:00:00.0,LGAV,ZHEC,4367.016,12:20,02:10,610,35200,477,false,46.65138888888889,83.36694444444444,TCH,0,73325
10698,2026-04-05 00:00:00.0,LGAV,ZHEC,4441.096,12:20,02:10,610,34700,474,false,46.2525,84.13555555555556,OSUPO,0,73325
10698,2026-04-05 00:00:00.0,LGAV,ZHEC,4544.808,12:20,02:10,610,34100,476,false,45.685833333333335,85.2175,SALMO,0,73325
10698,2026-04-05 00:00:00.0,LGAV,ZHEC,4702.228,12:20,02:10,610,33100,479,false,44.833333333333336,86.8,OMKEN,0,73325
10698,2026-04-05 00:00:00.0,LGAV,ZHEC,4722.6,12:20,02:10,610,33000,476,false,44.7175,86.985,IKARA,0,73325
10698,2026-04-05 00:00:00.0,LGAV,ZHEC,4752.232,12:20,02:10,610,32800,475,false,44.55027777777778,87.2838888888889,UGPEL,0,73325
10698,2026-04-05 00:00:00.0,LGAV,ZHEC,4792.976,12:20,02:10,610,32500,475,false,44.33361111111111,87.6836111111111,VARMI,0,73325
10698,2026-04-05 00:00:00.0,LGAV,ZHEC,4822.608,12:20,02:10,610,32299,475,false,44.16777777777778,87.98333333333333,FKG,0,73325
10698,2026-04-05 00:00:00.0,LGAV,ZHEC,4961.508,12:20,02:10,610,31500,474,false,44.41694444444445,89.685,ADPET,0,73325
10698,2026-04-05 00:00:00.0,LGAV,ZHEC,5074.48,12:20,02:10,610,30700,465,false,44.117222222222225,91.0338888888889,ESGIV,0,73325
10698,2026-04-05 00:00:00.0,LGAV,ZHEC,5107.816,12:20,02:10,610,30500,462,false,44.01888888888889,91.41777777777777,DAKPA,0,73325
10698,2026-04-05 00:00:00.0,LGAV,ZHEC,5241.16,12:20,02:10,610,29600,462,false,43.63583333333333,92.98388888888888,RIMDU,0,73325
10698,2026-04-05 00:00:00.0,LGAV,ZHEC,5420.804,12:20,02:10,610,28500,467,false,43.11833333333333,95.0838888888889,BATUS,0,73325
10698,2026-04-05 00:00:00.0,LGAV,ZHEC,5518.96,12:20,02:10,610,27900,466,false,42.384166666666665,95.76666666666667,LIKMI,0,73325
10698,2026-04-05 00:00:00.0,LGAV,ZHEC,5543.036,12:20,02:10,610,26500,459,false,42.28527777777778,98.30222222222223,BOTKI,0,73325
10698,2026-04-05 00:00:00.0,LGAV,ZHEC,5583.78,12:20,02:10,610,25100,469,false,42.11805555555556,101.035,POPIB,0,73325
10698,2026-04-05 00:00:00.0,LGAV,ZHEC,5730.088,12:20,02:10,610,24200,479,false,41.66861111111111,102.70083333333334,BUVEM,0,73325
10698,2026-04-05 00:00:00.0,LGAV,ZHEC,5756.016,12:20,02:10,610,24000,481,false,41.58583333333333,102.98444444444445,NOLOM,0,73325
10698,2026-04-05 00:00:00.0,LGAV,ZHEC,5783.796,12:20,02:10,610,23900,491,false,41.350833333333334,102.98416666666667,IPDAT,0,73325
10698,2026-04-05 00:00:00.0,LGAV,ZHEC,5904.176,12:20,02:10,610,23200,485,false,40.2675,102.985,P538,0,73325
10698,2026-04-05 00:00:00.0,LGAV,ZHEC,5993.072,12:20,02:10,610,22600,477,false,39.467777777777776,102.98527777777778,DAMRO,0,73325
10698,2026-04-05 00:00:00.0,LGAV,ZHEC,6006.036,12:20,02:10,610,22600,478,false,39.35138888888889,102.98527777777778,ELRUB,0,73325
10698,2026-04-05 00:00:00.0,LGAV,ZHEC,6185.68,12:20,02:10,610,21500,496,false,38.76694444444445,104.91805555555555,TUNVA,0,73325
10698,2026-04-05 00:00:00.0,LGAV,ZHEC,6200.496,12:20,02:10,610,21400,498,false,38.73361111111111,105.08416666666666,OPULI,0,73325
10698,2026-04-05 00:00:00.0,LGAV,ZHEC,6281.984,12:20,02:10,610,21000,502,false,38.46805555555556,105.9675,P137,0,73325
10698,2026-04-05 00:00:00.0,LGAV,ZHEC,6294.948,12:20,02:10,610,20900,505,false,38.43361111111111,106.10222222222222,NIRUV,0,73325
10698,2026-04-05 00:00:00.0,LGAV,ZHEC,6322.728,12:20,02:10,610,20800,506,false,38.33555555555556,106.40166666666667,YHD,0,73325
10698,2026-04-05 00:00:00.0,LGAV,ZHEC,6441.256,12:20,02:10,610,20100,506,false,38.2,107.75,MIMOK,0,73325
10698,2026-04-05 00:00:00.0,LGAV,ZHEC,6491.26,12:20,02:10,610,19800,507,false,38.135555555555555,108.30111111111111,LUVES,0,73325
10698,2026-04-05 00:00:00.0,LGAV,ZHEC,6576.452,12:20,02:10,610,19400,507,false,38.05222222222222,109.26777777777778,OKISO,0,73325
10698,2026-04-05 00:00:00.0,LGAV,ZHEC,6698.684,12:20,02:10,610,18700,511,false,37.91888888888889,110.6525,APOGO,0,73325
10698,2026-04-05 00:00:00.0,LGAV,ZHEC,6772.764,12:20,02:10,610,18300,515,false,37.85138888888889,111.5,LEBOM,0,73325
10698,2026-04-05 00:00:00.0,LGAV,ZHEC,6791.284,12:20,02:10,610,18200,517,false,37.83361111111111,111.71666666666667,OMKAK,0,73325
10698,2026-04-05 00:00:00.0,LGAV,ZHEC,6846.844,12:20,02:10,610,17900,519,false,37.768055555555556,112.35027777777778,GODON,0,73325
10698,2026-04-05 00:00:00.0,LGAV,ZHEC,6870.92,12:20,02:10,610,17800,520,false,37.75,112.61694444444444,AGVUR,0,73325
10089,2026-04-05 00:00:00.0,LGAV,ZHEC,6885.736,12:20,02:10,610,17800,476,false,37.617777777777775,112.65194444444444,EXORI,0,73325
10089,2026-04-05 00:00:00.0,LGAV,ZHEC,6950.556,12:20,02:10,610,17400,476,false,37.05083333333334,112.85,ANPIG,0,73325
10089,2026-04-05 00:00:00.0,LGAV,ZHEC,7043.156,12:20,02:10,610,16800,476,false,36.23444444444444,113.11666666666666,SQ,0,73325
10089,2026-04-05 00:00:00.0,LGAV,ZHEC,7089.456,12:20,02:10,610,16600,481,false,35.83555555555556,113.285,PADNO,0,73325
10089,2026-04-05 00:00:00.0,LGAV,ZHEC,7117.236,12:20,02:10,610,16400,482,false,35.60194444444444,113.38583333333334,TAMIX,0,73325
10089,2026-04-05 00:00:00.0,LGAV,ZHEC,7137.608,12:20,02:10,610,16300,481,false,35.43555555555555,113.4675,NOPIN,0,73325
10089,2026-04-05 00:00:00.0,LGAV,ZHEC,7206.132,12:20,02:10,610,15900,480,false,34.852222222222224,113.71888888888888,ISNAG,0,73325
10089,2026-04-05 00:00:00.0,LGAV,ZHEC,7245.024,12:20,02:10,610,15700,471,false,34.51694444444445,113.835,CGO,0,73325
10089,2026-04-05 00:00:00.0,LGAV,ZHEC,7324.66,12:20,02:10,610,15200,467,false,33.8175,114.05166666666666,P295,0,73325
10089,2026-04-05 00:00:00.0,LGAV,ZHEC,7376.516,12:20,02:10,610,14900,464,false,33.36666666666667,114.20055555555555,KAMDA,0,73325
10089,2026-04-05 00:00:00.0,LGAV,ZHEC,7400.592,12:20,02:10,610,14700,517,false,33.28388888888889,114.45083333333334,IGMIG,0,73325
10089,2026-04-05 00:00:00.0,LGAV,ZHEC,7426.52,12:20,02:10,610,14600,517,false,33.20111111111111,114.7025,DUDBI,0,73325
10089,2026-04-05 00:00:00.0,LGAV,ZHEC,7461.708,12:20,02:10,610,14400,439,false,32.88361111111111,114.68333333333334,ATMEM,0,73325
10089,2026-04-05 00:00:00.0,LGAV,ZHEC,7485.784,12:20,02:10,610,14200,440,false,32.651666666666664,114.65222222222222,P123,0,73325
10089,2026-04-05 00:00:00.0,LGAV,ZHEC,7517.268,12:20,02:10,610,14000,437,false,32.38333333333333,114.63388888888889,ENLAB,0,73325
10089,2026-04-05 00:00:00.0,LGAV,ZHEC,7622.832,12:20,02:10,610,13200,434,false,31.41888888888889,114.53444444444445,TOD,0,73325
0,2026-04-05 00:00:00.0,LGAV,ZHEC,7643.204,12:20,02:10,610,13200,463,false,31.235277777777778,114.51833333333333,AVLEN,0,73325
0,2026-04-05 00:00:00.0,LGAV,ZHEC,7685.8,12:20,02:10,610,13100,415,false,30.86722222222222,114.46722222222222,DHP,0,73325
0,2026-04-05 00:00:00.0,LGAV,ZHEC,7743.212,12:20,02:10,610,13000,371,false,30.601944444444445,114.98416666666667,MOU,0,73325
0,2026-04-05 00:00:00.0,LGAV,ZHEC,7756.176,12:20,02:10,610,12900,300,false,30.485833333333332,114.96666666666667,AGUXI,0,73325
0,2026-04-05 00:00:00.0,LGAV,ZHEC,7791.364,12:20,02:10,610,12800,273,false,30.184166666666666,114.90055555555556,EC404,0,73325
0,2026-04-05 00:00:00.0,LGAV,ZHEC,7811.736,12:20,02:10,610,12500,136,false,30.342777777777776,115.02972222222222,ZHEC,1775362800000,73325
