gateway_time,alt,fob,dis,lat,lon,posPointName,sAlt,type
2026-04-03 01:11:42,0,0,0,50.90138888888889,4.484444444444445,OUT,,ACARS
2026-04-03 01:30:55,0,0,0,50.90138888888889,4.484444444444445,OFF,,ACARS
2026-04-03 01:30:58,91,92200,0,50.902,4.4670000000000005,POS,,ACARS
2026-04-03 01:31:05,144.78,92200,0,50.900499999999994,4.461208333333333,POS,-1.0,ADSB
2026-04-03 01:31:21,441.96000000000004,92200,0,50.89578888888889,4.442288888888889,POS,-1.0,ADSB
2026-04-03 01:31:37,662.94,92200,0,50.89608888888889,4.421919444444445,POS,-1.0,ADSB
2026-04-03 01:31:53,838.2,92200,0,50.90355,4.406477777777778,POS,-1.0,ADSB
2026-04-03 01:32:07,1028.7,92200,0,50.914227777777775,4.396819444444445,POS,-1.0,ADSB
2026-04-03 01:32:23,1143.0,92200,0,50.92721944444444,4.385677777777778,POS,-1.0,ADSB
2026-04-03 01:32:39,1257.3,92200,0,50.9415,4.373969444444445,POS,-1.0,ADSB
2026-04-03 01:32:55,1379.22,92200,0,50.95733888888889,4.361188888888889,POS,-1.0,ADSB
2026-04-03 01:33:11,1440.18,92200,0,50.974869444444444,4.346497222222222,POS,-1.0,ADSB
2026-04-03 01:33:27,1516.38,92200,0,50.99111944444444,4.3328388888888885,POS,-1.0,ADSB
2026-04-03 01:33:57,1706.88,92200,0,51.02050833333333,4.307938888888889,POS,-1.0,ADSB
2026-04-03 01:34:27,2148.84,92200,0,51.05118888888889,4.281619444444445,POS,-1.0,ADSB
2026-04-03 01:34:55,2621.28,92200,0,51.0821,4.255138888888889,POS,-1.0,ADSB
2026-04-03 01:35:11,2865.1200000000003,92200,0,51.099827777777776,4.248727777777778,POS,-1.0,ADSB
2026-04-03 01:35:29,3108.96,92200,0,51.11989722222222,4.258119444444445,POS,-1.0,ADSB
2026-04-03 01:36:09,3489.96,92200,0,51.16153888888889,4.310058333333333,POS,-1.0,ADSB
2026-04-03 01:36:25,3604.26,92200,0,51.18162777777778,4.3264000000000005,POS,-1.0,ADSB
2026-04-03 01:37:01,3855.7200000000003,92200,0,51.235347222222224,4.355769444444444,POS,-1.0,ADSB
2026-04-03 01:37:25,4206.24,92200,0,51.277427777777774,4.378277777777778,POS,-1.0,ADSB
2026-04-03 01:38:07,4861.56,92200,0,51.34227777777778,4.41315,POS,-1.0,ADSB
