gateway_time,alt,fob,dis,lat,lon,posPointName,sAlt,type
2026-03-13 00:49:23,0,0,0,50.90138888888889,4.484444444444445,OUT,,ACARS
2026-03-13 01:08:48,0,0,0,50.90138888888889,4.484444444444445,OFF,,ACARS
2026-03-13 01:08:51,91,80000,0,50.903999999999996,4.474,POS,,ACARS
2026-03-13 01:08:57,144.78,80000,0,50.90295833333333,4.4696,POS,-1.0,ADSB
2026-03-13 01:09:15,388.62,80000,0,50.898558333333334,4.454358333333333,POS,-1.0,ADSB
2026-03-13 01:09:31,624.84,80000,0,50.89755833333333,4.435577777777778,POS,-1.0,ADSB
2026-03-13 01:09:47,868.6800000000001,80000,0,50.90454722222222,4.4200083333333335,POS,-1.0,ADSB
2026-03-13 01:10:03,1074.42,80000,0,50.91636944444444,4.408408333333333,POS,-1.0,ADSB
2026-03-13 01:10:17,1203.96,80000,0,50.93128888888889,4.395127777777778,POS,-1.0,ADSB
2026-03-13 01:10:33,1333.5,80000,0,50.945619444444446,4.382647222222222,POS,-1.0,ADSB
2026-03-13 01:10:51,1508.76,80000,0,50.961669444444446,4.368738888888888,POS,-1.0,ADSB
2026-03-13 01:11:07,1798.3200000000002,80000,0,50.979727777777775,4.353027777777777,POS,-1.0,ADSB
2026-03-13 01:11:37,2209.8,80000,0,51.01147777777778,4.324488888888889,POS,-1.0,ADSB
2026-03-13 01:12:49,3291.84,80000,0,51.09090833333333,4.251488888888889,POS,-1.0,ADSB
2026-03-13 01:13:19,3528.0600000000004,80000,0,51.13036944444444,4.215238888888889,POS,-1.0,ADSB
2026-03-13 01:13:35,3840.48,80000,0,51.15577777777777,4.191577777777778,POS,-1.0,ADSB
2026-03-13 01:14:07,4450.08,80000,0,51.19752777777778,4.145927777777778,POS,-1.0,ADSB
2026-03-13 01:14:37,5059.68,80000,0,51.23845,4.097827777777778,POS,-1.0,ADSB
2026-03-13 01:14:53,5349.240000000001,80000,0,51.26197777777778,4.073108333333334,POS,-1.0,ADSB
2026-03-13 01:15:19,5798.820000000001,80000,0,51.31205833333333,4.050138888888889,POS,-1.0,ADSB
2026-03-13 01:15:43,6088.38,80000,0,51.35375833333333,4.053727777777778,POS,-1.0,ADSB
2026-03-13 01:16:15,6637.02,80000,0,51.41857777777778,4.084388888888888,POS,-1.0,ADSB
2026-03-13 01:16:43,7109.46,80000,0,51.47880833333333,4.114458333333333,POS,-1.0,ADSB
2026-03-13 01:17:15,7505.700000000001,80000,0,51.538788888888895,4.144369444444444,POS,-1.0,ADSB
2026-03-13 01:17:43,7962.900000000001,80000,0,51.60016944444444,4.174658333333333,POS,-1.0,ADSB
2026-03-13 01:18:05,8252.460000000001,80000,0,51.643569444444445,4.195808333333333,POS,-1.0,ADSB
2026-03-13 01:18:35,8641.08,80000,0,51.70677777777777,4.227219444444445,POS,-1.0,ADSB
2026-03-13 01:18:48,8900,77500,0,51.751000000000005,4.253,POS,,ACARS
2026-03-13 01:19:15,9128.76,77500,0,51.79091944444444,4.281097222222223,POS,-1.0,ADSB
2026-03-13 01:19:47,9593.58,77500,0,51.85312777777778,4.3275,POS,-1.0,ADSB
2026-03-13 01:20:17,10073.640000000001,77500,0,51.9125,4.3724,POS,-1.0,ADSB
2026-03-13 01:20:45,10325.1,77500,0,51.97219722222222,4.41765,POS,-1.0,ADSB
2026-03-13 01:21:15,10363.2,77500,0,52.03352777777778,4.463977777777778,POS,-1.0,ADSB
2026-03-13 01:21:33,10363.2,77500,0,52.066719444444445,4.489558333333333,POS,-1.0,ADSB
2026-03-13 01:21:49,10363.2,77500,0,52.09772777777778,4.5184388888888884,POS,-1.0,ADSB
2026-03-13 01:22:09,10363.2,77500,0,52.136497222222225,4.564897222222222,POS,-1.0,ADSB
2026-03-13 01:22:33,10363.2,77500,0,52.175897222222225,4.628069444444444,POS,-1.0,ADSB
2026-03-13 01:23:13,10363.2,77500,0,52.2383,4.741358333333333,POS,-1.0,ADSB
2026-03-13 01:23:43,10363.2,77500,0,52.285808333333335,4.828488888888889,POS,-1.0,ADSB
2026-03-13 01:24:15,10546.08,77500,0,52.33144722222222,4.912797222222222,POS,-1.0,ADSB
2026-03-13 01:24:43,10668.0,77500,0,52.37703888888889,4.9971000000000005,POS,-1.0,ADSB
2026-03-13 01:25:13,10668.0,77500,0,52.42309722222222,5.0824,POS,-1.0,ADSB
2026-03-13 01:25:43,10668.0,77500,0,52.46906944444444,5.167969444444444,POS,-1.0,ADSB
2026-03-13 01:26:13,10668.0,77500,0,52.5146,5.253269444444444,POS,-1.0,ADSB
2026-03-13 01:26:55,10668.0,77500,0,52.571869444444445,5.379097222222223,POS,-1.0,ADSB
2026-03-13 01:27:17,10668.0,77500,0,52.59843888888889,5.448827777777778,POS,-1.0,ADSB
2026-03-13 01:27:47,10668.0,77500,0,52.634988888888884,5.548477777777778,POS,-1.0,ADSB
2026-03-13 01:28:15,10668.0,77500,0,52.671800000000005,5.648269444444445,POS,-1.0,ADSB
2026-03-13 01:28:47,10668.0,77500,0,52.7071,5.745297222222222,POS,-1.0,ADSB
2026-03-13 01:28:49,10637,76100,0,52.72,5.78,POS,,ACARS
2026-03-13 01:29:17,10668.0,76100,0,52.74251944444445,5.843388888888889,POS,-1.0,ADSB
2026-03-13 01:29:47,10668.0,76100,0,52.77987777777778,5.947338888888888,POS,-1.0,ADSB
2026-03-13 01:30:17,10668.0,76100,0,52.815377777777776,6.046719444444444,POS,-1.0,ADSB
2026-03-13 01:30:47,10668.0,76100,0,52.851869444444446,6.149358333333333,POS,-1.0,ADSB
2026-03-13 01:31:19,10668.0,76100,0,52.8858,6.245269444444445,POS,-1.0,ADSB
2026-03-13 01:31:47,10668.0,76100,0,52.921369444444444,6.346208333333333,POS,-1.0,ADSB
2026-03-13 01:32:17,10668.0,76100,0,52.956888888888884,6.447247222222222,POS,-1.0,ADSB
2026-03-13 01:32:47,10668.0,76100,0,52.99250833333333,6.5489500000000005,POS,-1.0,ADSB
2026-03-13 01:33:17,10668.0,76100,0,53.02724722222222,6.648858333333333,POS,-1.0,ADSB
2026-03-13 01:33:47,10668.0,76100,0,53.06214722222222,6.749288888888889,POS,-1.0,ADSB
2026-03-13 01:34:31,10668.0,76100,0,53.115008333333336,6.9020777777777775,POS,-1.0,ADSB
2026-03-13 01:35:01,10668.0,76100,0,53.150688888888894,7.005969444444445,POS,-1.0,ADSB
2026-03-13 01:35:31,10668.0,76100,0,53.18508888888889,7.1063,POS,-1.0,ADSB
2026-03-13 01:36:03,10668.0,76100,0,53.21925833333333,7.206550000000001,POS,-1.0,ADSB
