name,dist,alt,ful,time,lat,lon
MASMU,5509.7,10698,25600,0,45.86888888888889,106.81888888888889
ENGUG,5670.824,10698,24500,0,44.9025,108.3525
NIXAL,5761.572,10698,22600,0,43.20194444444444,110.88333333333334
LAXAG,5878.248,10698,21800,0,42.20111111111111,111.30055555555556
HET,6050.484,10698,20600,0,40.71805555555556,111.9
BAXOD,6061.596,10698,20500,0,40.617777777777775,111.91888888888889
NUTLO,6087.524,10698,20400,0,40.38583333333333,111.96888888888888
ISBAM,6107.896,10698,20200,0,40.20166666666667,112.01833333333333
DUBUB,6133.824,10698,20000,0,39.98361111111111,112.06916666666666
TODAM,6189.384,10698,19600,0,39.484722222222224,112.20027777777777
P252,6244.944,10698,19200,0,39.00111111111111,112.31722222222223
NOMAX,6306.06,10698,18800,0,38.451388888888886,112.45027777777777
EKETA,6372.732,10698,18300,0,37.86805555555556,112.58444444444444
AGVUR,6387.548,10698,18200,0,37.75,112.61694444444444
EXORI,6402.364,10698,18100,0,37.617777777777775,112.65194444444444
ANPIG,6467.184,10698,17600,0,37.05083333333334,112.85
SQ,6559.784,10698,17000,0,36.23444444444444,113.11666666666666
PADNO,6606.084,10698,16600,0,35.83555555555556,113.285
TAMIX,6633.864,10698,16400,0,35.60194444444444,113.38583333333334
NOPIN,6654.236,10698,16300,0,35.43555555555555,113.4675
ISNAG,6722.76,10698,15800,0,34.852222222222224,113.71888888888888
CGO,6761.652,10698,15500,0,34.51694444444445,113.835
P295,6841.288,7498,15300,0,33.8175,114.05166666666666
KAMDA,6893.144,7498,14900,0,33.36666666666667,114.20055555555555
IGMIG,6917.22,7498,14700,0,33.28388888888889,114.45083333333334
DUDBI,6943.148,7498,14500,0,33.20111111111111,114.7025
ATMEM,6978.336,7498,14200,0,32.88361111111111,114.68333333333334
P123,7002.412,7498,14000,0,32.651666666666664,114.65222222222222
ENLAB,7033.896,7498,13700,0,32.38333333333333,114.63388888888889
TOD,7148.72,7498,12700,0,31.334444444444443,114.53444444444445
AVLEN,7159.832,0,12700,0,31.235277777777778,114.51833333333333
DHP,7202.428,0,12600,0,30.86722222222222,114.46722222222222
MOU,7259.84,0,12500,0,30.601944444444445,114.98416666666667
AGUXI,7272.804,0,12400,0,30.485833333333332,114.96666666666667
EC404,7307.992,0,12300,0,30.184166666666666,114.90055555555556
ZHEC,7328.364,0,12000,1776193020000,30.342777777777776,115.02972222222222
