alt,dat,dep,des,eta,etd,flyTime,ful,important,lat,lon,name,time,tripfuel
0,2026-04-02 00:00:00.0,EBBR,ZSFZ,12:44,01:40,664,92706,false,50.90138888888889,4.484444444444445,EBBR,1775151600000,92706
0,2026-04-02 00:00:00.0,EBBR,ZSFZ,12:44,01:40,664,89500,false,50.967777777777776,4.318611111111111,BR018,0,92706
0,2026-04-02 00:00:00.0,EBBR,ZSFZ,12:44,01:40,664,88800,false,51.1525,4.183333333333334,NIK,0,92706
0,2026-04-02 00:00:00.0,EBBR,ZSFZ,12:44,01:40,664,88300,false,51.268055555555556,4.050833333333333,PEVAD,0,92706
0,2026-04-02 00:00:00.0,EBBR,ZSFZ,12:44,01:40,664,87700,false,51.469166666666666,4.05,VICOT,0,92706
0,2026-04-02 00:00:00.0,EBBR,ZSFZ,12:44,01:40,664,86900,false,51.734722222222224,4.235,DOFMU,0,92706
8839,2026-04-02 00:00:00.0,EBBR,ZSFZ,12:44,01:40,664,86600,false,51.818888888888885,4.301666666666667,TOC,0,92706
8839,2026-04-02 00:00:00.0,EBBR,ZSFZ,12:44,01:40,664,86100,false,52.23388888888889,4.617222222222222,EKROS,0,92706
8839,2026-04-02 00:00:00.0,EBBR,ZSFZ,12:44,01:40,664,85700,false,52.534444444444446,4.850555555555555,SPY,0,92706
8839,2026-04-02 00:00:00.0,EBBR,ZSFZ,12:44,01:40,664,84500,false,53.1525,6.666666666666667,EEL,0,92706
8839,2026-04-02 00:00:00.0,EBBR,ZSFZ,12:44,01:40,664,84300,false,53.35166666666667,6.968333333333334,FIR,0,92706
8839,2026-04-02 00:00:00.0,EBBR,ZSFZ,12:44,01:40,664,83100,false,54.218333333333334,8.4,WANZA,0,92706
8839,2026-04-02 00:00:00.0,EBBR,ZSFZ,12:44,01:40,664,82100,false,54.80138888888889,9.951944444444445,ALASA,0,92706
8839,2026-04-02 00:00:00.0,EBBR,ZSFZ,12:44,01:40,664,80500,false,55.33444444444444,12.634444444444444,FIR,0,92706
8839,2026-04-02 00:00:00.0,EBBR,ZSFZ,12:44,01:40,664,77300,false,56.21861111111111,18.28361111111111,NINTA,0,92706
8839,2026-04-02 00:00:00.0,EBBR,ZSFZ,12:44,01:40,664,77000,false,56.285833333333336,18.885833333333334,ADAXA,0,92706
9449,2026-04-02 00:00:00.0,EBBR,ZSFZ,12:44,01:40,664,75800,false,56.88527777777778,20.41722222222222,DESON,0,92706
9449,2026-04-02 00:00:00.0,EBBR,ZSFZ,12:44,01:40,664,74700,false,57.40083333333333,22.401944444444446,RUDNI,0,92706
9449,2026-04-02 00:00:00.0,EBBR,ZSFZ,12:44,01:40,664,74300,false,57.58416666666667,23.234444444444446,FIR,0,92706
9449,2026-04-02 00:00:00.0,EBBR,ZSFZ,12:44,01:40,664,74100,false,57.65083333333333,23.535555555555554,FIR,0,92706
9449,2026-04-02 00:00:00.0,EBBR,ZSFZ,12:44,01:40,664,73900,false,57.71722222222222,23.850833333333334,NEVTO,0,92706
9449,2026-04-02 00:00:00.0,EBBR,ZSFZ,12:44,01:40,664,73600,false,57.86888888888889,24.335,FIR,0,92706
9449,2026-04-02 00:00:00.0,EBBR,ZSFZ,12:44,01:40,664,73600,false,57.93361111111111,24.5025,FIR,0,92706
9449,2026-04-02 00:00:00.0,EBBR,ZSFZ,12:44,01:40,664,73500,false,57.95194444444444,24.585277777777776,FIR,0,92706
9449,2026-04-02 00:00:00.0,EBBR,ZSFZ,12:44,01:40,664,72100,false,58.73416666666667,27.134722222222223,TUKMA,0,92706
9449,2026-04-02 00:00:00.0,EBBR,ZSFZ,12:44,01:40,664,71900,false,58.8,27.383333333333333,MEGAS,0,92706
10058,2026-04-02 00:00:00.0,EBBR,ZSFZ,12:44,01:40,664,71000,false,59.15027777777778,28.801666666666666,POTKE,0,92706
10668,2026-04-02 00:00:00.0,EBBR,ZSFZ,12:44,01:40,664,69700,false,59.66916666666667,31.15138888888889,BESNO,0,92706
10668,2026-04-02 00:00:00.0,EBBR,ZSFZ,12:44,01:40,664,69300,false,59.76888888888889,32.00138888888889,ORSUR,0,92706
10668,2026-04-02 00:00:00.0,EBBR,ZSFZ,12:44,01:40,664,69100,false,59.8025,32.33416666666667,KERIS,0,92706
10668,2026-04-02 00:00:00.0,EBBR,ZSFZ,12:44,01:40,664,67700,false,59.734722222222224,35.38361111111111,LEDBA,0,92706
10668,2026-04-02 00:00:00.0,EBBR,ZSFZ,12:44,01:40,664,67100,false,59.68416666666667,36.634166666666665,ZOVKI,0,92706
10668,2026-04-02 00:00:00.0,EBBR,ZSFZ,12:44,01:40,664,66500,false,59.617777777777775,37.9,SIZAV,0,92706
10668,2026-04-02 00:00:00.0,EBBR,ZSFZ,12:44,01:40,664,65500,false,59.48583333333333,39.835,DOKOD,0,92706
10668,2026-04-02 00:00:00.0,EBBR,ZSFZ,12:44,01:40,664,65099,false,59.4525,40.66722222222222,OMOBU,0,92706
10668,2026-04-02 00:00:00.0,EBBR,ZSFZ,12:44,01:40,664,64300,false,59.38333333333333,42.31861111111111,TUNOB,0,92706
10668,2026-04-02 00:00:00.0,EBBR,ZSFZ,12:44,01:40,664,63400,false,59.25194444444445,44.15111111111111,BALOB,0,92706
10668,2026-04-02 00:00:00.0,EBBR,ZSFZ,12:44,01:40,664,62900,false,59.18333333333333,45.268055555555556,DIBAB,0,92706
10668,2026-04-02 00:00:00.0,EBBR,ZSFZ,12:44,01:40,664,61800,false,58.918055555555554,47.46666666666667,AGNOG,0,92706
10668,2026-04-02 00:00:00.0,EBBR,ZSFZ,12:44,01:40,664,61300,false,58.81722222222222,48.45,OLNUP,0,92706
10668,2026-04-02 00:00:00.0,EBBR,ZSFZ,12:44,01:40,664,61100,false,58.76833333333333,48.83361111111111,OGIDA,0,92706
10668,2026-04-02 00:00:00.0,EBBR,ZSFZ,12:44,01:40,664,60900,false,58.71861111111111,49.235277777777775,OKTIP,0,92706
10668,2026-04-02 00:00:00.0,EBBR,ZSFZ,12:44,01:40,664,60300,false,58.56805555555555,50.5,DIKIN,0,92706
10668,2026-04-02 00:00:00.0,EBBR,ZSFZ,12:44,01:40,664,59700,false,58.41694444444445,51.63388888888889,UNANI,0,92706
10668,2026-04-02 00:00:00.0,EBBR,ZSFZ,12:44,01:40,664,59500,false,58.36694444444444,52.11694444444444,IBZON,0,92706
10668,2026-04-02 00:00:00.0,EBBR,ZSFZ,12:44,01:40,664,58600,false,58.15111111111111,53.967777777777776,OBETU,0,92706
10668,2026-04-02 00:00:00.0,EBBR,ZSFZ,12:44,01:40,664,58200,false,58.05083333333334,54.78333333333333,SUMOM,0,92706
10668,2026-04-02 00:00:00.0,EBBR,ZSFZ,12:44,01:40,664,57900,false,58.01694444444445,55.284166666666664,IPRAT,0,92706
10668,2026-04-02 00:00:00.0,EBBR,ZSFZ,12:44,01:40,664,57700,false,57.96805555555556,55.86805555555556,GANPO,0,92706
10668,2026-04-02 00:00:00.0,EBBR,ZSFZ,12:44,01:40,664,56700,false,57.785,58.00138888888889,ULPAS,0,92706
10668,2026-04-02 00:00:00.0,EBBR,ZSFZ,12:44,01:40,664,56500,false,57.751666666666665,58.335,ODMUR,0,92706
10668,2026-04-02 00:00:00.0,EBBR,ZSFZ,12:44,01:40,664,55500,false,57.5175,60.60111111111111,ABDIR,0,92706
10668,2026-04-02 00:00:00.0,EBBR,ZSFZ,12:44,01:40,664,55000,false,57.48444444444444,61.618611111111115,ORTOD,0,92706
10668,2026-04-02 00:00:00.0,EBBR,ZSFZ,12:44,01:40,664,54700,false,57.466944444444444,62.20111111111111,ATMEB,0,92706
11278,2026-04-02 00:00:00.0,EBBR,ZSFZ,12:44,01:40,664,53900,false,57.385555555555555,63.751666666666665,GIBUL,0,92706
11278,2026-04-02 00:00:00.0,EBBR,ZSFZ,12:44,01:40,664,53600,false,57.284166666666664,64.51694444444445,GINPA,0,92706
11278,2026-04-02 00:00:00.0,EBBR,ZSFZ,12:44,01:40,664,53200,false,57.16694444444445,65.3025,TINRI,0,92706
11278,2026-04-02 00:00:00.0,EBBR,ZSFZ,12:44,01:40,664,51000,false,56.51722222222222,70.00222222222222,LEGBI,0,92706
