alt,dat,dep,des,eta,etd,flyTime,ful,important,lat,lon,name,time,tripfuel
0,2026-03-10 00:00:00.0,EBBR,ZHEC,02:48,17:00,588,87704,false,50.90138888888889,4.484444444444445,EBBR,1773133200000,87704
0,2026-03-10 00:00:00.0,EBBR,ZHEC,02:48,17:00,588,84600,false,50.967777777777776,4.318611111111111,BR018,0,87704
0,2026-03-10 00:00:00.0,EBBR,ZHEC,02:48,17:00,588,83800,false,51.1525,4.183333333333334,NIK,0,87704
0,2026-03-10 00:00:00.0,EBBR,ZHEC,02:48,17:00,588,83400,false,51.268055555555556,4.050833333333333,PEVAD,0,87704
0,2026-03-10 00:00:00.0,EBBR,ZHEC,02:48,17:00,588,82800,false,51.469166666666666,4.05,VICOT,0,87704
0,2026-03-10 00:00:00.0,EBBR,ZHEC,02:48,17:00,588,82000,false,51.734722222222224,4.235,DOFMU,0,87704
8839,2026-03-10 00:00:00.0,EBBR,ZHEC,02:48,17:00,588,81100,false,52.08444444444444,4.5,TOC,0,87704
8839,2026-03-10 00:00:00.0,EBBR,ZHEC,02:48,17:00,588,80900,false,52.23388888888889,4.617222222222222,EKROS,0,87704
8839,2026-03-10 00:00:00.0,EBBR,ZHEC,02:48,17:00,588,80600,false,52.534444444444446,4.850555555555555,SPY,0,87704
8839,2026-03-10 00:00:00.0,EBBR,ZHEC,02:48,17:00,588,79300,false,53.1525,6.666666666666667,EEL,0,87704
8839,2026-03-10 00:00:00.0,EBBR,ZHEC,02:48,17:00,588,79000,false,53.35166666666667,6.968333333333334,FIR,0,87704
8839,2026-03-10 00:00:00.0,EBBR,ZHEC,02:48,17:00,588,77800,false,54.218333333333334,8.4,WANZA,0,87704
8839,2026-03-10 00:00:00.0,EBBR,ZHEC,02:48,17:00,588,76700,false,54.80138888888889,9.951944444444445,ALASA,0,87704
8839,2026-03-10 00:00:00.0,EBBR,ZHEC,02:48,17:00,588,74900,false,55.33444444444444,12.634444444444444,FIR,0,87704
8839,2026-03-10 00:00:00.0,EBBR,ZHEC,02:48,17:00,588,71300,false,56.21861111111111,18.28361111111111,NINTA,0,87704
8839,2026-03-10 00:00:00.0,EBBR,ZHEC,02:48,17:00,588,70900,false,56.285833333333336,18.885833333333334,ADAXA,0,87704
9449,2026-03-10 00:00:00.0,EBBR,ZHEC,02:48,17:00,588,69700,false,56.88527777777778,20.41722222222222,DESON,0,87704
9449,2026-03-10 00:00:00.0,EBBR,ZHEC,02:48,17:00,588,68500,false,57.40083333333333,22.401944444444446,RUDNI,0,87704
