alt,des,dis,eventTime,eventType,fob,gateway_time,lat,lon,posPointName,sAlt,tko,type
0,EBBR,0,2026-04-03 01:36:42,OUT,0,2026-04-03 01:36:42,30.342777777777776,115.02972222222222,OUT,,ZHEC,ACARS
0.0,,0,,,0,2026-04-03 01:36:47,30.33931388888889,115.0442388888889,POS,0.0,,ADSB
0.0,,0,,,0,2026-04-03 01:36:57,30.33931388888889,115.0442388888889,POS,0.0,,ADSB
0.0,,0,,,0,2026-04-03 01:37:02,30.33931388888889,115.0442388888889,POS,0.0,,ADSB
0.0,,0,,,0,2026-04-03 01:37:07,30.33931388888889,115.0442388888889,POS,0.0,,ADSB
0.0,,0,,,0,2026-04-03 01:37:12,30.33931388888889,115.0442388888889,POS,0.0,,ADSB
0.0,,0,,,0,2026-04-03 01:37:17,30.33931388888889,115.0442388888889,POS,0.0,,ADSB
0.0,,0,,,0,2026-04-03 01:37:22,30.33931388888889,115.0442388888889,POS,0.0,,ADSB
0.0,,0,,,0,2026-04-03 01:37:27,30.339316666666665,115.0442361111111,POS,0.0,,ADSB
0.0,,0,,,0,2026-04-03 01:37:32,30.339316666666665,115.0442361111111,POS,0.0,,ADSB
0.0,,0,,,0,2026-04-03 01:37:42,30.33931388888889,115.0442388888889,POS,0.0,,ADSB
0.0,,0,,,0,2026-04-03 01:37:52,30.33931388888889,115.0442388888889,POS,0.0,,ADSB
0.0,,0,,,0,2026-04-03 01:37:58,30.33931388888889,115.0442388888889,POS,0.0,,ADSB
0.0,,0,,,0,2026-04-03 01:38:15,30.339244444444443,115.04422500000001,POS,0.0,,ADSB
0.0,,0,,,0,2026-04-03 01:38:24,30.33920277777778,115.04422222222223,POS,0.0,,ADSB
0.0,,0,,,0,2026-04-03 01:38:32,30.339166666666667,115.04420833333334,POS,0.0,,ADSB
0.0,,0,,,0,2026-04-03 01:38:39,30.339122222222223,115.04419444444444,POS,0.0,,ADSB
0.0,,0,,,0,2026-04-03 01:38:46,30.339080555555554,115.04418611111112,POS,0.0,,ADSB
0.0,,0,,,0,2026-04-03 01:38:54,30.339041666666667,115.04418055555556,POS,0.0,,ADSB
0.0,,0,,,0,2026-04-03 01:39:01,30.339005555555556,115.04416944444445,POS,0.0,,ADSB
