alt,des,dis,eventTime,eventType,fob,gateway_time,lat,lon,posPointName,sAlt,tko,type
0,ZHEC,0,2026-04-10 17:09:34,OUT,0,2026-04-10 17:09:34,50.90138888888889,4.484444444444445,OUT,,EBBR,ACARS
0,ZHEC,0,2026-04-10 17:30:36,OFF,0,2026-04-10 17:30:36,50.90138888888889,4.484444444444445,OFF,,EBBR,ACARS
91,,0,,,93500,2026-04-10 17:30:38,50.902,4.466,POS,,,ACARS
106.68,,0,,,93500,2026-04-10 17:30:48,50.90053888888889,4.461588888888889,POS,-1.0,,ADSB
403.86,,0,,,93500,2026-04-10 17:31:04,50.894708333333334,4.4413,POS,-1.0,,ADSB
609.6,,0,,,93500,2026-04-10 17:31:20,50.894669444444446,4.41925,POS,-1.0,,ADSB
769.62,,0,,,93500,2026-04-10 17:31:36,50.90313888888888,4.401877777777778,POS,-1.0,,ADSB
952.5,,0,,,93500,2026-04-10 17:31:52,50.91566944444445,4.391019444444445,POS,-1.0,,ADSB
1074.42,,0,,,93500,2026-04-10 17:32:08,50.92936944444445,4.379677777777778,POS,-1.0,,ADSB
1181.1000000000001,,0,,,93500,2026-04-10 17:32:24,50.94501944444445,4.367288888888889,POS,-1.0,,ADSB
1333.5,,0,,,93500,2026-04-10 17:32:40,50.96035833333334,4.355188888888889,POS,-1.0,,ADSB
1524.0,,0,,,93500,2026-04-10 17:32:56,50.976749999999996,4.341977777777778,POS,-1.0,,ADSB
1706.88,,0,,,93500,2026-04-10 17:33:16,50.99885833333334,4.3235777777777775,POS,-1.0,,ADSB
1920.24,,0,,,93500,2026-04-10 17:33:34,51.01977777777778,4.306119444444445,POS,-1.0,,ADSB
2240.28,,0,,,93500,2026-04-10 17:34:02,51.05211944444444,4.279019444444444,POS,-1.0,,ADSB
2644.1400000000003,,0,,,93500,2026-04-10 17:34:34,51.087069444444445,4.249258333333334,POS,-1.0,,ADSB
3208.02,,0,,,93500,2026-04-10 17:35:16,51.13741944444444,4.2077583333333335,POS,-1.0,,ADSB
3268.98,,0,,,93500,2026-04-10 17:35:36,51.16598888888889,4.195808333333333,POS,-1.0,,ADSB
3421.38,,0,,,93500,2026-04-10 17:35:54,51.1946,4.196477777777778,POS,-1.0,,ADSB
3771.9,,0,,,93500,2026-04-10 17:36:22,51.244169444444445,4.200858333333334,POS,-1.0,,ADSB
4511.04,,0,,,93500,2026-04-10 17:37:18,51.33993888888889,4.2095472222222226,POS,-1.0,,ADSB
4975.860000000001,,0,,,93500,2026-04-10 17:37:48,51.39243888888889,4.214219444444445,POS,-1.0,,ADSB
5265.42,,0,,,93500,2026-04-10 17:38:12,51.42997777777778,4.217377777777777,POS,-1.0,,ADSB
5585.46,,0,,,93500,2026-04-10 17:38:42,51.48334722222222,4.2215694444444445,POS,-1.0,,ADSB
5974.08,,0,,,93500,2026-04-10 17:39:20,51.55287777777777,4.22745,POS,-1.0,,ADSB
6301.740000000001,,0,,,93500,2026-04-10 17:39:50,51.60757777777778,4.231947222222222,POS,-1.0,,ADSB
6621.780000000001,,0,,,93500,2026-04-10 17:40:20,51.66242777777777,4.236638888888889,POS,-1.0,,ADSB
6858,,0,,,90100,2026-04-10 17:40:36,51.707,4.241,POS,,,ACARS
6804.660000000001,,0,,,90100,2026-04-10 17:40:36,51.69455833333333,4.239388888888889,POS,-1.0,,ADSB
6979.92,,0,,,90100,2026-04-10 17:40:58,51.73215,4.246058333333333,POS,-1.0,,ADSB
7139.9400000000005,,0,,,90100,2026-04-10 17:41:18,51.76903888888889,4.264177777777778,POS,-1.0,,ADSB
7520.9400000000005,,0,,,90100,2026-04-10 17:42:02,51.85513888888889,4.328538888888889,POS,-1.0,,ADSB
7620.0,,0,,,90100,2026-04-10 17:42:42,51.928177777777776,4.384327777777778,POS,-1.0,,ADSB
7620.0,,0,,,90100,2026-04-10 17:43:12,51.98352777777778,4.426227777777778,POS,-1.0,,ADSB
7620.0,,0,,,90100,2026-04-10 17:43:42,52.037977777777776,4.467538888888889,POS,-1.0,,ADSB
7620.0,,0,,,90100,2026-04-10 17:44:12,52.09560833333333,4.511338888888889,POS,-1.0,,ADSB
7810.5,,0,,,90100,2026-04-10 17:44:40,52.15246944444445,4.554538888888889,POS,-1.0,,ADSB
8001.0,,0,,,90100,2026-04-10 17:45:06,52.19874722222222,4.589919444444444,POS,-1.0,,ADSB
8237.220000000001,,0,,,90100,2026-04-10 17:45:36,52.25628888888889,4.634088888888889,POS,-1.0,,ADSB
8450.58,,0,,,90100,2026-04-10 17:46:04,52.31283888888889,4.677738888888889,POS,-1.0,,ADSB
8572.5,,0,,,90100,2026-04-10 17:46:24,52.34943888888889,4.713127777777777,POS,-1.0,,ADSB
8740.140000000001,,0,,,90100,2026-04-10 17:46:48,52.39118888888889,4.770497222222223,POS,-1.0,,ADSB
8877.300000000001,,0,,,90100,2026-04-10 17:47:06,52.41489722222222,4.8159777777777775,POS,-1.0,,ADSB
9166.86,,0,,,90100,2026-04-10 17:47:44,52.4681,4.955619444444444,POS,-1.0,,ADSB
9342.12,,0,,,90100,2026-04-10 17:48:14,52.50635833333334,5.059358333333333,POS,-1.0,,ADSB
9448.800000000001,,0,,,90100,2026-04-10 17:48:56,52.560269444444444,5.207127777777778,POS,-1.0,,ADSB
9448.800000000001,,0,,,90100,2026-04-10 17:49:28,52.59792777777778,5.310869444444445,POS,-1.0,,ADSB
9448.800000000001,,0,,,90100,2026-04-10 17:49:50,52.6254,5.386827777777778,POS,-1.0,,ADSB
9448.800000000001,,0,,,90100,2026-04-10 17:50:15,52.65839722222223,5.477858333333334,POS,-1.0,,ADSB
9418,,0,,,87700,2026-04-10 17:50:40,52.695,5.577999999999999,POS,,,ACARS
9448.800000000001,,0,,,87700,2026-04-10 17:50:44,52.6956,5.580897222222222,POS,-1.0,,ADSB
9448.800000000001,,0,,,87700,2026-04-10 17:51:12,52.729908333333334,5.6764,POS,-1.0,,ADSB
9448.800000000001,,0,,,87700,2026-04-10 17:51:42,52.76825,5.783769444444444,POS,-1.0,,ADSB
9448.800000000001,,0,,,87700,2026-04-10 17:52:12,52.804947222222225,5.887019444444444,POS,-1.0,,ADSB
9448.800000000001,,0,,,87700,2026-04-10 17:52:44,52.842797222222224,5.993908333333334,POS,-1.0,,ADSB
9448.800000000001,,0,,,87700,2026-04-10 17:53:14,52.87916944444445,6.096947222222222,POS,-1.0,,ADSB
9448.800000000001,,0,,,87700,2026-04-10 17:53:44,52.91546944444445,6.200027777777778,POS,-1.0,,ADSB
9448.800000000001,,0,,,87700,2026-04-10 17:54:12,52.95083888888889,6.301288888888889,POS,-1.0,,ADSB
9448.800000000001,,0,,,87700,2026-04-10 17:54:44,52.98815833333333,6.408458333333334,POS,-1.0,,ADSB
9448.800000000001,,0,,,87700,2026-04-10 17:55:14,53.02340833333333,6.509927777777778,POS,-1.0,,ADSB
9448.800000000001,,0,,,87700,2026-04-10 17:55:44,53.05892777777778,6.612927777777778,POS,-1.0,,ADSB
9448.800000000001,,0,,,87700,2026-04-10 17:56:14,53.094408333333334,6.716308333333333,POS,-1.0,,ADSB
9448.800000000001,,0,,,87700,2026-04-10 17:56:44,53.13011944444444,6.820408333333334,POS,-1.0,,ADSB
