alt,dat,dep,des,eta,etd,flyTime,ful,important,lat,lon,name,time,tripfuel
0,2026-04-28 00:00:00.0,EBBR,ZHEC,03:19,17:00,619,92503,false,50.90138888888889,4.484444444444445,EBBR,1777366800000,92503
0,2026-04-28 00:00:00.0,EBBR,ZHEC,03:19,17:00,619,89400,false,50.967777777777776,4.318611111111111,BR018,0,92503
0,2026-04-28 00:00:00.0,EBBR,ZHEC,03:19,17:00,619,88700,false,51.1525,4.183333333333334,NIK,0,92503
0,2026-04-28 00:00:00.0,EBBR,ZHEC,03:19,17:00,619,88200,false,51.268055555555556,4.050833333333333,PEVAD,0,92503
0,2026-04-28 00:00:00.0,EBBR,ZHEC,03:19,17:00,619,87600,false,51.469166666666666,4.05,VICOT,0,92503
0,2026-04-28 00:00:00.0,EBBR,ZHEC,03:19,17:00,619,86800,false,51.734722222222224,4.235,DOFMU,0,92503
8839,2026-04-28 00:00:00.0,EBBR,ZHEC,03:19,17:00,619,85900,false,52.01888888888889,4.451666666666667,TOC,0,92503
8839,2026-04-28 00:00:00.0,EBBR,ZHEC,03:19,17:00,619,85700,false,52.23388888888889,4.617222222222222,EKROS,0,92503
8839,2026-04-28 00:00:00.0,EBBR,ZHEC,03:19,17:00,619,85300,false,52.534444444444446,4.850555555555555,SPY,0,92503
8839,2026-04-28 00:00:00.0,EBBR,ZHEC,03:19,17:00,619,84000,false,53.1525,6.666666666666667,EEL,0,92503
8839,2026-04-28 00:00:00.0,EBBR,ZHEC,03:19,17:00,619,83700,false,53.35166666666667,6.968333333333334,FIR,0,92503
8839,2026-04-28 00:00:00.0,EBBR,ZHEC,03:19,17:00,619,82300,false,54.218333333333334,8.4,WANZA,0,92503
8839,2026-04-28 00:00:00.0,EBBR,ZHEC,03:19,17:00,619,81100,false,54.80138888888889,9.951944444444445,ALASA,0,92503
8839,2026-04-28 00:00:00.0,EBBR,ZHEC,03:19,17:00,619,79500,false,55.33444444444444,12.634444444444444,FIR,0,92503
8839,2026-04-28 00:00:00.0,EBBR,ZHEC,03:19,17:00,619,76000,false,56.21861111111111,18.28361111111111,NINTA,0,92503
8839,2026-04-28 00:00:00.0,EBBR,ZHEC,03:19,17:00,619,75600,false,56.285833333333336,18.885833333333334,ADAXA,0,92503
9449,2026-04-28 00:00:00.0,EBBR,ZHEC,03:19,17:00,619,74300,false,56.88527777777778,20.41722222222222,DESON,0,92503
9449,2026-04-28 00:00:00.0,EBBR,ZHEC,03:19,17:00,619,73100,false,57.40083333333333,22.401944444444446,RUDNI,0,92503
9449,2026-04-28 00:00:00.0,EBBR,ZHEC,03:19,17:00,619,72600,false,57.58416666666667,23.234444444444446,FIR,0,92503
9449,2026-04-28 00:00:00.0,EBBR,ZHEC,03:19,17:00,619,72400,false,57.65083333333333,23.535555555555554,FIR,0,92503
9449,2026-04-28 00:00:00.0,EBBR,ZHEC,03:19,17:00,619,72200,false,57.71722222222222,23.850833333333334,NEVTO,0,92503
9449,2026-04-28 00:00:00.0,EBBR,ZHEC,03:19,17:00,619,71900,false,57.86888888888889,24.335,FIR,0,92503
9449,2026-04-28 00:00:00.0,EBBR,ZHEC,03:19,17:00,619,71800,false,57.93361111111111,24.5025,FIR,0,92503
9449,2026-04-28 00:00:00.0,EBBR,ZHEC,03:19,17:00,619,71700,false,57.95194444444444,24.585277777777776,FIR,0,92503
9449,2026-04-28 00:00:00.0,EBBR,ZHEC,03:19,17:00,619,70100,false,58.73416666666667,27.134722222222223,TUKMA,0,92503
9449,2026-04-28 00:00:00.0,EBBR,ZHEC,03:19,17:00,619,70000,false,58.8,27.383333333333333,MEGAS,0,92503
10058,2026-04-28 00:00:00.0,EBBR,ZHEC,03:19,17:00,619,69000,false,59.15027777777778,28.801666666666666,POTKE,0,92503
10058,2026-04-28 00:00:00.0,EBBR,ZHEC,03:19,17:00,619,67700,false,59.66916666666667,31.15138888888889,BESNO,0,92503
10058,2026-04-28 00:00:00.0,EBBR,ZHEC,03:19,17:00,619,67300,false,59.76888888888889,32.00138888888889,ORSUR,0,92503
10058,2026-04-28 00:00:00.0,EBBR,ZHEC,03:19,17:00,619,67100,false,59.8025,32.33416666666667,KERIS,0,92503
10058,2026-04-28 00:00:00.0,EBBR,ZHEC,03:19,17:00,619,65600,false,59.734722222222224,35.38361111111111,LEDBA,0,92503
10668,2026-04-28 00:00:00.0,EBBR,ZHEC,03:19,17:00,619,64800,false,59.68416666666667,36.634166666666665,ZOVKI,0,92503
10668,2026-04-28 00:00:00.0,EBBR,ZHEC,03:19,17:00,619,64099,false,59.617777777777775,37.9,SIZAV,0,92503
10668,2026-04-28 00:00:00.0,EBBR,ZHEC,03:19,17:00,619,63200,false,59.48583333333333,39.835,DOKOD,0,92503
10668,2026-04-28 00:00:00.0,EBBR,ZHEC,03:19,17:00,619,62700,false,59.4525,40.66722222222222,OMOBU,0,92503
10668,2026-04-28 00:00:00.0,EBBR,ZHEC,03:19,17:00,619,61900,false,59.38333333333333,42.31861111111111,TUNOB,0,92503
10668,2026-04-28 00:00:00.0,EBBR,ZHEC,03:19,17:00,619,61000,false,59.25194444444445,44.15111111111111,BALOB,0,92503
10668,2026-04-28 00:00:00.0,EBBR,ZHEC,03:19,17:00,619,60400,false,59.18333333333333,45.268055555555556,DIBAB,0,92503
10668,2026-04-28 00:00:00.0,EBBR,ZHEC,03:19,17:00,619,59300,false,58.918055555555554,47.46666666666667,AGNOG,0,92503
10668,2026-04-28 00:00:00.0,EBBR,ZHEC,03:19,17:00,619,58800,false,58.81722222222222,48.45,OLNUP,0,92503
10668,2026-04-28 00:00:00.0,EBBR,ZHEC,03:19,17:00,619,58600,false,58.76833333333333,48.83361111111111,OGIDA,0,92503
10668,2026-04-28 00:00:00.0,EBBR,ZHEC,03:19,17:00,619,58400,false,58.71861111111111,49.235277777777775,OKTIP,0,92503
10668,2026-04-28 00:00:00.0,EBBR,ZHEC,03:19,17:00,619,57800,false,58.56805555555555,50.5,DIKIN,0,92503
10668,2026-04-28 00:00:00.0,EBBR,ZHEC,03:19,17:00,619,57200,false,58.41694444444445,51.63388888888889,UNANI,0,92503
10668,2026-04-28 00:00:00.0,EBBR,ZHEC,03:19,17:00,619,56900,false,58.36694444444444,52.11694444444444,IBZON,0,92503
10668,2026-04-28 00:00:00.0,EBBR,ZHEC,03:19,17:00,619,56000,false,58.15111111111111,53.967777777777776,OBETU,0,92503
10668,2026-04-28 00:00:00.0,EBBR,ZHEC,03:19,17:00,619,55600,false,58.05083333333334,54.78333333333333,SUMOM,0,92503
10668,2026-04-28 00:00:00.0,EBBR,ZHEC,03:19,17:00,619,55300,false,58.01694444444445,55.284166666666664,IPRAT,0,92503
10668,2026-04-28 00:00:00.0,EBBR,ZHEC,03:19,17:00,619,55100,false,57.96805555555556,55.86805555555556,GANPO,0,92503
10668,2026-04-28 00:00:00.0,EBBR,ZHEC,03:19,17:00,619,54000,false,57.785,58.00138888888889,ULPAS,0,92503
10668,2026-04-28 00:00:00.0,EBBR,ZHEC,03:19,17:00,619,53800,false,57.751666666666665,58.335,ODMUR,0,92503
10668,2026-04-28 00:00:00.0,EBBR,ZHEC,03:19,17:00,619,52700,false,57.5175,60.60111111111111,ABDIR,0,92503
10668,2026-04-28 00:00:00.0,EBBR,ZHEC,03:19,17:00,619,52300,false,57.48444444444444,61.618611111111115,ORTOD,0,92503
10668,2026-04-28 00:00:00.0,EBBR,ZHEC,03:19,17:00,619,52000,false,57.466944444444444,62.20111111111111,ATMEB,0,92503
10668,2026-04-28 00:00:00.0,EBBR,ZHEC,03:19,17:00,619,51200,false,57.385555555555555,63.751666666666665,GIBUL,0,92503
