alt,dat,dep,des,eta,etd,flyTime,ful,important,lat,lon,name,time,tripfuel
0,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,106677,false,30.342777777777776,115.02972222222222,ZHEC,1777313100000,106677
0,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,103500,false,30.433611111111112,115.26666666666667,XSH,0,106677
0,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,103000,false,30.5,115.36916666666667,EC451,0,106677
0,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,102400,false,30.433611111111112,115.26666666666667,XSH,0,106677
0,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,99900,false,30.8525,114.45166666666667,SAGUD,0,106677
7803,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,99700,false,30.884444444444444,114.40166666666667,TOC,0,106677
7803,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,99600,false,30.918055555555554,114.35,HG,0,106677
7803,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,99400,false,31.01861111111111,114.15027777777777,REPUV,0,106677
7803,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,98900,false,31.351388888888888,114.31916666666666,VEXAN,0,106677
7803,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,98400,false,31.816666666666666,114.33527777777778,BENBI,0,106677
7803,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,97900,false,32.25111111111111,114.35138888888889,ESMEB,0,106677
7803,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,97800,false,32.30166666666667,114.35222222222222,P537,0,106677
7803,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,97500,false,32.583888888888886,114.38416666666667,P242,0,106677
7803,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,97500,false,32.60027777777778,114.38444444444444,P536,0,106677
7803,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,97400,false,32.63583333333333,114.38527777777777,TULRA,0,106677
7803,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,96600,false,33.28388888888889,114.45083333333334,IGMIG,0,106677
7803,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,96200,false,33.6025,114.48361111111112,VINIG,0,106677
7803,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,96100,false,33.701388888888886,114.48472222222222,P129,0,106677
7803,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,96000,false,33.8175,114.50083333333333,OBMEP,0,106677
7803,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,94800,false,34.51694444444445,113.835,CGO,0,106677
7803,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,94400,false,34.852222222222224,113.71888888888888,ISNAG,0,106677
7803,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,93700,false,35.43555555555555,113.4675,NOPIN,0,106677
7803,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,93400,false,35.60194444444444,113.38583333333334,TAMIX,0,106677
7803,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,93100,false,35.83555555555556,113.285,PADNO,0,106677
7803,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,92600,false,36.23444444444444,113.11666666666666,SQ,0,106677
7803,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,91500,false,37.05083333333334,112.85,ANPIG,0,106677
7803,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,90800,false,37.617777777777775,112.65194444444444,EXORI,0,106677
7803,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,90500,false,37.75,112.61694444444444,AGVUR,0,106677
7803,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,90100,false,37.86805555555556,112.58444444444444,EKETA,0,106677
9174,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,89200,false,38.451388888888886,112.45027777777777,NOMAX,0,106677
9174,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,88500,false,39.00111111111111,112.31722222222223,P252,0,106677
9174,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,87900,false,39.484722222222224,112.20027777777777,TODAM,0,106677
9174,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,87200,false,39.98361111111111,112.06916666666666,DUBUB,0,106677
9174,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,86700,false,40.20166666666667,112.01833333333333,ISBAM,0,106677
9784,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,86500,false,40.38583333333333,111.96888888888888,NUTLO,0,106677
9784,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,86200,false,40.617777777777775,111.91888888888889,BAXOD,0,106677
9784,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,86000,false,40.71805555555556,111.9,HET,0,106677
9784,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,84000,false,42.20111111111111,111.30055555555556,LAXAG,0,106677
9784,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,82700,false,43.20194444444444,110.88333333333334,NIXAL,0,106677
9784,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,79700,false,44.9025,108.3525,ENGUG,0,106677
9784,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,77900,false,45.86888888888889,106.81888888888889,MASMU,0,106677
9784,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,76900,false,46.43555555555555,105.88388888888889,ANGID,0,106677
9784,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,75100,false,47.41833333333334,104.16833333333334,LEDED,0,106677
9784,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,74200,false,47.90138888888889,103.285,BEGVO,0,106677
9784,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,72600,false,48.733333333333334,101.70222222222222,UBSUN,0,106677
9784,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,71000,false,49.60194444444444,99.91666666666667,BUTIV,0,106677
9784,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,69500,false,50.35111111111111,98.28527777777778,DARNO,0,106677
9754,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,69500,false,50.36666666666667,98.25222222222222,FIR,0,106677
9754,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,66300,false,51.585,94.20166666666667,KZL,0,106677
9754,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,62100,false,53.23555555555556,88.95194444444445,LOBIR,0,106677
9754,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,60500,false,53.80166666666667,86.86861111111111,NOSPI,0,106677
9754,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,59400,false,54.285,85.4336111111111,IDGAR,0,106677
9754,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,58500,false,54.666666666666664,84.25138888888888,VENAP,0,106677
9754,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,57500,false,55.06861111111111,82.885,ODIDA,0,106677
9754,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,57100,false,55.26916666666666,82.40083333333334,KD,0,106677
9754,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,56200,false,55.466944444444444,81.13361111111111,OGAMA,0,106677
9754,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,55400,false,55.63361111111111,79.88583333333334,OSNAB,0,106677
9754,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,54100,false,56.33416666666667,78.35111111111111,KZ,0,106677
9754,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,53400,false,56.550555555555555,77.38555555555556,ROBLA,0,106677
9754,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,50900,false,57.28333333333333,73.65194444444444,MAGAR,0,106677
9754,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,49300,false,57.7,71.1525,UNKIS,0,106677
9754,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,48000,false,58.01777777777778,69.10166666666667,TIFAS,0,106677
9754,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,47500,false,58.13472222222222,68.26833333333333,NH,0,106677
9754,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,47100,false,58.219166666666666,67.65194444444444,MOLEG,0,106677
9754,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,46300,false,58.4175,66.26805555555555,UGLIT,0,106677
9754,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,45400,false,58.600833333333334,64.78527777777778,MAPUN,0,106677
9754,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,44900,false,58.702222222222225,63.835,UTORA,0,106677
9754,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,43600,false,58.984722222222224,61.617222222222225,GIKES,0,106677
9754,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,41700,false,59.285,58.03472222222222,SOMUD,0,106677
9754,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,41200,false,59.35111111111111,57.100833333333334,BADIK,0,106677
9754,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,39600,false,59.483333333333334,54.01777777777778,LOBVI,0,106677
9754,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,39200,false,59.50083333333333,53.18333333333333,NEGOK,0,106677
9754,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,38600,false,59.55166666666667,52.03333333333333,KEMEB,0,106677
9754,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,38000,false,59.60111111111111,50.850833333333334,LIKNU,0,106677
9754,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,37700,false,59.600833333333334,50.335,PENUD,0,106677
10363,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,36900,false,59.58583333333333,48.9525,BEMIR,0,106677
10363,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,36600,false,59.58444444444444,48.31805555555555,RILER,0,106677
10363,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,36000,false,59.566944444444445,47.23416666666667,RITKI,0,106677
10363,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,35200,false,59.516666666666666,45.48583333333333,ANDAT,0,106677
10363,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,34800,false,59.55222222222222,44.73555555555556,LORPI,0,106677
10363,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,34500,false,59.60138888888889,44.084722222222226,DORAK,0,106677
10363,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,33800,false,59.685833333333335,42.63333333333333,MEGTE,0,106677
10363,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,33300,false,59.75,41.58583333333333,APSAS,0,106677
10363,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,32600,false,59.8,40.168055555555554,AKEGA,0,106677
10363,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,32400,false,59.800555555555555,39.7,ODETI,0,106677
10363,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,32200,false,59.80083333333334,39.36888888888889,TIPNA,0,106677
10363,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,31600,false,59.785833333333336,38.117222222222225,INSOK,0,106677
10363,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,31200,false,59.78388888888889,37.23555555555556,ROSNI,0,106677
10363,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,31000,false,59.76861111111111,36.818333333333335,VUZMI,0,106677
10363,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,30300,false,59.734722222222224,35.38361111111111,LEDBA,0,106677
10363,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,28700,false,59.68416666666667,31.951666666666668,OSKEM,0,106677
10363,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,28300,false,59.66916666666667,31.15138888888889,BESNO,0,106677
10363,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,27600,false,59.7175,29.51888888888889,UMODI,0,106677
10363,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,27300,false,59.617777777777775,29.018055555555556,TURAL,0,106677
10363,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,27100,false,59.51916666666666,28.516666666666666,OKBES,0,106677
10363,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,26900,false,59.45111111111111,28.1,RANVA,0,106677
10363,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,26800,false,59.45,28.066944444444445,FIR,0,106677
10363,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,26600,false,59.33416666666667,27.484444444444446,RESMO,0,106677
10363,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,25100,false,58.717777777777776,24.58388888888889,KEMET,0,106677
10363,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,23800,false,57.90111111111111,22.517222222222223,RINEV,0,106677
10363,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,23500,false,57.75111111111111,21.967777777777776,FIR,0,106677
10363,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,22400,true,57.1525,19.918055555555554,EVONA,0,106677
10363,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,19700,false,55.467777777777776,15.633611111111112,ETRUS,0,106677
10363,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,18400,false,54.916666666666664,13.383888888888889,SALLO,0,106677
10668,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,17800,false,54.56666666666667,12.518888888888888,SULIV,0,106677
10668,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,17400,false,54.20166666666667,12.068333333333333,ROSOK,0,106677
10363,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,16900,false,53.718333333333334,11.466944444444444,BERIM,0,106677
10363,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,16700,false,53.535833333333336,11.185,FIR,0,106677
10363,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,15100,false,52.233333333333334,9.267222222222221,ROBEG,0,106677
10363,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,14400,false,51.766666666666666,8.318333333333333,EXOBA,0,106677
7315,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,14300,false,51.48444444444444,7.468333333333334,IRBUP,0,106677
7315,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,14200,false,51.418055555555554,7.268888888888889,ABAMI,0,106677
7315,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,13600,false,51.1,6.568888888888889,TOD,0,106677
0,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,13600,false,51.08416666666667,6.552222222222222,NEREL,0,106677
0,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,13500,false,50.75,6.033333333333333,AGENI,0,106677
0,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,13400,false,50.65,5.835833333333333,BATTY,0,106677
0,2026-04-27 00:00:00.0,ZHEC,EBBR,12:58,02:05,653,13200,false,50.86833333333333,5.133611111111111,FLO,0,106677
