gateway_time,alt,fob,dis,lat,lon,posPointName,sAlt,type
2026-04-25 23:49:20,0,0,0,50.90138888888889,4.484444444444445,OUT,,ACARS
2026-04-26 00:11:52,0,0,0,50.90138888888889,4.484444444444445,OFF,,ACARS
2026-04-26 00:11:54,91,87000,0,50.902,4.465,POS,,ACARS
2026-04-26 00:12:08,160.02,87000,0,50.89886944444444,4.455719444444444,POS,-1.0,ADSB
2026-04-26 00:12:24,411.48,87000,0,50.89392777777778,4.4349694444444445,POS,-1.0,ADSB
2026-04-26 00:12:40,632.46,87000,0,50.896208333333334,4.4136,POS,-1.0,ADSB
2026-04-26 00:12:56,800.1,87000,0,50.90570833333333,4.399719444444444,POS,-1.0,ADSB
2026-04-26 00:13:12,990.6,87000,0,50.91713888888889,4.39,POS,-1.0,ADSB
2026-04-26 00:13:28,1104.9,87000,0,50.93046944444445,4.379169444444445,POS,-1.0,ADSB
2026-04-26 00:13:44,1196.3400000000001,87000,0,50.94515833333333,4.367508333333333,POS,-1.0,ADSB
2026-04-26 00:14:00,1356.3600000000001,87000,0,50.96133888888889,4.354547222222222,POS,-1.0,ADSB
2026-04-26 00:14:18,1554.48,87000,0,50.978388888888894,4.340419444444445,POS,-1.0,ADSB
2026-04-26 00:14:40,1912.6200000000001,87000,0,51.00283888888889,4.320297222222222,POS,-1.0,ADSB
2026-04-26 00:15:10,2377.44,87000,0,51.034327777777776,4.29375,POS,-1.0,ADSB
2026-04-26 00:15:40,2842.26,87000,0,51.06916944444445,4.264327777777778,POS,-1.0,ADSB
2026-04-26 00:16:24,3329.94,87000,0,51.120777777777775,4.220958333333334,POS,-1.0,ADSB
2026-04-26 00:16:54,3520.44,87000,0,51.158258333333336,4.1887694444444445,POS,-1.0,ADSB
2026-04-26 00:17:10,3657.6000000000004,87000,0,51.17910833333334,4.16725,POS,-1.0,ADSB
2026-04-26 00:17:40,4061.46,87000,0,51.219408333333334,4.120097222222222,POS,-1.0,ADSB
2026-04-26 00:18:04,4396.74,87000,0,51.25196944444444,4.082108333333333,POS,-1.0,ADSB
2026-04-26 00:18:28,4640.58,87000,0,51.28715833333333,4.058108333333333,POS,-1.0,ADSB
2026-04-26 00:19:08,5166.360000000001,87000,0,51.3602,4.0519694444444445,POS,-1.0,ADSB
2026-04-26 00:19:38,5532.12,87000,0,51.415219444444446,4.051669444444444,POS,-1.0,ADSB
2026-04-26 00:19:56,5760.72,87000,0,51.44842777777777,4.051427777777778,POS,-1.0,ADSB
2026-04-26 00:20:18,5974.08,87000,0,51.48285,4.058108333333333,POS,-1.0,ADSB
2026-04-26 00:20:38,6225.54,87000,0,51.52070833333333,4.079669444444444,POS,-1.0,ADSB
2026-04-26 00:21:08,6537.96,87000,0,51.57507777777778,4.119869444444444,POS,-1.0,ADSB
2026-04-26 00:21:38,6842.76,87000,0,51.628277777777775,4.159588888888889,POS,-1.0,ADSB
2026-04-26 00:21:52,7040,83500,0,51.669,4.19,POS,,ACARS
2026-04-26 00:22:08,7071.360000000001,83500,0,51.68210833333333,4.199519444444444,POS,-1.0,ADSB
2026-04-26 00:22:38,7330.4400000000005,83500,0,51.74015833333333,4.242877777777778,POS,-1.0,ADSB
2026-04-26 00:23:02,7551.42,83500,0,51.7876,4.278408333333333,POS,-1.0,ADSB
2026-04-26 00:23:26,7757.160000000001,83500,0,51.833077777777774,4.312519444444445,POS,-1.0,ADSB
2026-04-26 00:23:58,8008.620000000001,83500,0,51.891358333333336,4.3563777777777775,POS,-1.0,ADSB
2026-04-26 00:24:28,8290.560000000001,83500,0,51.94945833333333,4.400258333333333,POS,-1.0,ADSB
2026-04-26 00:25:06,8602.98,83500,0,52.026488888888885,4.4586194444444445,POS,-1.0,ADSB
2026-04-26 00:25:38,8823.960000000001,83500,0,52.08544722222222,4.5034777777777775,POS,-1.0,ADSB
2026-04-26 00:26:06,9052.560000000001,83500,0,52.14809722222222,4.551238888888888,POS,-1.0,ADSB
2026-04-26 00:26:36,9342.12,83500,0,52.207208333333334,4.596558333333333,POS,-1.0,ADSB
2026-04-26 00:27:08,9677.4,83500,0,52.26754722222223,4.642869444444445,POS,-1.0,ADSB
2026-04-26 00:27:36,9951.720000000001,83500,0,52.3266,4.688258333333334,POS,-1.0,ADSB
2026-04-26 00:27:58,10058.4,83500,0,52.37145833333334,4.722899999999999,POS,-1.0,ADSB
2026-04-26 00:28:28,10058.4,83500,0,52.43036944444444,4.768447222222222,POS,-1.0,ADSB
2026-04-26 00:28:46,10058.4,83500,0,52.46341944444444,4.795758333333334,POS,-1.0,ADSB
2026-04-26 00:29:04,10058.4,83500,0,52.49372777777778,4.831469444444445,POS,-1.0,ADSB
2026-04-26 00:29:24,10058.4,83500,0,52.52558888888889,4.886088888888889,POS,-1.0,ADSB
2026-04-26 00:30:00,10058.4,83500,0,52.56608888888889,4.9925,POS,-1.0,ADSB
2026-04-26 00:30:30,10058.4,83500,0,52.60127777777778,5.089808333333334,POS,-1.0,ADSB
2026-04-26 00:31:14,10058.4,83500,0,52.65105833333333,5.2295694444444445,POS,-1.0,ADSB
2026-04-26 00:31:48,10058.4,83500,0,52.69019722222222,5.339738888888889,POS,-1.0,ADSB
2026-04-26 00:31:52,10027,81200,0,52.704,5.378,POS,,ACARS
2026-04-26 00:32:20,10058.4,81200,0,52.72512777777778,5.438388888888889,POS,-1.0,ADSB
2026-04-26 00:32:40,10058.4,81200,0,52.748147222222215,5.5036,POS,-1.0,ADSB
2026-04-26 00:33:14,10058.4,81200,0,52.78637777777777,5.611877777777777,POS,-1.0,ADSB
2026-04-26 00:33:44,10058.4,81200,0,52.82030833333333,5.708569444444444,POS,-1.0,ADSB
2026-04-26 00:34:14,10058.4,81200,0,52.852850000000004,5.8017972222222225,POS,-1.0,ADSB
2026-04-26 00:34:44,10058.4,81200,0,52.8875,5.901408333333333,POS,-1.0,ADSB
2026-04-26 00:35:14,10058.4,81200,0,52.92165,5.9999472222222225,POS,-1.0,ADSB
2026-04-26 00:35:44,10058.4,81200,0,52.95540833333333,6.097650000000001,POS,-1.0,ADSB
2026-04-26 00:36:14,10058.4,81200,0,52.98934722222222,6.196058333333334,POS,-1.0,ADSB
2026-04-26 00:36:44,10058.4,81200,0,53.02248888888889,6.292969444444444,POS,-1.0,ADSB
2026-04-26 00:37:14,10058.4,81200,0,53.05567777777778,6.390297222222222,POS,-1.0,ADSB
2026-04-26 00:37:44,10058.4,81200,0,53.09007777777778,6.491508333333333,POS,-1.0,ADSB
2026-04-26 00:38:14,10058.4,81200,0,53.123788888888896,6.591169444444445,POS,-1.0,ADSB
2026-04-26 00:38:44,10058.4,81200,0,53.15552777777778,6.6855,POS,-1.0,ADSB
2026-04-26 00:39:14,10058.4,81200,0,53.18875,6.784527777777778,POS,-1.0,ADSB
2026-04-26 00:40:08,10058.4,81200,0,53.24785,6.9611277777777785,POS,-1.0,ADSB
2026-04-26 00:40:38,10066.02,81200,0,53.27893888888889,7.054677777777778,POS,-1.0,ADSB
2026-04-26 00:41:10,10058.4,81200,0,53.31147777777778,7.153038888888888,POS,-1.0,ADSB
2026-04-26 00:41:38,10058.4,81200,0,53.34401944444444,7.251677777777778,POS,-1.0,ADSB
2026-04-26 00:41:54,10058,79900,0,53.366,7.32,POS,,ACARS
