alt,des,dis,eventTime,eventType,fob,gateway_time,lat,lon,posPointName,sAlt,tko,type
0,ZHEC,0,2026-04-07 16:55:12,OUT,0,2026-04-07 16:55:12,50.90138888888889,4.484444444444445,OUT,,EBBR,ACARS
0,ZHEC,0,2026-04-07 17:08:25,OFF,0,2026-04-07 17:08:25,50.90138888888889,4.484444444444445,OFF,,EBBR,ACARS
0.0,,0,,,0,2026-04-07 17:08:31,50.90780833333333,4.486127777777778,POS,-1.0,,ADSB
91,,0,,,76400,2026-04-07 17:08:34,50.907999999999994,4.486,POS,,,ACARS
205.74,,0,,,76400,2026-04-07 17:08:45,50.913158333333335,4.503058333333334,POS,-1.0,,ADSB
426.72,,0,,,76400,2026-04-07 17:09:01,50.91822777777778,4.519119444444445,POS,-1.0,,ADSB
632.46,,0,,,76400,2026-04-07 17:09:19,50.92474722222222,4.535058333333333,POS,-1.0,,ADSB
822.96,,0,,,76400,2026-04-07 17:09:33,50.93563888888889,4.542158333333333,POS,-1.0,,ADSB
1059.18,,0,,,76400,2026-04-07 17:09:49,50.94913888888889,4.532697222222222,POS,-1.0,,ADSB
1219.2,,0,,,76400,2026-04-07 17:10:05,50.95933888888889,4.517058333333333,POS,-1.0,,ADSB
1363.98,,0,,,76400,2026-04-07 17:10:21,50.97078888888889,4.497677777777778,POS,-1.0,,ADSB
1501.14,,0,,,76400,2026-04-07 17:10:37,50.9821,4.478638888888889,POS,-1.0,,ADSB
1706.88,,0,,,76400,2026-04-07 17:10:55,50.99715833333333,4.453769444444444,POS,-1.0,,ADSB
1981.2,,0,,,76400,2026-04-07 17:11:17,51.01528888888889,4.4243,POS,-1.0,,ADSB
2453.6400000000003,,0,,,76400,2026-04-07 17:11:47,51.04326944444444,4.379497222222223,POS,-1.0,,ADSB
2796.54,,0,,,76400,2026-04-07 17:12:09,51.06058888888889,4.3518083333333335,POS,-1.0,,ADSB
3345.1800000000003,,0,,,76400,2026-04-07 17:12:53,51.10341944444444,4.283288888888889,POS,-1.0,,ADSB
3604.26,,0,,,76400,2026-04-07 17:13:15,51.12799722222223,4.244077777777778,POS,-1.0,,ADSB
4015.7400000000002,,0,,,76400,2026-04-07 17:13:33,51.15210833333333,4.218369444444444,POS,-1.0,,ADSB
4632.96,,0,,,76400,2026-04-07 17:14:03,51.196288888888894,4.1863777777777775,POS,-1.0,,ADSB
4945.38,,0,,,76400,2026-04-07 17:14:19,51.220869444444446,4.173969444444444,POS,-1.0,,ADSB
5242.56,,0,,,76400,2026-04-07 17:14:37,51.249269444444444,4.170758333333334,POS,-1.0,,ADSB
6103.62,,0,,,76400,2026-04-07 17:15:35,51.356319444444445,4.186758333333334,POS,-1.0,,ADSB
6606.54,,0,,,76400,2026-04-07 17:16:05,51.414138888888886,4.195888888888889,POS,-1.0,,ADSB
7086.6,,0,,,76400,2026-04-07 17:16:35,51.469500000000004,4.203869444444445,POS,-1.0,,ADSB
7376.160000000001,,0,,,76400,2026-04-07 17:16:53,51.50930833333334,4.209469444444444,POS,-1.0,,ADSB
7620.0,,0,,,76400,2026-04-07 17:17:11,51.54606944444445,4.214819444444444,POS,-1.0,,ADSB
8191.5,,0,,,76400,2026-04-07 17:17:53,51.634638888888894,4.227577777777778,POS,-1.0,,ADSB
8435.34,,0,,,76400,2026-04-07 17:18:13,51.674049999999994,4.238658333333333,POS,-1.0,,ADSB
8694.42,,0,,,76400,2026-04-07 17:18:33,51.71447777777777,4.265888888888889,POS,-1.0,,ADSB
8656,,0,,,73500,2026-04-07 17:18:38,51.707,4.26,POS,,,ACARS
8816.34,,0,,,73500,2026-04-07 17:18:53,51.74820833333333,4.305969444444444,POS,-1.0,,ADSB
8839.2,,0,,,73500,2026-04-07 17:19:21,51.79443888888889,4.381258333333333,POS,-1.0,,ADSB
8839.2,,0,,,73500,2026-04-07 17:19:53,51.837888888888884,4.454138888888889,POS,-1.0,,ADSB
8839.2,,0,,,73500,2026-04-07 17:20:23,51.88232777777778,4.5290388888888895,POS,-1.0,,ADSB
8839.2,,0,,,73500,2026-04-07 17:20:49,51.925088888888894,4.600827777777778,POS,-1.0,,ADSB
8839.2,,0,,,73500,2026-04-07 17:21:07,51.950227777777776,4.642788888888889,POS,-1.0,,ADSB
8839.2,,0,,,73500,2026-04-07 17:21:37,51.9955,4.718388888888889,POS,-1.0,,ADSB
