name,dist,alt,ful,time,lat,lon
BEMIR,4992.992,9754,36700,0,59.58583333333333,48.9525
RILER,5030.032,9754,36400,0,59.58444444444444,48.31805555555555
RITKI,5091.148,9754,35900,0,59.566944444444445,47.23416666666667
ANDAT,5189.304,9754,35200,0,59.516666666666666,45.48583333333333
LORPI,5231.9,9754,34900,0,59.55222222222222,44.73555555555556
DORAK,5268.94,9754,34600,0,59.60138888888889,44.084722222222226
MEGTE,5352.28,9754,34000,0,59.685833333333335,42.63333333333333
APSAS,5411.544,9754,33500,0,59.75,41.58583333333333
AKEGA,5491.18,9754,32900,0,59.8,40.168055555555554
ODETI,5517.108,10363,32600,0,59.800555555555555,39.7
TIPNA,5535.628,10363,32500,0,59.80083333333334,39.36888888888889
INSOK,5606.004,10363,32000,0,59.785833333333336,38.117222222222225
ROSNI,5656.008,10363,31600,0,59.78388888888889,37.23555555555556
VUZMI,5680.084,10363,31400,0,59.76861111111111,36.818333333333335
LEDBA,5761.572,10363,30800,0,59.734722222222224,35.38361111111111
OSKEM,5768.98,10363,29400,0,59.68416666666667,31.951666666666668
BESNO,5813.428,10363,29100,0,59.66916666666667,31.15138888888889
UMODI,5906.028,10363,28400,0,59.7175,29.51888888888889
TURAL,5935.66,10363,28200,0,59.617777777777775,29.018055555555556
OKBES,5965.292,10363,27900,0,59.51916666666666,28.516666666666666
RANVA,5991.22,10363,27700,0,59.45111111111111,28.1
FIR,5993.072,10363,27700,0,59.45,28.066944444444445
RESMO,6028.26,10363,27400,0,59.33416666666667,27.484444444444446
KEMET,6207.904,10363,26000,0,58.717777777777776,24.58388888888889
RINEV,6359.768,10363,24800,0,57.90111111111111,22.517222222222223
FIR,6394.956,10363,24500,0,57.75111111111111,21.967777777777776
EVONA,6535.708,10363,23400,0,57.1525,19.918055555555554
ETRUS,6676.46,10363,20600,0,55.467777777777776,15.633611111111112
SALLO,6832.028,10363,19300,0,54.916666666666664,13.383888888888889
SULIV,6898.7,10668,18600,0,54.56666666666667,12.518888888888888
ROSOK,6948.704,10668,18100,0,54.20166666666667,12.068333333333333
BERIM,7015.376,10363,17600,0,53.718333333333334,11.466944444444444
FIR,7041.304,10363,17400,0,53.535833333333336,11.185
ROBEG,7052.416,10363,15600,0,52.233333333333334,9.267222222222221
EXOBA,7135.756,10363,14900,0,51.766666666666666,8.318333333333333
IRBUP,7202.428,7315,14700,0,51.48444444444444,7.468333333333334
ABAMI,7217.244,7315,14600,0,51.418055555555554,7.268888888888889
NEREL,7280.212,7315,13900,0,51.08416666666667,6.552222222222222
TOD,7293.176,7315,13800,0,51.001666666666665,6.418888888888889
AGENI,7333.92,0,13600,0,50.75,6.033333333333333
BATTY,7350.588,0,13500,0,50.65,5.835833333333333
FLO,7406.148,0,13400,0,50.86833333333333,5.133611111111111
EBBR,7452.448,0,13000,1775925540000,50.90027777777778,4.483611111111111
