alt,dat,dep,des,eta,etd,flyTime,ful,important,lat,lon,name,time,tripfuel
0,2026-03-07 00:00:00.0,EBBR,ZHEC,02:27,16:40,587,86449,false,50.90138888888889,4.484444444444445,EBBR,1772872800000,86449
0,2026-03-07 00:00:00.0,EBBR,ZHEC,02:27,16:40,587,83400,false,50.967777777777776,4.318611111111111,BR018,0,86449
0,2026-03-07 00:00:00.0,EBBR,ZHEC,02:27,16:40,587,82600,false,51.1525,4.183333333333334,NIK,0,86449
0,2026-03-07 00:00:00.0,EBBR,ZHEC,02:27,16:40,587,82200,false,51.268055555555556,4.050833333333333,PEVAD,0,86449
0,2026-03-07 00:00:00.0,EBBR,ZHEC,02:27,16:40,587,81600,false,51.469166666666666,4.05,VICOT,0,86449
0,2026-03-07 00:00:00.0,EBBR,ZHEC,02:27,16:40,587,80800,false,51.734722222222224,4.235,DOFMU,0,86449
8839,2026-03-07 00:00:00.0,EBBR,ZHEC,02:27,16:40,587,80000,false,52.0,4.434444444444445,TOC,0,86449
8839,2026-03-07 00:00:00.0,EBBR,ZHEC,02:27,16:40,587,79800,false,52.23388888888889,4.617222222222222,EKROS,0,86449
8839,2026-03-07 00:00:00.0,EBBR,ZHEC,02:27,16:40,587,79400,false,52.534444444444446,4.850555555555555,SPY,0,86449
8839,2026-03-07 00:00:00.0,EBBR,ZHEC,02:27,16:40,587,78200,false,53.1525,6.666666666666667,EEL,0,86449
8839,2026-03-07 00:00:00.0,EBBR,ZHEC,02:27,16:40,587,78000,false,53.35166666666667,6.968333333333334,FIR,0,86449
8839,2026-03-07 00:00:00.0,EBBR,ZHEC,02:27,16:40,587,76800,false,54.218333333333334,8.4,WANZA,0,86449
8839,2026-03-07 00:00:00.0,EBBR,ZHEC,02:27,16:40,587,75800,false,54.80138888888889,9.951944444444445,ALASA,0,86449
8839,2026-03-07 00:00:00.0,EBBR,ZHEC,02:27,16:40,587,74200,false,55.33444444444444,12.634444444444444,FIR,0,86449
8839,2026-03-07 00:00:00.0,EBBR,ZHEC,02:27,16:40,587,71000,false,56.21861111111111,18.28361111111111,NINTA,0,86449
8839,2026-03-07 00:00:00.0,EBBR,ZHEC,02:27,16:40,587,70700,false,56.285833333333336,18.885833333333334,ADAXA,0,86449
9449,2026-03-07 00:00:00.0,EBBR,ZHEC,02:27,16:40,587,69500,false,56.88527777777778,20.41722222222222,DESON,0,86449
9449,2026-03-07 00:00:00.0,EBBR,ZHEC,02:27,16:40,587,68300,false,57.40083333333333,22.401944444444446,RUDNI,0,86449
9449,2026-03-07 00:00:00.0,EBBR,ZHEC,02:27,16:40,587,67900,false,57.58416666666667,23.234444444444446,FIR,0,86449
9449,2026-03-07 00:00:00.0,EBBR,ZHEC,02:27,16:40,587,67700,false,57.65083333333333,23.535555555555554,FIR,0,86449
9449,2026-03-07 00:00:00.0,EBBR,ZHEC,02:27,16:40,587,67600,false,57.71722222222222,23.850833333333334,NEVTO,0,86449
9449,2026-03-07 00:00:00.0,EBBR,ZHEC,02:27,16:40,587,67300,false,57.86888888888889,24.335,FIR,0,86449
9449,2026-03-07 00:00:00.0,EBBR,ZHEC,02:27,16:40,587,67200,false,57.93361111111111,24.5025,FIR,0,86449
9449,2026-03-07 00:00:00.0,EBBR,ZHEC,02:27,16:40,587,67100,false,57.95194444444444,24.585277777777776,FIR,0,86449
9449,2026-03-07 00:00:00.0,EBBR,ZHEC,02:27,16:40,587,65700,false,58.73416666666667,27.134722222222223,TUKMA,0,86449
9449,2026-03-07 00:00:00.0,EBBR,ZHEC,02:27,16:40,587,65600,false,58.8,27.383333333333333,MEGAS,0,86449
9449,2026-03-07 00:00:00.0,EBBR,ZHEC,02:27,16:40,587,64800,false,59.15027777777778,28.801666666666666,POTKE,0,86449
9449,2026-03-07 00:00:00.0,EBBR,ZHEC,02:27,16:40,587,63600,false,59.66916666666667,31.15138888888889,BESNO,0,86449
10668,2026-03-07 00:00:00.0,EBBR,ZHEC,02:27,16:40,587,62900,false,59.76888888888889,32.00138888888889,ORSUR,0,86449
10668,2026-03-07 00:00:00.0,EBBR,ZHEC,02:27,16:40,587,62800,false,59.8025,32.33416666666667,KERIS,0,86449
10668,2026-03-07 00:00:00.0,EBBR,ZHEC,02:27,16:40,587,61400,false,59.734722222222224,35.38361111111111,LEDBA,0,86449
10668,2026-03-07 00:00:00.0,EBBR,ZHEC,02:27,16:40,587,60800,false,59.68416666666667,36.634166666666665,ZOVKI,0,86449
10668,2026-03-07 00:00:00.0,EBBR,ZHEC,02:27,16:40,587,60300,false,59.617777777777775,37.9,SIZAV,0,86449
10668,2026-03-07 00:00:00.0,EBBR,ZHEC,02:27,16:40,587,59400,false,59.48583333333333,39.835,DOKOD,0,86449
10668,2026-03-07 00:00:00.0,EBBR,ZHEC,02:27,16:40,587,59100,false,59.4525,40.66722222222222,OMOBU,0,86449
10668,2026-03-07 00:00:00.0,EBBR,ZHEC,02:27,16:40,587,58300,false,59.38333333333333,42.31861111111111,TUNOB,0,86449
