alt,dat,dep,des,eta,etd,flyTime,ful,important,lat,lon,name,time,tripfuel
0,2026-03-13 00:00:00.0,EBBR,ZHEC,02:54,17:00,594,90038,false,50.90138888888889,4.484444444444445,EBBR,1773392400000,90038
0,2026-03-13 00:00:00.0,EBBR,ZHEC,02:54,17:00,594,86900,false,50.967777777777776,4.318611111111111,BR018,0,90038
0,2026-03-13 00:00:00.0,EBBR,ZHEC,02:54,17:00,594,86100,false,51.1525,4.183333333333334,NIK,0,90038
0,2026-03-13 00:00:00.0,EBBR,ZHEC,02:54,17:00,594,85700,false,51.268055555555556,4.050833333333333,PEVAD,0,90038
0,2026-03-13 00:00:00.0,EBBR,ZHEC,02:54,17:00,594,85100,false,51.469166666666666,4.05,VICOT,0,90038
0,2026-03-13 00:00:00.0,EBBR,ZHEC,02:54,17:00,594,84300,false,51.734722222222224,4.235,DOFMU,0,90038
8839,2026-03-13 00:00:00.0,EBBR,ZHEC,02:54,17:00,594,83300,false,52.151666666666664,4.551666666666667,TOC,0,90038
8839,2026-03-13 00:00:00.0,EBBR,ZHEC,02:54,17:00,594,83200,false,52.23388888888889,4.617222222222222,EKROS,0,90038
8839,2026-03-13 00:00:00.0,EBBR,ZHEC,02:54,17:00,594,82900,false,52.534444444444446,4.850555555555555,SPY,0,90038
8839,2026-03-13 00:00:00.0,EBBR,ZHEC,02:54,17:00,594,81700,false,53.1525,6.666666666666667,EEL,0,90038
8839,2026-03-13 00:00:00.0,EBBR,ZHEC,02:54,17:00,594,81500,false,53.35166666666667,6.968333333333334,FIR,0,90038
8839,2026-03-13 00:00:00.0,EBBR,ZHEC,02:54,17:00,594,80400,false,54.218333333333334,8.4,WANZA,0,90038
8839,2026-03-13 00:00:00.0,EBBR,ZHEC,02:54,17:00,594,79400,false,54.80138888888889,9.951944444444445,ALASA,0,90038
8839,2026-03-13 00:00:00.0,EBBR,ZHEC,02:54,17:00,594,77800,false,55.33444444444444,12.634444444444444,FIR,0,90038
8839,2026-03-13 00:00:00.0,EBBR,ZHEC,02:54,17:00,594,74600,false,56.21861111111111,18.28361111111111,NINTA,0,90038
8839,2026-03-13 00:00:00.0,EBBR,ZHEC,02:54,17:00,594,74200,false,56.285833333333336,18.885833333333334,ADAXA,0,90038
9449,2026-03-13 00:00:00.0,EBBR,ZHEC,02:54,17:00,594,73000,false,56.88527777777778,20.41722222222222,DESON,0,90038
9449,2026-03-13 00:00:00.0,EBBR,ZHEC,02:54,17:00,594,71800,false,57.40083333333333,22.401944444444446,RUDNI,0,90038
9449,2026-03-13 00:00:00.0,EBBR,ZHEC,02:54,17:00,594,71400,false,57.58416666666667,23.234444444444446,FIR,0,90038
9449,2026-03-13 00:00:00.0,EBBR,ZHEC,02:54,17:00,594,71200,false,57.65083333333333,23.535555555555554,FIR,0,90038
9449,2026-03-13 00:00:00.0,EBBR,ZHEC,02:54,17:00,594,71000,false,57.71722222222222,23.850833333333334,NEVTO,0,90038
9449,2026-03-13 00:00:00.0,EBBR,ZHEC,02:54,17:00,594,70700,false,57.86888888888889,24.335,FIR,0,90038
9449,2026-03-13 00:00:00.0,EBBR,ZHEC,02:54,17:00,594,70600,false,57.93361111111111,24.5025,FIR,0,90038
9449,2026-03-13 00:00:00.0,EBBR,ZHEC,02:54,17:00,594,70600,false,57.95194444444444,24.585277777777776,FIR,0,90038
9449,2026-03-13 00:00:00.0,EBBR,ZHEC,02:54,17:00,594,69000,false,58.73416666666667,27.134722222222223,TUKMA,0,90038
9449,2026-03-13 00:00:00.0,EBBR,ZHEC,02:54,17:00,594,68900,false,58.8,27.383333333333333,MEGAS,0,90038
9449,2026-03-13 00:00:00.0,EBBR,ZHEC,02:54,17:00,594,68000,false,59.15027777777778,28.801666666666666,POTKE,0,90038
9449,2026-03-13 00:00:00.0,EBBR,ZHEC,02:54,17:00,594,66700,false,59.66916666666667,31.15138888888889,BESNO,0,90038
