alt,dat,dep,des,eta,etd,flyTime,ful,important,lat,lon,name,time,tripfuel
0,2026-04-21 00:00:00.0,EBBR,ZHEC,03:22,17:00,622,96705,false,50.90138888888889,4.484444444444445,EBBR,1776762000000,96705
0,2026-04-21 00:00:00.0,EBBR,ZHEC,03:22,17:00,622,93600,false,50.967777777777776,4.318611111111111,BR018,0,96705
0,2026-04-21 00:00:00.0,EBBR,ZHEC,03:22,17:00,622,92800,false,51.1525,4.183333333333334,NIK,0,96705
0,2026-04-21 00:00:00.0,EBBR,ZHEC,03:22,17:00,622,92300,false,51.268055555555556,4.050833333333333,PEVAD,0,96705
0,2026-04-21 00:00:00.0,EBBR,ZHEC,03:22,17:00,622,91700,false,51.469166666666666,4.05,VICOT,0,96705
0,2026-04-21 00:00:00.0,EBBR,ZHEC,03:22,17:00,622,90800,false,51.734722222222224,4.235,DOFMU,0,96705
8839,2026-04-21 00:00:00.0,EBBR,ZHEC,03:22,17:00,622,89600,false,52.117222222222225,4.518888888888889,TOC,0,96705
8839,2026-04-21 00:00:00.0,EBBR,ZHEC,03:22,17:00,622,89400,false,52.23388888888889,4.617222222222222,EKROS,0,96705
8839,2026-04-21 00:00:00.0,EBBR,ZHEC,03:22,17:00,622,89100,false,52.534444444444446,4.850555555555555,SPY,0,96705
8839,2026-04-21 00:00:00.0,EBBR,ZHEC,03:22,17:00,622,87600,false,53.1525,6.666666666666667,EEL,0,96705
8839,2026-04-21 00:00:00.0,EBBR,ZHEC,03:22,17:00,622,87300,false,53.35166666666667,6.968333333333334,FIR,0,96705
8839,2026-04-21 00:00:00.0,EBBR,ZHEC,03:22,17:00,622,85900,false,54.218333333333334,8.4,WANZA,0,96705
8839,2026-04-21 00:00:00.0,EBBR,ZHEC,03:22,17:00,622,84600,false,54.80138888888889,9.951944444444445,ALASA,0,96705
8839,2026-04-21 00:00:00.0,EBBR,ZHEC,03:22,17:00,622,82600,false,55.33444444444444,12.634444444444444,FIR,0,96705
8839,2026-04-21 00:00:00.0,EBBR,ZHEC,03:22,17:00,622,78600,false,56.21861111111111,18.28361111111111,NINTA,0,96705
8839,2026-04-21 00:00:00.0,EBBR,ZHEC,03:22,17:00,622,78200,false,56.285833333333336,18.885833333333334,ADAXA,0,96705
9449,2026-04-21 00:00:00.0,EBBR,ZHEC,03:22,17:00,622,76700,false,56.88527777777778,20.41722222222222,DESON,0,96705
9449,2026-04-21 00:00:00.0,EBBR,ZHEC,03:22,17:00,622,75300,false,57.40083333333333,22.401944444444446,RUDNI,0,96705
9449,2026-04-21 00:00:00.0,EBBR,ZHEC,03:22,17:00,622,74800,false,57.58416666666667,23.234444444444446,FIR,0,96705
9449,2026-04-21 00:00:00.0,EBBR,ZHEC,03:22,17:00,622,74600,false,57.65083333333333,23.535555555555554,FIR,0,96705
9449,2026-04-21 00:00:00.0,EBBR,ZHEC,03:22,17:00,622,74400,false,57.71722222222222,23.850833333333334,NEVTO,0,96705
9449,2026-04-21 00:00:00.0,EBBR,ZHEC,03:22,17:00,622,74000,false,57.86888888888889,24.335,FIR,0,96705
9449,2026-04-21 00:00:00.0,EBBR,ZHEC,03:22,17:00,622,73900,false,57.93361111111111,24.5025,FIR,0,96705
9449,2026-04-21 00:00:00.0,EBBR,ZHEC,03:22,17:00,622,73800,false,57.95194444444444,24.585277777777776,FIR,0,96705
9449,2026-04-21 00:00:00.0,EBBR,ZHEC,03:22,17:00,622,72100,false,58.73416666666667,27.134722222222223,TUKMA,0,96705
9449,2026-04-21 00:00:00.0,EBBR,ZHEC,03:22,17:00,622,71900,false,58.8,27.383333333333333,MEGAS,0,96705
9449,2026-04-21 00:00:00.0,EBBR,ZHEC,03:22,17:00,622,71000,false,59.15027777777778,28.801666666666666,POTKE,0,96705
9449,2026-04-21 00:00:00.0,EBBR,ZHEC,03:22,17:00,622,69500,false,59.66916666666667,31.15138888888889,BESNO,0,96705
9449,2026-04-21 00:00:00.0,EBBR,ZHEC,03:22,17:00,622,69000,false,59.76888888888889,32.00138888888889,ORSUR,0,96705
