alt,des,dis,eventTime,eventType,fob,gateway_time,lat,lon,posPointName,sAlt,tko,type
0,ZHEC,0,2026-04-04 21:49:28,OUT,0,2026-04-04 21:49:28,50.90138888888889,4.484444444444445,OUT,,EBBR,ACARS
0,ZHEC,0,2026-04-04 22:19:55,OFF,0,2026-04-04 22:19:55,50.90138888888889,4.484444444444445,OFF,,EBBR,ACARS
121,,0,,,93000,2026-04-04 22:19:57,50.901,4.4639999999999995,POS,,,ACARS
114.30000000000001,,0,,,93000,2026-04-04 22:20:06,50.90011944444444,4.460138888888889,POS,-1.0,,ADSB
426.72,,0,,,93000,2026-04-04 22:20:22,50.89485,4.442708333333333,POS,-1.0,,ADSB
647.7,,0,,,93000,2026-04-04 22:20:38,50.89402777777778,4.422069444444444,POS,-1.0,,ADSB
822.96,,0,,,93000,2026-04-04 22:20:54,50.90230833333333,4.403527777777778,POS,-1.0,,ADSB
1021.08,,0,,,93000,2026-04-04 22:21:10,50.91544722222222,4.391708333333333,POS,-1.0,,ADSB
1158.24,,0,,,93000,2026-04-04 22:21:26,50.930688888888895,4.378938888888889,POS,-1.0,,ADSB
1264.92,,0,,,93000,2026-04-04 22:21:42,50.94520833333333,4.367208333333333,POS,-1.0,,ADSB
1463.04,,0,,,93000,2026-04-04 22:21:58,50.96232777777778,4.353777777777778,POS,-1.0,,ADSB
1722.1200000000001,,0,,,93000,2026-04-04 22:22:14,50.97935833333334,4.340208333333333,POS,-1.0,,ADSB
2042.16,,0,,,93000,2026-04-04 22:22:34,51.00187777777778,4.321558333333334,POS,-1.0,,ADSB
2476.5,,0,,,93000,2026-04-04 22:23:04,51.03309722222222,4.295208333333333,POS,-1.0,,ADSB
2941.32,,0,,,93000,2026-04-04 22:23:34,51.067058333333335,4.266477777777777,POS,-1.0,,ADSB
3268.98,,0,,,93000,2026-04-04 22:24:06,51.10129722222223,4.237158333333333,POS,-1.0,,ADSB
3474.7200000000003,,0,,,93000,2026-04-04 22:24:34,51.13921944444444,4.205247222222222,POS,-1.0,,ADSB
3634.7400000000002,,0,,,93000,2026-04-04 22:24:58,51.168958333333336,4.177858333333334,POS,-1.0,,ADSB
3802.38,,0,,,93000,2026-04-04 22:25:12,51.19005833333333,4.1544694444444445,POS,-1.0,,ADSB
