gateway_time,alt,fob,dis,lat,lon,posPointName,sAlt,type
2026-04-21 01:34:43,0,0,0,30.342777777777776,115.02972222222222,OUT,,ACARS
2026-04-21 01:34:46,0.0,0,0,30.33931388888889,115.04422500000001,POS,0.0,ADSB
2026-04-21 01:34:56,0.0,0,0,30.339316666666665,115.0442361111111,POS,0.0,ADSB
2026-04-21 01:35:05,0.0,0,0,30.339316666666665,115.0442361111111,POS,0.0,ADSB
2026-04-21 01:35:10,0.0,0,0,30.339316666666665,115.0442361111111,POS,0.0,ADSB
2026-04-21 01:35:21,0.0,0,0,30.339316666666665,115.0442361111111,POS,0.0,ADSB
2026-04-21 01:35:36,0.0,0,0,30.33931388888889,115.0442388888889,POS,0.0,ADSB
2026-04-21 01:35:41,0.0,0,0,30.339316666666665,115.0442361111111,POS,0.0,ADSB
2026-04-21 01:35:51,0.0,0,0,30.339302777777778,115.04422500000001,POS,0.0,ADSB
2026-04-21 01:35:56,0.0,0,0,30.339269444444444,115.04422222222223,POS,0.0,ADSB
2026-04-21 01:36:01,0.0,0,0,30.339255555555557,115.04422500000001,POS,0.0,ADSB
2026-04-21 01:36:06,0.0,0,0,30.339219444444446,115.04421111111111,POS,0.0,ADSB
2026-04-21 01:36:14,0.0,0,0,30.339186111111115,115.04421111111111,POS,0.0,ADSB
2026-04-21 01:36:22,0.0,0,0,30.339138888888886,115.0442,POS,0.0,ADSB
2026-04-21 01:36:30,0.0,0,0,30.339105555555555,115.04418611111112,POS,0.0,ADSB
2026-04-21 01:36:37,0.0,0,0,30.33906388888889,115.04416944444445,POS,0.0,ADSB
2026-04-21 01:36:44,0.0,0,0,30.339019444444446,115.04415555555556,POS,0.0,ADSB
2026-04-21 01:36:49,0.0,0,0,30.339,115.04414444444444,POS,0.0,ADSB
2026-04-21 01:37:00,0.0,0,0,30.338927777777776,115.04412777777777,POS,0.0,ADSB
2026-04-21 01:37:08,0.0,0,0,30.338880555555555,115.04411388888889,POS,0.0,ADSB
2026-04-21 01:37:16,0.0,0,0,30.338825,115.0441,POS,0.0,ADSB
2026-04-21 01:37:25,0.0,0,0,30.33877777777778,115.0441,POS,0.0,ADSB
2026-04-21 01:37:33,0.0,0,0,30.338733333333334,115.04411388888889,POS,0.0,ADSB
2026-04-21 01:37:41,0.0,0,0,30.338686111111112,115.04413055555555,POS,0.0,ADSB
2026-04-21 01:37:50,0.0,0,0,30.338630555555557,115.04415555555556,POS,0.0,ADSB
2026-04-21 01:37:58,0.0,0,0,30.338580555555556,115.04418611111112,POS,0.0,ADSB
2026-04-21 01:38:06,0.0,0,0,30.33853888888889,115.04422222222223,POS,0.0,ADSB
2026-04-21 01:38:14,0.0,0,0,30.33849166666667,115.04426388888888,POS,0.0,ADSB
2026-04-21 01:38:21,0.0,0,0,30.338452777777775,115.04429444444445,POS,0.0,ADSB
2026-04-21 01:38:29,0.0,0,0,30.33841111111111,115.04431666666666,POS,0.0,ADSB
2026-04-21 01:38:38,0.0,0,0,30.338372222222223,115.0443638888889,POS,0.0,ADSB
2026-04-21 01:38:45,0.0,0,0,30.33834444444444,115.04441111111112,POS,0.0,ADSB
2026-04-21 01:38:53,0.0,0,0,30.338325,115.04447222222221,POS,0.0,ADSB
2026-04-21 01:39:01,0.0,0,0,30.33829722222222,115.04454444444444,POS,0.0,ADSB
2026-04-21 01:39:10,0.0,0,0,30.338275,115.04461388888889,POS,0.0,ADSB
2026-04-21 01:39:18,0.0,0,0,30.33825277777778,115.04466666666666,POS,0.0,ADSB
2026-04-21 01:39:25,0.0,0,0,30.33823888888889,115.04473333333333,POS,0.0,ADSB
2026-04-21 01:39:33,0.0,0,0,30.33823888888889,115.04476111111111,POS,0.0,ADSB
2026-04-21 01:39:39,0.0,0,0,30.33823888888889,115.04476111111111,POS,0.0,ADSB
2026-04-21 01:39:43,0.0,0,0,30.33824444444444,115.04476111111111,POS,0.0,ADSB
2026-04-21 01:39:45,0.0,0,0,30.33824444444444,115.04476111111111,POS,0.0,ADSB
2026-04-21 01:39:57,0.0,0,0,30.33823888888889,115.04476111111111,POS,0.0,ADSB
2026-04-21 01:40:17,0.0,0,0,30.33824444444444,115.04476111111111,POS,0.0,ADSB
2026-04-21 01:40:27,0.0,0,0,30.33824444444444,115.04476111111111,POS,0.0,ADSB
2026-04-21 01:40:32,0.0,0,0,30.33824444444444,115.04476111111111,POS,0.0,ADSB
2026-04-21 01:40:42,0.0,0,0,30.33824444444444,115.04476111111111,POS,0.0,ADSB
2026-04-21 01:40:47,0.0,0,0,30.33824444444444,115.04476111111111,POS,0.0,ADSB
2026-04-21 01:40:52,0.0,0,0,30.33824444444444,115.04476111111111,POS,0.0,ADSB
2026-04-21 01:41:03,0.0,0,0,30.33824444444444,115.04476111111111,POS,0.0,ADSB
2026-04-21 01:41:08,0.0,0,0,30.33824444444444,115.04476111111111,POS,0.0,ADSB
2026-04-21 01:41:13,0.0,0,0,30.33824444444444,115.04476111111111,POS,0.0,ADSB
2026-04-21 01:41:23,0.0,0,0,30.33824444444444,115.04476111111111,POS,0.0,ADSB
2026-04-21 01:41:33,0.0,0,0,30.33824444444444,115.04476111111111,POS,0.0,ADSB
2026-04-21 01:41:38,0.0,0,0,30.33824444444444,115.04476111111111,POS,0.0,ADSB
2026-04-21 01:41:48,0.0,0,0,30.33824444444444,115.04476111111111,POS,0.0,ADSB
2026-04-21 01:41:58,0.0,0,0,30.33824444444444,115.04476111111111,POS,0.0,ADSB
2026-04-21 01:42:18,0.0,0,0,30.33823888888889,115.04476111111111,POS,0.0,ADSB
2026-04-21 01:42:32,0.0,0,0,30.33823888888889,115.04476111111111,POS,0.0,ADSB
2026-04-21 01:42:38,0.0,0,0,30.33824444444444,115.04476111111111,POS,0.0,ADSB
2026-04-21 01:42:43,0.0,0,0,30.33824444444444,115.04476111111111,POS,0.0,ADSB
2026-04-21 01:42:52,0.0,0,0,30.33824444444444,115.04476111111111,POS,0.0,ADSB
2026-04-21 01:42:57,0.0,0,0,30.33824444444444,115.04476111111111,POS,0.0,ADSB
2026-04-21 01:43:13,0.0,0,0,30.33824444444444,115.04476111111111,POS,0.0,ADSB
2026-04-21 01:43:18,0.0,0,0,30.33824444444444,115.04476111111111,POS,0.0,ADSB
2026-04-21 01:43:28,0.0,0,0,30.33823888888889,115.044775,POS,0.0,ADSB
2026-04-21 01:43:33,0.0,0,0,30.33824444444444,115.04476111111111,POS,0.0,ADSB
2026-04-21 01:43:38,0.0,0,0,30.33824444444444,115.04476111111111,POS,0.0,ADSB
2026-04-21 01:43:52,0.0,0,0,30.33824444444444,115.04476111111111,POS,0.0,ADSB
2026-04-21 01:44:07,0.0,0,0,30.33824444444444,115.04476111111111,POS,0.0,ADSB
2026-04-21 01:44:13,0.0,0,0,30.33824444444444,115.04476111111111,POS,0.0,ADSB
