alt,des,dis,eventTime,eventType,fob,gateway_time,lat,lon,posPointName,sAlt,tko,type
0,ZHEC,0,2026-04-28 16:14:55,OUT,0,2026-04-28 16:14:55,50.90138888888889,4.484444444444445,OUT,,EBBR,ACARS
0,ZHEC,0,2026-04-28 16:31:53,OFF,0,2026-04-28 16:31:53,50.90138888888889,4.484444444444445,OFF,,EBBR,ACARS
91,,0,,,91800,2026-04-28 16:31:55,50.909,4.491,POS,,,ACARS
274.32,,0,,,91800,2026-04-28 16:32:18,50.91457777777778,4.508397222222222,POS,-1.0,,ADSB
548.64,,0,,,91800,2026-04-28 16:32:32,50.92080833333333,4.52815,POS,-1.0,,ADSB
784.86,,0,,,91800,2026-04-28 16:32:50,50.929269444444444,4.545288888888889,POS,-1.0,,ADSB
960.12,,0,,,91800,2026-04-28 16:33:06,50.94108888888889,4.552647222222222,POS,-1.0,,ADSB
1043.94,,0,,,91800,2026-04-28 16:33:20,50.95604722222222,4.545738888888889,POS,-1.0,,ADSB
1120.14,,0,,,91800,2026-04-28 16:33:36,50.96872777777778,4.526,POS,-1.0,,ADSB
1249.68,,0,,,91800,2026-04-28 16:33:52,50.98130833333333,4.504088888888889,POS,-1.0,,ADSB
1348.74,,0,,,91800,2026-04-28 16:34:00,50.98996944444445,4.488369444444444,POS,-1.0,,ADSB
1432.5600000000002,,0,,,91800,2026-04-28 16:34:08,50.995377777777776,4.478488888888889,POS,-1.0,,ADSB
1638.3000000000002,,0,,,91800,2026-04-28 16:34:24,51.00763888888889,4.456138888888889,POS,-1.0,,ADSB
1950.72,,0,,,91800,2026-04-28 16:34:44,51.02631944444445,4.423038888888889,POS,-1.0,,ADSB
2415.54,,0,,,91800,2026-04-28 16:35:16,51.05295833333333,4.376488888888889,POS,-1.0,,ADSB
2857.5,,0,,,91800,2026-04-28 16:35:44,51.08022777777778,4.330058333333333,POS,-1.0,,ADSB
3246.1200000000003,,0,,,91800,2026-04-28 16:36:16,51.109049999999996,4.280847222222222,POS,-1.0,,ADSB
3322.32,,0,,,91800,2026-04-28 16:36:32,51.12633888888889,4.258019444444445,POS,-1.0,,ADSB
3436.6200000000003,,0,,,91800,2026-04-28 16:36:50,51.154247222222224,4.243088888888889,POS,-1.0,,ADSB
3611.88,,0,,,91800,2026-04-28 16:37:12,51.19307777777777,4.241608333333334,POS,-1.0,,ADSB
4008.1200000000003,,0,,,91800,2026-04-28 16:37:40,51.2393,4.2424,POS,-1.0,,ADSB
4335.780000000001,,0,,,91800,2026-04-28 16:38:04,51.28072777777778,4.243008333333333,POS,-1.0,,ADSB
4815.84,,0,,,91800,2026-04-28 16:38:40,51.34441944444445,4.243547222222222,POS,-1.0,,ADSB
5204.46,,0,,,91800,2026-04-28 16:39:08,51.399169444444446,4.2434,POS,-1.0,,ADSB
5494.02,,0,,,91800,2026-04-28 16:39:32,51.44273888888888,4.243469444444444,POS,-1.0,,ADSB
5737.860000000001,,0,,,91800,2026-04-28 16:39:52,51.47735833333333,4.243469444444444,POS,-1.0,,ADSB
5920.740000000001,,0,,,91800,2026-04-28 16:40:08,51.512008333333334,4.243388888888889,POS,-1.0,,ADSB
6217.92,,0,,,91800,2026-04-28 16:40:40,51.56862777777778,4.243169444444445,POS,-1.0,,ADSB
6408.42,,0,,,91800,2026-04-28 16:40:56,51.60525,4.243088888888889,POS,-1.0,,ADSB
6614.160000000001,,0,,,91800,2026-04-28 16:41:14,51.63967777777778,4.243169444444445,POS,-1.0,,ADSB
6835.14,,0,,,91800,2026-04-28 16:41:32,51.677258333333334,4.243319444444444,POS,-1.0,,ADSB
7101,,0,,,88800,2026-04-28 16:41:52,51.733,4.249,POS,,,ACARS
7071.360000000001,,0,,,88800,2026-04-28 16:41:56,51.72371944444445,4.246738888888889,POS,-1.0,,ADSB
7239.0,,0,,,88800,2026-04-28 16:42:12,51.75868888888889,4.259569444444445,POS,-1.0,,ADSB
7452.360000000001,,0,,,88800,2026-04-28 16:42:32,51.80053888888889,4.2878694444444445,POS,-1.0,,ADSB
7741.92,,0,,,88800,2026-04-28 16:43:04,51.85637777777777,4.330908333333333,POS,-1.0,,ADSB
7879.080000000001,,0,,,88800,2026-04-28 16:43:20,51.88357777777778,4.358677777777777,POS,-1.0,,ADSB
8061.96,,0,,,88800,2026-04-28 16:43:42,51.92147777777778,4.409708333333334,POS,-1.0,,ADSB
8298.18,,0,,,88800,2026-04-28 16:44:14,51.96675,4.481658333333333,POS,-1.0,,ADSB
8488.68,,0,,,88800,2026-04-28 16:44:36,52.001127777777775,4.536738888888889,POS,-1.0,,ADSB
8724.9,,0,,,88800,2026-04-28 16:45:04,52.04716944444444,4.610727777777777,POS,-1.0,,ADSB
8839.2,,0,,,88800,2026-04-28 16:45:32,52.0886,4.677508333333333,POS,-1.0,,ADSB
8839.2,,0,,,88800,2026-04-28 16:46:04,52.1358,4.753950000000001,POS,-1.0,,ADSB
8839.2,,0,,,88800,2026-04-28 16:46:44,52.202038888888886,4.861369444444445,POS,-1.0,,ADSB
8839.2,,0,,,88800,2026-04-28 16:47:12,52.24695,4.934388888888889,POS,-1.0,,ADSB
8839.2,,0,,,88800,2026-04-28 16:47:44,52.29427777777778,5.011669444444444,POS,-1.0,,ADSB
8839.2,,0,,,88800,2026-04-28 16:48:14,52.34014722222222,5.0869,POS,-1.0,,ADSB
8839.2,,0,,,88800,2026-04-28 16:48:46,52.38667777777778,5.163419444444445,POS,-1.0,,ADSB
8839.2,,0,,,88800,2026-04-28 16:49:14,52.432747222222226,5.239258333333334,POS,-1.0,,ADSB
8839.2,,0,,,88800,2026-04-28 16:49:44,52.476838888888885,5.3121888888888895,POS,-1.0,,ADSB
8839.2,,0,,,88800,2026-04-28 16:50:14,52.52225,5.387569444444445,POS,-1.0,,ADSB
8839.2,,0,,,88800,2026-04-28 16:50:32,52.55025833333333,5.434227777777778,POS,-1.0,,ADSB
8839.2,,0,,,88800,2026-04-28 16:51:02,52.59448888888889,5.507919444444444,POS,-1.0,,ADSB
8839.2,,0,,,88800,2026-04-28 16:51:34,52.63956944444445,5.583497222222222,POS,-1.0,,ADSB
8961,,0,,,86800,2026-04-28 16:51:53,52.681000000000004,5.652,POS,,,ACARS
8991.6,,0,,,86800,2026-04-28 16:52:02,52.6842,5.658419444444445,POS,-1.0,,ADSB
9159.24,,0,,,86800,2026-04-28 16:52:26,52.718627777777776,5.7164,POS,-1.0,,ADSB
9395.460000000001,,0,,,86800,2026-04-28 16:52:56,52.76402777777778,5.792858333333333,POS,-1.0,,ADSB
9601.2,,0,,,86800,2026-04-28 16:53:26,52.810550000000006,5.871577777777778,POS,-1.0,,ADSB
9921.24,,0,,,86800,2026-04-28 16:53:56,52.85544722222222,5.947877777777778,POS,-1.0,,ADSB
10058.4,,0,,,86800,2026-04-28 16:54:26,52.899769444444445,6.023327777777777,POS,-1.0,,ADSB
10058.4,,0,,,86800,2026-04-28 16:54:54,52.94397777777778,6.099008333333334,POS,-1.0,,ADSB
10058.4,,0,,,86800,2026-04-28 16:55:20,52.98064722222222,6.161877777777777,POS,-1.0,,ADSB
10066.02,,0,,,86800,2026-04-28 16:55:50,53.02453888888889,6.237247222222222,POS,-1.0,,ADSB
10058.4,,0,,,86800,2026-04-28 16:56:18,53.067458333333335,6.311169444444444,POS,-1.0,,ADSB
10058.4,,0,,,86800,2026-04-28 16:56:48,53.11279999999999,6.389677777777778,POS,-1.0,,ADSB
10058.4,,0,,,86800,2026-04-28 16:57:08,53.13994722222222,6.440727777777777,POS,-1.0,,ADSB
10058.4,,0,,,86800,2026-04-28 16:57:38,53.17861944444444,6.522969444444444,POS,-1.0,,ADSB
10058.4,,0,,,86800,2026-04-28 16:58:08,53.219449999999995,6.610619444444445,POS,-1.0,,ADSB
10058.4,,0,,,86800,2026-04-28 16:58:38,53.25727777777778,6.691138888888888,POS,-1.0,,ADSB
10058.4,,0,,,86800,2026-04-28 16:59:08,53.29597777777777,6.7738000000000005,POS,-1.0,,ADSB
10058.4,,0,,,86800,2026-04-28 16:59:38,53.33591944444444,6.859077777777778,POS,-1.0,,ADSB
10058.4,,0,,,86800,2026-04-28 17:00:08,53.374097222222225,6.941477777777778,POS,-1.0,,ADSB
10058.4,,0,,,86800,2026-04-28 17:00:34,53.403419444444445,7.0157388888888885,POS,-1.0,,ADSB
10058.4,,0,,,86800,2026-04-28 17:01:04,53.43507777777778,7.1126000000000005,POS,-1.0,,ADSB
10058.4,,0,,,86800,2026-04-28 17:01:36,53.46505833333333,7.205977777777778,POS,-1.0,,ADSB
10058,,0,,,85500,2026-04-28 17:01:52,53.491,7.287,POS,,,ACARS
10058.4,,0,,,85500,2026-04-28 17:02:04,53.49466944444444,7.298877777777777,POS,-1.0,,ADSB
10058.4,,0,,,85500,2026-04-28 17:02:34,53.525299999999994,7.396147222222223,POS,-1.0,,ADSB
10058.4,,0,,,85500,2026-04-28 17:03:04,53.55385833333334,7.487419444444444,POS,-1.0,,ADSB
10058.4,,0,,,85500,2026-04-28 17:03:34,53.58306944444444,7.5812888888888885,POS,-1.0,,ADSB
10058.4,,0,,,85500,2026-04-28 17:04:04,53.61318888888889,7.6785499999999995,POS,-1.0,,ADSB
10058.4,,0,,,85500,2026-04-28 17:04:36,53.642988888888894,7.775338888888889,POS,-1.0,,ADSB
10058.4,,0,,,85500,2026-04-28 17:05:04,53.67304722222222,7.873397222222222,POS,-1.0,,ADSB
10058.4,,0,,,85500,2026-04-28 17:05:36,53.701077777777776,7.964847222222223,POS,-1.0,,ADSB
10058.4,,0,2026-04-28 17:06:04,ORT,85500,2026-04-28 17:06:04,53.73000833333333,8.059958333333332,POS,-1.0,,ADSB
10058.4,,0,,,85500,2026-04-28 17:06:34,53.75865833333334,8.154519444444444,POS,-1.0,,ADSB
10058.4,,0,,,85500,2026-04-28 17:07:04,53.7881,8.251827777777779,POS,-1.0,,ADSB
10058.4,,0,,,85500,2026-04-28 17:07:34,53.81652777777778,8.346469444444445,POS,-1.0,,ADSB
10058.4,,0,,,85500,2026-04-28 17:08:04,53.84495833333334,8.441027777777778,POS,-1.0,,ADSB
10058.4,,0,,,85500,2026-04-28 17:08:35,53.87369722222222,8.537077777777778,POS,-1.0,,ADSB
