alt,des,dis,eventTime,eventType,fob,gateway_time,lat,lon,posPointName,sAlt,tko,type
0,EBBR,0,2026-03-19 10:10:47,OUT,0,2026-03-19 10:10:47,30.342777777777776,115.02972222222222,OUT,,ZHEC,ACARS
0.0,,0,,,0,2026-03-19 10:15:12,30.339316666666665,115.0442361111111,POS,0.0,,ADSB
0.0,,0,,,0,2026-03-19 10:15:21,30.339316666666665,115.0442361111111,POS,0.0,,ADSB
0.0,,0,,,0,2026-03-19 10:15:32,30.339316666666665,115.0442361111111,POS,0.0,,ADSB
0.0,,0,,,0,2026-03-19 10:15:47,30.339316666666665,115.0442361111111,POS,0.0,,ADSB
0.0,,0,,,0,2026-03-19 10:16:02,30.339236111111113,115.04422222222223,POS,0.0,,ADSB
0.0,,0,,,0,2026-03-19 10:16:09,30.339186111111115,115.04421111111111,POS,0.0,,ADSB
0.0,,0,,,0,2026-03-19 10:16:17,30.33912777777778,115.0442,POS,0.0,,ADSB
0.0,,0,,,0,2026-03-19 10:16:24,30.339075,115.04418055555556,POS,0.0,,ADSB
0.0,,0,,,0,2026-03-19 10:16:32,30.339022222222223,115.04417222222223,POS,0.0,,ADSB
0.0,,0,,,0,2026-03-19 10:16:39,30.338972222222225,115.04415555555556,POS,0.0,,ADSB
0.0,,0,,,0,2026-03-19 10:16:47,30.33890277777778,115.04414166666666,POS,0.0,,ADSB
0.0,,0,,,0,2026-03-19 10:16:55,30.338847222222224,115.04411666666667,POS,0.0,,ADSB
0.0,,0,,,0,2026-03-19 10:17:04,30.33878888888889,115.0441,POS,0.0,,ADSB
0.0,,0,,,0,2026-03-19 10:17:12,30.338733333333334,115.04408888888888,POS,0.0,,ADSB
0.0,,0,,,0,2026-03-19 10:17:19,30.338686111111112,115.04407499999999,POS,0.0,,ADSB
0.0,,0,,,0,2026-03-19 10:17:26,30.33863888888889,115.04408888888888,POS,0.0,,ADSB
0.0,,0,,,0,2026-03-19 10:17:33,30.338580555555556,115.04408888888888,POS,0.0,,ADSB
0.0,,0,,,0,2026-03-19 10:17:43,30.33851111111111,115.04411666666667,POS,0.0,,ADSB
0.0,,0,,,0,2026-03-19 10:17:51,30.33845833333333,115.04414166666666,POS,0.0,,ADSB
0.0,,0,,,0,2026-03-19 10:17:59,30.338405555555553,115.0442,POS,0.0,,ADSB
0.0,,0,,,0,2026-03-19 10:18:06,30.338372222222223,115.0442388888889,POS,0.0,,ADSB
0.0,,0,,,0,2026-03-19 10:18:14,30.338325,115.04428055555555,POS,0.0,,ADSB
0.0,,0,,,0,2026-03-19 10:18:23,30.33829722222222,115.04434444444445,POS,0.0,,ADSB
0.0,,0,,,0,2026-03-19 10:18:30,30.338286111111113,115.04441111111112,POS,0.0,,ADSB
0.0,,0,,,0,2026-03-19 10:18:38,30.33827777777778,115.04444722222223,POS,0.0,,ADSB
0.0,,0,,,0,2026-03-19 10:18:43,30.338275,115.04443888888888,POS,0.0,,ADSB
0.0,,0,,,0,2026-03-19 10:18:48,30.33827777777778,115.04444722222223,POS,0.0,,ADSB
0.0,,0,,,0,2026-03-19 10:18:52,30.33827777777778,115.04444722222223,POS,0.0,,ADSB
0.0,,0,,,0,2026-03-19 10:19:03,30.33827777777778,115.04444722222223,POS,0.0,,ADSB
0.0,,0,,,0,2026-03-19 10:19:08,30.33827777777778,115.04444722222223,POS,0.0,,ADSB
0.0,,0,,,0,2026-03-19 10:19:13,30.33827777777778,115.04444722222223,POS,0.0,,ADSB
0.0,,0,,,0,2026-03-19 10:19:23,30.33827777777778,115.04444722222223,POS,0.0,,ADSB
0.0,,0,,,0,2026-03-19 10:19:33,30.338275,115.04443888888888,POS,0.0,,ADSB
0.0,,0,,,0,2026-03-19 10:19:38,30.33827777777778,115.04444722222223,POS,0.0,,ADSB
0.0,,0,,,0,2026-03-19 10:19:43,30.338275,115.04443888888888,POS,0.0,,ADSB
0.0,,0,,,0,2026-03-19 10:19:53,30.33827777777778,115.04444722222223,POS,0.0,,ADSB
0.0,,0,,,0,2026-03-19 10:19:58,30.338275,115.04443888888888,POS,0.0,,ADSB
0.0,,0,,,0,2026-03-19 10:20:07,30.338275,115.04443888888888,POS,0.0,,ADSB
0.0,,0,,,0,2026-03-19 10:20:12,30.338275,115.04443888888888,POS,0.0,,ADSB
0.0,,0,,,0,2026-03-19 10:20:17,30.33827777777778,115.04444722222223,POS,0.0,,ADSB
