alt,dat,dep,des,eta,etd,flyTime,ful,important,lat,lon,name,time,tripfuel
0,2026-03-23 00:00:00.0,EBBR,ZSFZ,10:31,23:40,651,101730,false,50.90138888888889,4.484444444444445,EBBR,1774280400000,101730
0,2026-03-23 00:00:00.0,EBBR,ZSFZ,10:31,23:40,651,98600,false,50.967777777777776,4.318611111111111,BR018,0,101730
0,2026-03-23 00:00:00.0,EBBR,ZSFZ,10:31,23:40,651,97700,false,51.1525,4.183333333333334,NIK,0,101730
0,2026-03-23 00:00:00.0,EBBR,ZSFZ,10:31,23:40,651,97300,false,51.268055555555556,4.050833333333333,PEVAD,0,101730
0,2026-03-23 00:00:00.0,EBBR,ZSFZ,10:31,23:40,651,96700,false,51.469166666666666,4.05,VICOT,0,101730
0,2026-03-23 00:00:00.0,EBBR,ZSFZ,10:31,23:40,651,95800,false,51.734722222222224,4.235,DOFMU,0,101730
8839,2026-03-23 00:00:00.0,EBBR,ZSFZ,10:31,23:40,651,94400,false,52.15,4.55,TOC,0,101730
8839,2026-03-23 00:00:00.0,EBBR,ZSFZ,10:31,23:40,651,94300,false,52.23388888888889,4.617222222222222,EKROS,0,101730
8839,2026-03-23 00:00:00.0,EBBR,ZSFZ,10:31,23:40,651,93900,false,52.534444444444446,4.850555555555555,SPY,0,101730
8839,2026-03-23 00:00:00.0,EBBR,ZSFZ,10:31,23:40,651,92400,false,53.1525,6.666666666666667,EEL,0,101730
8839,2026-03-23 00:00:00.0,EBBR,ZSFZ,10:31,23:40,651,92100,false,53.35166666666667,6.968333333333334,FIR,0,101730
8839,2026-03-23 00:00:00.0,EBBR,ZSFZ,10:31,23:40,651,90600,false,54.218333333333334,8.4,WANZA,0,101730
8839,2026-03-23 00:00:00.0,EBBR,ZSFZ,10:31,23:40,651,89400,false,54.80138888888889,9.951944444444445,ALASA,0,101730
8839,2026-03-23 00:00:00.0,EBBR,ZSFZ,10:31,23:40,651,87700,false,55.33444444444444,12.634444444444444,FIR,0,101730
8839,2026-03-23 00:00:00.0,EBBR,ZSFZ,10:31,23:40,651,84200,false,56.21861111111111,18.28361111111111,NINTA,0,101730
8839,2026-03-23 00:00:00.0,EBBR,ZSFZ,10:31,23:40,651,83800,false,56.285833333333336,18.885833333333334,ADAXA,0,101730
9449,2026-03-23 00:00:00.0,EBBR,ZSFZ,10:31,23:40,651,82500,false,56.88527777777778,20.41722222222222,DESON,0,101730
9449,2026-03-23 00:00:00.0,EBBR,ZSFZ,10:31,23:40,651,81400,false,57.40083333333333,22.401944444444446,RUDNI,0,101730
