gateway_time,alt,fob,dis,lat,lon,posPointName,sAlt,type
2026-03-24 01:00:57,0,0,0,50.90138888888889,4.484444444444445,OUT,,ACARS
2026-03-24 01:20:42,0,0,0,50.90138888888889,4.484444444444445,OFF,,ACARS
2026-03-24 01:20:44,91,100900,0,50.902,4.466,POS,,ACARS
2026-03-24 01:20:58,251.46,100900,0,50.89727777777778,4.451238888888889,POS,-1.0,ADSB
2026-03-24 01:21:12,480.06,100900,0,50.89402777777778,4.429938888888889,POS,-1.0,ADSB
2026-03-24 01:21:30,662.94,100900,0,50.898588888888895,4.411088888888889,POS,-1.0,ADSB
2026-03-24 01:21:46,815.34,100900,0,50.90963888888889,4.398238888888889,POS,-1.0,ADSB
2026-03-24 01:22:02,990.6,100900,0,50.92227777777778,4.387508333333334,POS,-1.0,ADSB
2026-03-24 01:22:20,1074.42,100900,0,50.93596944444444,4.376369444444444,POS,-1.0,ADSB
2026-03-24 01:22:34,1158.24,100900,0,50.95132777777778,4.3640888888888885,POS,-1.0,ADSB
2026-03-24 01:22:50,1287.78,100900,0,50.96682777777777,4.3514277777777775,POS,-1.0,ADSB
2026-03-24 01:23:06,1478.28,100900,0,50.98292777777778,4.338188888888888,POS,-1.0,ADSB
2026-03-24 01:23:22,1615.44,100900,0,51.00136944444444,4.322747222222222,POS,-1.0,ADSB
2026-03-24 01:23:52,1859.2800000000002,100900,0,51.03460833333333,4.294619444444444,POS,-1.0,ADSB
2026-03-24 01:24:24,2225.04,100900,0,51.071577777777776,4.263227777777778,POS,-1.0,ADSB
2026-03-24 01:24:52,2628.9,100900,0,51.109519444444445,4.231027777777778,POS,-1.0,ADSB
2026-03-24 01:25:22,3025.1400000000003,100900,0,51.149408333333334,4.197069444444445,POS,-1.0,ADSB
2026-03-24 01:25:42,3246.1200000000003,100900,0,51.17538888888889,4.1764777777777775,POS,-1.0,ADSB
2026-03-24 01:26:00,3322.32,100900,0,51.20000833333334,4.1713000000000005,POS,-1.0,ADSB
2026-03-24 01:26:16,3451.86,100900,0,51.22507777777778,4.179408333333334,POS,-1.0,ADSB
2026-03-24 01:26:50,3909.0600000000004,100900,0,51.278308333333335,4.206088888888889,POS,-1.0,ADSB
2026-03-24 01:27:20,4267.2,100900,0,51.325519444444446,4.2299694444444444,POS,-1.0,ADSB
2026-03-24 01:27:50,4625.34,100900,0,51.37634722222222,4.255519444444444,POS,-1.0,ADSB
2026-03-24 01:28:18,4945.38,100900,0,51.42243888888889,4.278558333333333,POS,-1.0,ADSB
2026-03-24 01:28:50,5257.8,100900,0,51.474069444444446,4.304497222222222,POS,-1.0,ADSB
2026-03-24 01:29:20,5554.9800000000005,100900,0,51.523447222222224,4.329208333333333,POS,-1.0,ADSB
2026-03-24 01:29:50,5867.400000000001,100900,0,51.577508333333334,4.3563777777777775,POS,-1.0,ADSB
2026-03-24 01:30:18,6172.200000000001,100900,0,51.62875833333333,4.3824,POS,-1.0,ADSB
2026-03-24 01:30:45,6309,97700,0,51.672999999999995,4.405,POS,,ACARS
2026-03-24 01:30:50,6347.46,97700,0,51.682208333333335,4.4094500000000005,POS,-1.0,ADSB
2026-03-24 01:31:42,6835.14,97700,0,51.775499999999994,4.457027777777777,POS,-1.0,ADSB
2026-03-24 01:32:12,7094.22,97700,0,51.83139722222222,4.485469444444445,POS,-1.0,ADSB
2026-03-24 01:32:42,7353.3,97700,0,51.887969444444444,4.5142694444444444,POS,-1.0,ADSB
2026-03-24 01:33:22,7719.06,97700,0,51.963319444444444,4.553069444444445,POS,-1.0,ADSB
2026-03-24 01:33:52,7917.18,97700,0,52.02085833333333,4.582669444444445,POS,-1.0,ADSB
2026-03-24 01:34:26,8115.3,97700,0,52.08817777777778,4.617319444444444,POS,-1.0,ADSB
2026-03-24 01:34:44,8206.74,97700,0,52.11890833333334,4.633247222222222,POS,-1.0,ADSB
2026-03-24 01:35:08,8374.380000000001,97700,0,52.16736944444445,4.6586694444444445,POS,-1.0,ADSB
2026-03-24 01:35:26,8473.44,97700,0,52.199108333333335,4.681627777777778,POS,-1.0,ADSB
2026-03-24 01:35:44,8564.880000000001,97700,0,52.231519444444444,4.716427777777778,POS,-1.0,ADSB
2026-03-24 01:36:28,8862.060000000001,97700,0,52.29519722222222,4.825200000000001,POS,-1.0,ADSB
2026-03-24 01:36:58,9060.18,97700,0,52.33849722222222,4.905469444444444,POS,-1.0,ADSB
2026-03-24 01:37:26,9288.78,97700,0,52.38147777777778,4.985808333333333,POS,-1.0,ADSB
2026-03-24 01:38:12,9448.800000000001,97700,0,52.44455833333333,5.103527777777778,POS,-1.0,ADSB
2026-03-24 01:38:36,9448.800000000001,97700,0,52.47715833333333,5.166019444444444,POS,-1.0,ADSB
2026-03-24 01:38:56,9448.800000000001,97700,0,52.502588888888894,5.2211694444444445,POS,-1.0,ADSB
2026-03-24 01:39:22,9448.800000000001,97700,0,52.53505833333333,5.302047222222222,POS,-1.0,ADSB
2026-03-24 01:39:54,9448.800000000001,97700,0,52.568847222222225,5.39345,POS,-1.0,ADSB
2026-03-24 01:40:22,9448.800000000001,97700,0,52.60281944444444,5.484608333333333,POS,-1.0,ADSB
2026-03-24 01:40:41,9418,95000,0,52.628,5.554,POS,,ACARS
2026-03-24 01:40:54,9448.800000000001,95000,0,52.637169444444446,5.578227777777777,POS,-1.0,ADSB
2026-03-24 01:41:24,9448.800000000001,95000,0,52.670608333333334,5.669777777777778,POS,-1.0,ADSB
2026-03-24 01:42:08,9448.800000000001,95000,0,52.72175833333333,5.811058333333333,POS,-1.0,ADSB
2026-03-24 01:42:38,9448.800000000001,95000,0,52.75423888888889,5.901108333333334,POS,-1.0,ADSB
2026-03-24 01:43:04,9448.800000000001,95000,0,52.78535,5.987708333333333,POS,-1.0,ADSB
2026-03-24 01:43:36,9448.800000000001,95000,0,52.817369444444445,6.077188888888889,POS,-1.0,ADSB
2026-03-24 01:44:04,9448.800000000001,95000,0,52.850097222222225,6.169058333333333,POS,-1.0,ADSB
2026-03-24 01:44:34,9448.800000000001,95000,0,52.883808333333334,6.2637777777777774,POS,-1.0,ADSB
2026-03-24 01:45:04,9448.800000000001,95000,0,52.915977777777776,6.354488888888889,POS,-1.0,ADSB
2026-03-24 01:45:34,9448.800000000001,95000,0,52.94860833333333,6.446908333333333,POS,-1.0,ADSB
2026-03-24 01:46:04,9448.800000000001,95000,0,52.9817,6.541058333333334,POS,-1.0,ADSB
2026-03-24 01:46:34,9448.800000000001,95000,0,53.01470833333334,6.635277777777778,POS,-1.0,ADSB
2026-03-24 01:47:04,9448.800000000001,95000,0,53.04665833333333,6.726838888888889,POS,-1.0,ADSB
2026-03-24 01:47:34,9448.800000000001,95000,0,53.079,6.819997222222223,POS,-1.0,ADSB
2026-03-24 01:48:06,9448.800000000001,95000,0,53.11288888888889,6.917908333333334,POS,-1.0,ADSB
2026-03-24 01:48:28,9448.800000000001,95000,0,53.13788888888889,6.990208333333333,POS,-1.0,ADSB
2026-03-24 01:48:58,9448.800000000001,95000,0,53.16938888888888,7.081627777777778,POS,-1.0,ADSB
2026-03-24 01:49:28,9448.800000000001,95000,0,53.20078888888889,7.173127777777777,POS,-1.0,ADSB
2026-03-24 01:49:58,9448.800000000001,95000,0,53.23246944444445,7.265969444444445,POS,-1.0,ADSB
2026-03-24 01:50:26,9448.800000000001,95000,0,53.26380833333333,7.35825,POS,-1.0,ADSB
2026-03-24 01:50:53,9418,93600,0,53.284,7.4159999999999995,POS,,ACARS
2026-03-24 01:50:58,9448.800000000001,93600,0,53.29696944444444,7.455788888888889,POS,-1.0,ADSB
2026-03-24 01:51:30,9448.800000000001,93600,0,53.32837777777778,7.548977777777778,POS,-1.0,ADSB
2026-03-24 01:51:58,9448.800000000001,93600,0,53.35993888888889,7.642849999999999,POS,-1.0,ADSB
2026-03-24 01:52:28,9448.800000000001,93600,0,53.39286944444444,7.740969444444445,POS,-1.0,ADSB
2026-03-24 01:53:00,9448.800000000001,93600,0,53.424927777777775,7.837127777777778,POS,-1.0,ADSB
2026-03-24 01:53:28,9448.800000000001,93600,0,53.455927777777774,7.930427777777778,POS,-1.0,ADSB
2026-03-24 01:54:00,9448.800000000001,93600,0,53.48766944444444,8.026377777777778,POS,-1.0,ADSB
2026-03-24 01:54:28,9448.800000000001,93600,0,53.519388888888884,8.122427777777778,POS,-1.0,ADSB
2026-03-24 01:55:00,9448.800000000001,93600,0,53.551069444444444,8.21895,POS,-1.0,ADSB
2026-03-24 01:55:30,9448.800000000001,93600,0,53.58320833333333,8.3172,POS,-1.0,ADSB
2026-03-24 01:56:00,9448.800000000001,93600,0,53.61392777777778,8.411327777777778,POS,-1.0,ADSB
2026-03-24 01:56:30,9448.800000000001,93600,0,53.64567777777778,8.509227777777777,POS,-1.0,ADSB
2026-03-24 01:57:00,9448.800000000001,93600,0,53.67742777777777,8.607377777777778,POS,-1.0,ADSB
2026-03-24 01:57:30,9448.800000000001,93600,0,53.7082,8.702947222222223,POS,-1.0,ADSB
2026-03-24 01:58:00,9448.800000000001,93600,0,53.73916944444445,8.799419444444444,POS,-1.0,ADSB
2026-03-24 01:58:30,9448.800000000001,93600,0,53.769558333333336,8.894558333333332,POS,-1.0,ADSB
2026-03-24 01:58:58,9448.800000000001,93600,0,53.80155833333333,8.995208333333334,POS,-1.0,ADSB
2026-03-24 01:59:30,9448.800000000001,93600,0,53.83245,9.092638888888889,POS,-1.0,ADSB
2026-03-24 02:00:00,9448.800000000001,93600,0,53.861977777777774,9.185977777777778,POS,-1.0,ADSB
2026-03-24 02:00:30,9448.800000000001,93600,0,53.892919444444445,9.28433888888889,POS,-1.0,ADSB
2026-03-24 02:00:37,9448,92300,0,53.909,9.336,POS,,ACARS
2026-03-24 02:01:00,9448.800000000001,92300,0,53.92400833333333,9.383819444444445,POS,-1.0,ADSB
2026-03-24 02:01:28,9448.800000000001,92300,0,53.95298888888889,9.47688888888889,POS,-1.0,ADSB
2026-03-24 02:02:00,9448.800000000001,92300,0,53.984208333333335,9.577327777777777,POS,-1.0,ADSB
2026-03-24 02:02:30,9448.800000000001,92300,0,54.01464722222222,9.675638888888889,POS,-1.0,ADSB
2026-03-24 02:03:00,9448.800000000001,92300,0,54.04490833333334,9.773827777777777,POS,-1.0,ADSB
2026-03-24 02:03:30,9448.800000000001,92300,0,54.07521944444445,9.872669444444444,POS,-1.0,ADSB
2026-03-24 02:03:58,9448.800000000001,92300,0,54.10473888888889,9.96938888888889,POS,-1.0,ADSB
2026-03-24 02:04:30,9448.800000000001,92300,0,54.13428888888889,10.066469444444445,POS,-1.0,ADSB
2026-03-24 02:05:00,9448.800000000001,92300,0,54.164838888888895,10.167219444444443,POS,-1.0,ADSB
2026-03-24 02:05:30,9448.800000000001,92300,0,54.19476944444445,10.2664,POS,-1.0,ADSB
2026-03-24 02:06:00,9448.800000000001,92300,0,54.22484722222222,10.366458333333334,POS,-1.0,ADSB
2026-03-24 02:06:30,9448.800000000001,92300,0,54.25375,10.463019444444445,POS,-1.0,ADSB
2026-03-24 02:07:00,9448.800000000001,92300,0,54.282488888888885,10.559719444444443,POS,-1.0,ADSB
2026-03-24 02:07:30,9448.800000000001,92300,0,54.31370833333334,10.664808333333333,POS,-1.0,ADSB
2026-03-24 02:08:00,9448.800000000001,92300,0,54.34350833333333,10.765547222222223,POS,-1.0,ADSB
2026-03-24 02:08:30,9448.800000000001,92300,0,54.37328888888889,10.866808333333333,POS,-1.0,ADSB
2026-03-24 02:09:00,9448.800000000001,92300,0,54.40270833333334,10.96735,POS,-1.0,ADSB
2026-03-24 02:09:30,9448.800000000001,92300,0,54.43281944444444,11.070500000000001,POS,-1.0,ADSB
2026-03-24 02:10:00,9448.800000000001,92300,0,54.461327777777775,11.168647222222221,POS,-1.0,ADSB
2026-03-24 02:10:30,9448.800000000001,92300,0,54.491997222222224,11.274719444444443,POS,-1.0,ADSB
2026-03-24 02:10:38,9418,90900,0,54.507000000000005,11.325999999999999,POS,,ACARS
2026-03-24 02:11:00,9448.800000000001,90900,0,54.52038888888889,11.373427777777778,POS,-1.0,ADSB
2026-03-24 02:11:28,9448.800000000001,90900,0,54.549308333333336,11.474219444444445,POS,-1.0,ADSB
2026-03-24 02:11:59,9448.800000000001,90900,0,54.57961944444445,11.580319444444445,POS,-1.0,ADSB
2026-03-24 02:12:29,9448.800000000001,90900,0,54.60786944444444,11.679627777777778,POS,-1.0,ADSB
2026-03-24 02:12:59,9448.800000000001,90900,0,54.63719722222222,11.7835,POS,-1.0,ADSB
2026-03-24 02:13:31,9448.800000000001,90900,0,54.66577777777778,11.88503888888889,POS,-1.0,ADSB
2026-03-24 02:14:01,9448.800000000001,90900,0,54.69478888888889,11.988427777777776,POS,-1.0,ADSB
