name,dist,alt,ful,time,lat,lon
TINRI,3868.828,11887,49300,0,57.16694444444445,65.3025
LEGBI,3979.948,11887,47600,0,56.51722222222222,70.00222222222222
GISMA,4007.728,11887,46400,0,55.885555555555555,73.25027777777778
ABESA,4120.7,11887,44700,0,54.91833333333334,77.61861111111111
LUMER,4163.296,11887,43400,0,54.0175,80.7525
RALEG,4218.856,11887,43100,0,53.784166666666664,81.50194444444445
IDERI,4263.304,11887,42900,0,53.58583333333333,82.10027777777778
AMRAD,4331.828,11887,42500,0,53.3,83.0
KUDEB,4331.828,11887,41500,0,52.46666666666667,85.38333333333334
MADUT,4444.8,11887,40900,0,52.33444444444444,87.01722222222222
ORTUS,4557.772,11887,40300,0,52.18416666666667,88.65194444444444
DARNO,4704.08,11887,36400,0,50.35111111111111,98.28527777777778
BUTIV,4846.684,11308,35700,0,49.60194444444444,99.91666666666667
UBSUN,5009.66,11308,34800,0,48.733333333333334,101.70222222222222
BEGVO,5157.82,11308,33900,0,47.90138888888889,103.285
LEDED,5243.012,11308,33500,0,47.41833333333334,104.16833333333334
ANGID,5413.396,11308,32500,0,46.43555555555555,105.88388888888889
MASMU,5509.7,11308,32000,0,45.86888888888889,106.81888888888889
ENGUG,5670.824,11308,31200,0,44.9025,108.3525
NIXAL,5761.572,11308,29800,0,43.20194444444444,110.88333333333334
LAXAG,5878.248,10698,29100,0,42.20111111111111,111.30055555555556
HET,6050.484,10698,28000,0,40.71805555555556,111.9
BAXOD,6061.596,10698,28000,0,40.617777777777775,111.91888888888889
NUTLO,6087.524,10698,27800,0,40.38583333333333,111.96888888888888
ISBAM,6107.896,10698,27700,0,40.20166666666667,112.01833333333333
DUBUB,6133.824,10698,27500,0,39.98361111111111,112.06916666666666
TODAM,6189.384,10698,27200,0,39.484722222222224,112.20027777777777
P252,6244.944,10698,26900,0,39.00111111111111,112.31722222222223
NOMAX,6306.06,10698,26500,0,38.451388888888886,112.45027777777777
EKETA,6372.732,10698,26100,0,37.86805555555556,112.58444444444444
AGVUR,6387.548,10698,26000,0,37.75,112.61694444444444
EXORI,6402.364,10698,25900,0,37.617777777777775,112.65194444444444
ANPIG,6467.184,10698,25500,0,37.05083333333334,112.85
SQ,6559.784,10698,25000,0,36.23444444444444,113.11666666666666
PADNO,6606.084,10698,24700,0,35.83555555555556,113.285
TAMIX,6633.864,10698,24500,0,35.60194444444444,113.38583333333334
NOPIN,6654.236,10698,24400,0,35.43555555555555,113.4675
ISNAG,6722.76,10698,24000,0,34.852222222222224,113.71888888888888
CGO,6761.652,10698,23800,0,34.51694444444445,113.835
P295,6841.288,10698,23300,0,33.8175,114.05166666666666
KAMDA,6893.144,10698,23000,0,33.36666666666667,114.20055555555555
IGMIG,6917.22,10698,22900,0,33.28388888888889,114.45083333333334
DUDBI,6943.148,10698,22700,0,33.20111111111111,114.7025
EPGOS,7015.376,10698,22300,0,32.96805555555556,115.43472222222222
FYG,7045.008,10698,22100,0,32.88333333333333,115.73333333333333
FIR,7054.268,10698,22100,0,32.81805555555555,115.81666666666666
BIPIM,7100.568,10698,21800,0,32.5525,116.18333333333334
GUXUV,7167.24,10698,21400,0,32.18416666666667,116.71861111111112
MAGLI,7202.428,10698,21200,0,31.983333333333334,117.00222222222222
HFE,7237.616,10698,21000,0,31.768055555555556,117.30027777777778
MADUK,7313.548,10089,20600,0,31.716944444444444,118.10083333333333
UPLEL,7396.888,10089,20100,0,31.650833333333335,118.98416666666667
SAPIN,7409.852,10089,20000,0,31.5525,119.06666666666666
OROTU,7422.816,10089,19900,0,31.467222222222222,119.15
P564,7424.668,10089,19900,0,31.45138888888889,119.15194444444444
TESIG,7461.708,10089,19700,0,31.185555555555556,119.38416666666667
IGRAT,7528.38,10089,19300,0,30.716666666666665,119.80111111111111
UDOLA,7545.048,10089,19200,0,30.600277777777777,119.90083333333334
AKDIM,7569.124,10089,19100,0,30.433888888888887,120.05027777777778
SAGNU,7619.128,9784,18800,0,30.05,119.78527777777778
DUBGO,7645.056,9784,18600,0,29.850833333333334,119.6525
TOL,7656.168,9784,18500,0,29.752222222222223,119.65166666666667
UGAGO,7670.984,9784,18400,0,29.61861111111111,119.65
EMRID,7680.244,9784,18400,0,29.535833333333333,119.63583333333334
OSPAM,7732.1,9784,18100,0,29.08361111111111,119.61722222222222
AKEKO,7802.476,9784,17600,0,28.45138888888889,119.56916666666666
BZ,7841.368,9784,17400,0,28.100277777777777,119.55194444444444
TOD,7959.896,9784,16700,0,27.034444444444443,119.55
FZ307,8032.124,0,16400,0,26.38388888888889,119.55
FZ109,8058.052,0,16400,0,26.233888888888888,119.735
FZ108,8095.092,0,16300,0,25.900833333333335,119.75055555555555
FZ107,8122.872,0,16200,0,25.683333333333334,119.61861111111111
ZSFZ,8150.652,0,16000,1773290340000,25.935,119.66361111111111
