gateway_time,alt,fob,dis,lat,lon,posPointName,sAlt,type
2026-03-20 03:23:01,0,0,0,50.90138888888889,4.484444444444445,OUT,,ACARS
2026-03-20 03:44:25,0,0,0,50.90138888888889,4.484444444444445,OFF,,ACARS
2026-03-20 03:44:27,91,97900,0,50.901,4.463,POS,,ACARS
2026-03-20 03:44:49,205.74,97900,0,50.89527777777778,4.444658333333334,POS,-1.0,ADSB
2026-03-20 03:45:03,464.82000000000005,97900,0,50.89086944444445,4.420958333333333,POS,-1.0,ADSB
2026-03-20 03:45:19,655.32,97900,0,50.89411944444444,4.4001,POS,-1.0,ADSB
2026-03-20 03:45:35,853.44,97900,0,50.905788888888885,4.383247222222223,POS,-1.0,ADSB
2026-03-20 03:45:51,1013.46,97900,0,50.918058333333335,4.373669444444444,POS,-1.0,ADSB
2026-03-20 03:46:09,1112.52,97900,0,50.932477777777784,4.3628277777777775,POS,-1.0,ADSB
2026-03-20 03:46:23,1196.3400000000001,97900,0,50.94716944444444,4.3519194444444445,POS,-1.0,ADSB
2026-03-20 03:46:39,1363.98,97900,0,50.96431944444444,4.339138888888889,POS,-1.0,ADSB
2026-03-20 03:46:57,1546.8600000000001,97900,0,50.98150833333333,4.325938888888889,POS,-1.0,ADSB
2026-03-20 03:47:25,1737.3600000000001,97900,0,51.01570833333333,4.299847222222223,POS,-1.0,ADSB
2026-03-20 03:47:57,1889.76,97900,0,51.051408333333335,4.271969444444444,POS,-1.0,ADSB
2026-03-20 03:48:25,2148.84,97900,0,51.08976944444445,4.242358333333334,POS,-1.0,ADSB
2026-03-20 03:48:55,2606.04,97900,0,51.12757777777778,4.212947222222223,POS,-1.0,ADSB
2026-03-20 03:49:17,2926.08,97900,0,51.15513888888889,4.190988888888889,POS,-1.0,ADSB
2026-03-20 03:49:39,3238.5,97900,0,51.18223888888889,4.166558333333334,POS,-1.0,ADSB
2026-03-20 03:49:55,3467.1000000000004,97900,0,51.203199999999995,4.1578083333333336,POS,-1.0,ADSB
2026-03-20 03:50:11,3703.32,97900,0,51.228877777777775,4.159877777777778,POS,-1.0,ADSB
2026-03-20 03:50:31,3848.1000000000004,97900,0,51.257488888888886,4.173388888888889,POS,-1.0,ADSB
2026-03-20 03:50:47,3939.5400000000004,97900,0,51.28175833333333,4.190438888888889,POS,-1.0,ADSB
2026-03-20 03:51:05,4114.8,97900,0,51.30326944444444,4.213477777777778,POS,-1.0,ADSB
2026-03-20 03:51:33,4480.56,97900,0,51.345019444444446,4.265519444444445,POS,-1.0,ADSB
2026-03-20 03:52:03,4884.42,97900,0,51.38672777777778,4.318077777777778,POS,-1.0,ADSB
2026-03-20 03:52:33,5242.56,97900,0,51.427597222222225,4.369588888888889,POS,-1.0,ADSB
2026-03-20 03:53:03,5600.700000000001,97900,0,51.470438888888886,4.423369444444444,POS,-1.0,ADSB
2026-03-20 03:53:33,5951.22,97900,0,51.514158333333334,4.478408333333333,POS,-1.0,ADSB
2026-03-20 03:53:57,6149.34,97900,0,51.547847222222224,4.521027777777778,POS,-1.0,ADSB
2026-03-20 03:54:25,6461,94800,0,51.602000000000004,4.589,POS,,ACARS
2026-03-20 03:54:27,6400.8,94800,0,51.59307777777777,4.578258333333333,POS,-1.0,ADSB
2026-03-20 03:54:57,6758.9400000000005,94800,0,51.638077777777774,4.63533888888889,POS,-1.0,ADSB
2026-03-20 03:55:27,7040.88,94800,0,51.68320833333333,4.692719444444445,POS,-1.0,ADSB
2026-03-20 03:55:47,7261.860000000001,94800,0,51.71022777777778,4.727019444444444,POS,-1.0,ADSB
2026-03-20 03:56:23,7711.4400000000005,94800,0,51.76839722222223,4.801547222222222,POS,-1.0,ADSB
2026-03-20 03:56:47,7932.42,94800,0,51.806308333333334,4.850458333333334,POS,-1.0,ADSB
2026-03-20 03:57:17,8130.54,94800,0,51.850658333333335,4.907469444444445,POS,-1.0,ADSB
2026-03-20 03:57:47,8359.140000000001,94800,0,51.897777777777776,4.968327777777778,POS,-1.0,ADSB
2026-03-20 03:58:17,8580.12,94800,0,51.946619444444444,5.0314194444444444,POS,-1.0,ADSB
2026-03-20 03:58:47,8686.800000000001,94800,0,51.99495,5.0939194444444444,POS,-1.0,ADSB
2026-03-20 03:59:19,8823.960000000001,94800,0,52.04479722222222,5.158788888888889,POS,-1.0,ADSB
2026-03-20 03:59:49,8839.2,94800,0,52.09525,5.224527777777777,POS,-1.0,ADSB
2026-03-20 04:00:19,8839.2,94800,0,52.14860833333333,5.2943083333333325,POS,-1.0,ADSB
